code_s,name_s,url_s
thinkersmith2,Binary Baubles,/files/CSEDbinary.pdf
condcards,Conditionals with Cards,/files/ConditionalsHoC.pdf
thinkfun_robot_repair,Robot Repair: Can You Fix the Robot Brain?,http://www.thinkfun.com/hourofcode/
thinkfun_unplug,Robot Repair: Can You Fix the Robot Brain? (Unplugged),http://www.thinkfun.com/wp-content/uploads/2017/09/TF-RobotRepair-HOC-PDFChallenges-Final.pdf
codespells_nexus,CodeSpells: The Nexus,https://nexus.codespells.org/#/
thunkable_yeet,Let's Get This Bread: Learn How to Build Two Apps,https://x.thunkable.com/hoc
thunkable_scavenger,Build a Scavenger Hunt App with Code Blocks,https://blog.thunkable.com/hour-of-code-2022?utm_source=code.org&utm_medium=activity_page&utm_campaign=hourofcode
thunkable_info,Build an Informational App on Thunkable,https://thunkable.com/#/hourofcode
thunkable_mask,Beaver in a Mask,https://hourofcode.com/thunkableyeet
thunkable_translator,Build a Translator and Text-to-Speech App with Thunkable,https://blog.thunkable.com/hour-of-code-2023
tickle_ar,What's AR?,https://docs.google.com/presentation/d/1gRtutW6rFZgEwLddCBtuIp099wVUeG3lGn3zDja_Lus/edit#slide=id.g28ec60142d_0_34
tickle_bb8,BB-8 Swing,https://docs.google.com/document/d/1pYvHhInXssiSYE_hEKsj1C-oAQD_QOXROb2KZTc1UIo/edit
tickle_lego,LEGO Bricker,https://docs.google.com/document/d/15T5zSX1NZUbeKMT8jVLtkkukf_hgmUmQddKW8tatdDE/edit
tickle_orca,Swimming Orca - by Tickle App,https://docs.google.com/document/d/11PpZBXSY_bNxfIljHsInyJqZEegnEeYTWLeO9tIwDmU/edit#
tickle_sphero,Sphero Run,https://docs.google.com/document/d/18QXY0NpnuF53xal81lPAYF62rw0qhNX6S-37VhvwBh0/edit
tickle_parrot,Parrot Wonder,https://docs.google.com/document/d/1Gd2xo0UHvQf4uSoV0-o5gveit6IsJaWdjX0adxhe--k/edit
tickle_parrot,Parrot Wonder,https://docs.google.com/document/d/1Gd2xo0UHvQf4uSoV0-o5gveit6IsJaWdjX0adxhe--k/edit
hrm,Human Resource Machine,http://tomorrowcorporation.com/human-resource-machine-hour-of-code-edition
hrm,Human Resource Machine,http://tomorrowcorporation.com/human-resource-machine-hour-of-code-edition
toxicode_python,Discover Python with Silent Teacher,http://silentteacher.toxicode.fr/hour_of_code.html?theme=basic_python
toxicode_compute,Compute it,http://compute-it.toxicode.fr/?hour-of-code
silent_teacher,Silent Teacher,http://silentteacher.toxicode.fr/hourofcode
tox_architect,Utopian Architect,http://architect.toxicode.fr/hour_of_code
toxicode_words,N-Gram Explorers: Quest for Words,https://ngrams.toxicode.fr/?from=hourofcode
tralalere_comparators,GameCode: Comparators and Logic in a video game,https://www.code-decode.net/en/hourofcode/start?lesson=42683
tralalere_conditions,GameCode: Conditions in a video game,https://www.code-decode.net/en/hourofcode/start?lesson=42167
tralalere_actions,GameCode: Actions in a video game,https://www.code-decode.net/en/hourofcode/start?lesson=42006
tralalere_variables,GameCode: Variables in a video game,https://www.code-decode.net/en/hourofcode/start?lesson=41371
tralalere_create,GameCode: create your own video game,https://www.code-decode.net/en/hourofcode/start?lesson=16631
tralalere_events,GameCode: Events in a video game,https://www.code-decode.net/en/hourofcode/start?lesson=41559
tralalere_loops,GameCode: Loops in a video game,https://www.code-decode.net/en/hourofcode/start?lesson=41946
trinket_python,Trinket's Hour of Python,https://hourofpython.com/
tynker_candy,Candy Quest,https://www.tynker.com/hour-of-code/candy-quest
tynker_monsterhigh,Learn to Code with Monster High,https://www.tynker.com/hour-of-code/monster-high
tynker_brick,Brick Breaker Game Kit,https://www.tynker.com/hour-of-code/brick-breaker
tynker_fruit,Fruit Fighter,https://www.tynker.com/hour-of-code/fruit-fighter
tynker_space,Space Quest,https://www.tynker.com/hour-of-code/space-quest
tynker_dragondash,Dragon Dash,https://www.tynker.com/hour-of-code/dragon-dash
tynker_monsters,Code Monsters,https://www.tynker.com/hour-of-code/code-monsters
tynker_mars,NASA Moon 2 Mars,https://www.tynker.com/hour-of-code/nasa-moon-2-mars
tynker_cooking,Cooking Game,https://www.tynker.com/hour-of-code/cooking-game
tynker_pets,Pets Game,https://www.tynker.com/hour-of-code/pets-game
tynker_solar,Solar System STEM Kit,https://www.tynker.com/hour-of-code/solar-system
tynker_peep_nature,Peep: Nature Walk,https://www.tynker.com/hour-of-code/peep-nature-walk
tynker_commander,Code Commander,https://www.tynker.com/hour-of-code/code-commander
tynker_puppy,Puppy Adventure,https://www.tynker.com/hour-of-code/puppy-adventure
tynker_crystal,Crystal Clash,https://www.tynker.com/hour-of-code/crystal-clash
tynker_produce,Responsible Consumption and Production,https://www.tynker.com/hour-of-code/responsible-consumption-and-production
tynker_arcade,Undersea Arcade Game Kit,https://www.tynker.com/hour-of-code/undersea-arcade
tynker_spin,Spin Draw Animation Kit,https://www.tynker.com/hour-of-code/spin-draw
tynker_multiplication,Multiplication Escape STEM Kit,https://www.tynker.com/hour-of-code/multiplication-escape
tynker_cannon,Physics Cannon 2-Player Game Kit,https://www.tynker.com/hour-of-code/physics-cannon-2-player
tynker_peep_dance,Peep: Dance with Friends,https://www.tynker.com/hour-of-code/peep-dance-with-friends
tynkerapp,Tynker on Tablets,https://www.tynker.com/hour-of-code/mobile
tynker_change,Change the World,https://www.tynker.com/hour-of-code/change-the-world
tynker_landscape,Landscape Generator,https://www.tynker.com/hour-of-code/draw-a-landscape
tynker_superhero,Create a Superhero Mask,https://www.tynker.com/hour-of-code/superhero-masks
tynker_analog,Analog Clock STEM Kit,https://www.tynker.com/hour-of-code/analog-clock
tynker_counterhack,Counter Hack,https://www.tynker.com/hour-of-code/counter-hack
tynker_debugger,Debugger,https://www.tynker.com/hour-of-code/debugger
tynker_drones,Program Drones and Robots,https://www.tynker.com/hour-of-code/hardware
tynker_eco,Ecological Pyramid STEM Kit,https://www.tynker.com/hour-of-code/ecological-pyramid
tynker_energy,Affordable and Clean Energy,https://www.tynker.com/hour-of-code/affordable-and-clean-energy
tynker_homophones,Homophones STEM Kit,https://www.tynker.com/hour-of-code/homophones
tynker_htmlenergy,Affordable and Clean Energy (HTML),https://www.tynker.com/hour-of-code/affordable-and-clean-energy-html
tynker_javaproduce,Responsible Consumption and Production (JavaScript),https://www.tynker.com/hour-of-code/responsible-consumption-and-production-javascript
tynker_land,Life on Land,https://www.tynker.com/hour-of-code/life-on-land
tynker_pythonland,Life on Land (Python),https://www.tynker.com/hour-of-code/life-on-land-python
tynker_toxic_jungle,Toxic Jungle,https://www.tynker.com/hour-of-code/toxic-jungle
tynker_rights,Bill of Rights STEM Kit,https://www.tynker.com/ide/?p=5772c077af9231e30d8b456f
tynker_rights,Bill of Rights STEM Kit,https://www.tynker.com/ide/?p=5772c077af9231e30d8b456f
tynker_app,Build an App,https://www.tynker.com/hour-of-code/build-app-activities
tynker,Build your own game,http://www.tynker.com/hour-of-code/
algebra_roboblockly,Learn Algebra with RoboBlockly,https://roboblocky.com/curriculum/hourofcode/algebra1/
coding_roboblockly,Learn One Hour Coding with RoboBlockly,https://roboblocky.com/curriculum/hourofcode/hour/
robotics_roboblockly,Learn Robotics with RoboBlockly,https://roboblocky.com/curriculum/hourofcode/robotics/
coding_roboblockly_ii,Learn Coding with RoboBlockly,https://roboblocky.com/curriculum/hourofcode/coding/
math_roboblockly,Learn Math with RoboBlockly,https://roboblockly.com/curriculum/hourofcode/math5/
unity,Unity Game Development Creator Kit: Beginner Code,https://learn.unity.com/project/hour-of-code-creator-kit-beginner-coding
usi_castle,Program Your Own Castle,https://pytamaro.si.usi.ch/hoc/castle
pac_man_zero,Pac-Man ZERO,https://www.cs.colorado.edu/~ralex/hourofcode/pac-man/
frogger,Make your own 3D Frogger game,http://www.csedweek.us
uw_cloud,Cloud Constructor,https://www.codedgames.com/games/cloud-constructor/
unruly_art,Found Art Challenge: Creating Art through Code,https://s3.amazonaws.com/docs.unrulysplats.com/Found+Art+Challenge+-+Unruly+Studios.pdf
teacherled,Teacher Led Lesson Plans,/educate/teacher-led
vidcode_animoji,Animoji,https://www.vidcode.com/project/animoji
vidcode_animoji_es,Animoji,https://www.vidcode.com/project/animoji-espanol
vidcode_plastic,Plastic Pollution PSA,https://app.vidcode.com/project/end-plastic-pollution
vidcode_typeface,Create your own typeface!,https://app.vidcode.com/project/typeface
vidcode_date,Climate Clock,https://www.vidcode.com/project/climate-clock
vidcode_eclipse,Code the Eclipse,https://app.vidcode.io/project/hoc-eclipse
vidcode_card,Vidcode: Bestie Greeting Card,https://app.vidcode.io/hourofcode/gs/1
vidcode_climatesci,Vidcode: Climate Science & Code,https://app.vidcode.io/project/hourofcode-science
vidcode_deal,Vidcode: Deal With It,https://www.vidcode.com/project/dealwithit
vidcode_face,Facetracker,https://www.vidcode.com/project/facetracker
vidcode_input_output,"Input and Output, Math Activity",https://app.vidcode.io/doc/unplugged-activity-math.pdf
vidcode_magic,SFX Magic,https://www.vidcode.com/project/sfx-magic
vidcode_magic_es,SFX Magic,https://www.vidcode.com/project/sfx-magia
vidcode_map,Vidcode: Map Your Community,https://www.vidcode.com/project/community-map
vidcode_plastic_he,Plastic Pollution PSA,https://www.vidcode.com/project/end-plastic-pollution-heb
vidcode_news,Vidcode: Code the News,https://app.vidcode.com/project/hoc-news
vt_game,Game Changineer: Create with English,https://gc.ece.vt.edu/hoc/
washu_storm,Stormy Science,https://sites.google.com/view/mysci-hour-of-code/home?authuser=0
weavly,Weavly: Activities at Home,https://weavly.org/learn/activities/#on-screen
wiz_moon,Moon Phase: creating the moon phases with code.,https://drive.google.com/file/d/1pK3TdrW4GC3ZAP-4kB2MxYE4koJigt0V/view?usp=drivesdk
wiz_clock,Clock: creating a clock with code,https://drive.google.com/file/d/1osIoVwhfPy39PJdhFVku0JTt5dJdEkke/view?usp=drivesdk
wiz_pacman,Pacman game: creating a pacman game with code.,https://drive.google.com/file/d/1pHn3NI-rjTWEkXJzDomaUM3hi-KgvtF1/view?usp=drivesdk
wiz_road,Road crossing game: building a road crossing game with code,https://drive.google.com/file/d/1pgbmti1g0pp-4YFACjeqS3pfXP89Y1WV/view?usp=drivesdk
wiz_sea,Saving the sea: creating a game with code,https://drive.google.com/file/d/1pC8bfp6WC4r5o2tt9y7T625PwKyW_Din/view?usp=drivesdk
wiz_traffic,Traffic light: creating a traffic light with code.,https://drive.google.com/file/d/1pCHhCKlVaIqe1_Wshn1gmKZZOg-POYVN/view?usp=drivesdk
wolfram_melodies,Random Melodies,https://lab.open.wolframcloud.com/app/objects/wpl/RandomMelodies.nb
wolfram_age,Age in Days,https://lab.open.wolframcloud.com/app/objects/wpl/AgeInDays.nb
wolfram_polygon,Draw a Polygon,https://lab.open.wolframcloud.com/app/objects/wpl/DrawAPolygon.nb
wolfram_sphere,Draw a Sphere,https://lab.open.wolframcloud.com/app/objects/wpl/DrawASphere.nb
wolfram_soundpi,Sound of PI,https://lab.open.wolframcloud.com/app/objects/wpl/SoundOfPi.nb
wolfram_ninja,Ninja Name Generator,https://lab.open.wolframcloud.com/app/objects/wpl/NinjaNameGenerator.nb
wolfram_ninja,Ninja Name Generator,https://lab.open.wolframcloud.com/app/objects/wpl/NinjaNameGenerator.nb
ww_activitypackets,Wonder Workshop Activity Packets,http://hourofcode.makewonder.com/
intro_robotics,Introduction to Robotics,https://www.dropbox.com/s/eegr8vtxp2eepiq/WonderWorkshopLesson07-IntroductiontoDashandDot.pdf?dl=0
loopedy_loop,Dance the Loopedy-Loop,https://www.dropbox.com/s/wtvz7cdoikys2nx/WonderWorkshopLesson12DancetheLoopedy-Loop.pdf?dl=0
robot_games,The Robot Games,https://www.dropbox.com/s/d8jcd3o3hx3gjpv/WonderWorkshopLesson05RobotGames.pdf?dl=0
spirals_dash,Draw Spirals with Dash,https://www.dropbox.com/s/in4l3f0znrn9j7q/DrawSpiralsWithDash.pdf?dl=0
unfortunate_events,A Series of Unfortunate Events,https://www.dropbox.com/s/eujoxvtpzp0xuos/WonderWorkshopLesson03Aseriesofunfortunateevents.pdf?dl=0
wonder_collect,Dash the Collector (B1),http://hourofcode.makewonder.com/dash-the-collector-level-b.html
wonder_cue,Cue's Starter Guide,http://hourofcode.makewonder.com/cues-starter-guide.html
wonder_puppy,Dash the Puppy (E3),http://hourofcode.makewonder.com/dash-the-puppy-level-e.html
wonder_secret,Cue's Secret Message,http://hourofcode.makewonder.com/cues-secret-message.html
wonder_trip,Dash's Road Trip (F2),http://hourofcode.makewonder.com/dashs-road-trip-level-f.html
wonder_zoo,Dot at the Petting Zoo (B2),http://hourofcode.makewonder.com/dot-at-the-petting-zoo-level-b.html
imagi_pixel_art,Code your own pixel art!,https://imagilabs.com/pages/hour-of-code
quorum_penguins,Penguins: Accessible Data Science with Quorum Blocks,https://quorumlanguage.com/hourofcode/datascience1.html
bubble_popping,Joy of Bubble Popping,aka.ms/bubbles
hubble_scott_kelly,Mission to Hubble with Scott Kelly,aka.ms/MissionHubble
loops_diner,Loops Diner,aka.ms/lyla
kodable_high_flyer,High Flyer,https://www.kodable.com/hour-of-code/creator-high-flyer
octostudio_creature,Create a Creature,https://octostudio.org/en/hoc/create-a-creature
octostudio_tilt,Make a Tilt Game,https://octostudio.org/en/hoc/tilt-game
