code_s!,city_s*,state_code_s*,latitude_f,longitude_f
24431,CRIMORA,VA,38.16,-78.83
22932,CROZET,VA,38.06,-78.69
23039,CROZIER,VA,37.63,-77.79
23934,CULLEN,VA,37.11,-78.65
23040,CUMBERLAND,VA,37.49,-78.24
22448,DAHLGREN,VA,38.33,-77.05
22821,DAYTON,VA,38.47,-79.08
24432,DEERFIELD,VA,38.19,-79.40
23043,DELTAVILLE,VA,37.55,-76.32
23839,DENDRON,VA,37.03,-76.92
23846,ELBERON,VA,37.07,-76.88
23840,DEWITT,VA,37.03,-77.64
23936,DILLWYN,VA,37.54,-78.46
23841,DINWIDDIE,VA,37.07,-77.58
23842,DISPUTANTA,VA,37.12,-77.22
24433,DOE HILL,VA,38.43,-79.44
22451,DOGUE,VA,38.23,-77.21
23843,DOLPHIN,VA,36.83,-77.79
23047,DOSWELL,VA,37.86,-77.46
23937,DRAKES BRANCH,VA,36.99,-78.60
23844,DREWRYVILLE,VA,36.71,-77.30
23938,DUNDAS,VA,36.91,-78.02
22454,DUNNSVILLE,VA,37.85,-76.82
23050,DUTTON,VA,37.49,-76.46
22935,DYKE,VA,38.26,-78.57
22936,EARLYSVILLE,VA,38.15,-78.48
23347,EASTVILLE,VA,37.35,-75.94
23845,EBONY,VA,36.57,-77.99
22824,EDINBURG,VA,38.82,-78.56
22827,ELKTON,VA,38.41,-78.61
23847,EMPORIA,VA,36.69,-77.53
22937,ESMONT,VA,37.83,-78.60
23939,EVERGREEN,VA,37.30,-78.78
23350,EXMORE,VA,37.53,-75.82
23482,WARDTOWN,VA,37.50,-75.87
22938,FABER,VA,37.85,-78.75
24435,FAIRFIELD,VA,37.88,-79.30
23901,FARMVILLE,VA,37.29,-78.39
23909,FARMVILLE,VA,37.29,-78.39
23943,HAMPDEN SYDNEY,VA,37.24,-78.45
22460,FARNHAM,VA,37.88,-76.62
22939,FISHERSVILLE,VA,38.09,-78.96
23822,AMMON,VA,37.21,-77.76
23850,FORD,VA,37.14,-77.73
23055,FORK UNION,VA,37.76,-78.26
23056,FOSTER,VA,37.45,-76.38
23851,FRANKLIN,VA,36.68,-76.93
23354,FRANKTOWN,VA,37.47,-75.87
22401,FREDERICKSBURG,VA,38.29,-77.48
22402,FREDERICKSBURG,VA,38.29,-77.48
22403,FREDERICKSBURG,VA,38.29,-77.48
22404,FREDERICKSBURG,VA,38.29,-77.48
22405,FREDERICKSBURG,VA,38.29,-77.48
22406,FREDERICKSBURG,VA,38.29,-77.48
22407,FREDERICKSBURG,VA,38.29,-77.48
22408,FREDERICKSBURG,VA,38.29,-77.48
22412,FREDERICKSBURG,VA,38.29,-77.48
23856,FREEMAN,VA,36.80,-77.70
22940,FREE UNION,VA,38.15,-78.56
22830,FULKS RUN,VA,38.63,-78.98
22463,GARRISONVILLE,VA,38.48,-77.42
23857,GASBURG,VA,36.56,-77.89
23058,GLEN ALLEN,VA,37.66,-77.48
23059,GLEN ALLEN,VA,37.66,-77.48
23060,GLEN ALLEN,VA,37.66,-77.48
24438,GLEN WILTON,VA,37.75,-79.81
23061,GLOUCESTER,VA,37.43,-76.54
23062,GLOUCESTER POINT,VA,37.26,-76.49
23014,BEAUMONT,VA,37.76,-78.02
23063,GOOCHLAND,VA,37.68,-77.88
22942,GORDONSVILLE,VA,38.13,-78.18
24439,GOSHEN,VA,37.99,-79.50
23356,GREENBACKVILLE,VA,38.00,-75.41
23942,GREEN BAY,VA,37.13,-78.30
23357,GREENBUSH,VA,37.76,-75.67
24440,GREENVILLE,VA,38.00,-79.15
22943,GREENWOOD,VA,38.05,-78.77
23064,GRIMSTEAD,VA,37.50,-76.30
24441,GROTTOES,VA,38.26,-78.82
23065,GUM SPRING,VA,37.77,-77.89
23066,GWYNN,VA,37.50,-76.28
23067,HADENSVILLE,VA,37.82,-77.99
22469,HAGUE,VA,38.07,-76.65
23068,HALLIEFORD,VA,37.49,-76.37
23359,HALLWOOD,VA,37.87,-75.58
23630,HAMPTON,VA,37.04,-76.29
23651,FORT MONROE,VA,37.00,-76.30
23661,HAMPTON,VA,37.04,-76.29
23662,POQUOSON,VA,37.12,-76.34
23663,HAMPTON,VA,37.04,-76.29
23664,HAMPTON,VA,37.04,-76.29
23665,HAMPTON,VA,37.04,-76.29
23666,HAMPTON,VA,37.04,-76.29
23667,HAMPTON,VA,37.04,-76.29
23668,HAMPTON,VA,37.04,-76.29
23669,HAMPTON,VA,37.04,-76.29
23670,HAMPTON,VA,37.04,-76.29
23681,HAMPTON,VA,37.04,-76.29
23069,HANOVER,VA,37.76,-77.37
23389,HARBORTON,VA,37.66,-75.84
23070,HARDYVILLE,VA,37.55,-76.38
22801,HARRISONBURG,VA,38.43,-78.87
22802,HARRISONBURG,VA,38.43,-78.87
22803,HARRISONBURG,VA,38.51,-78.94
22807,HARRISONBURG,VA,38.43,-78.87
22848,PLEASANT VALLEY,VA,38.36,-78.87
23071,HARTFIELD,VA,37.55,-76.44
22471,HARTWOOD,VA,38.39,-77.61
23072,HAYES,VA,37.37,-76.50
23107,MARYUS,VA,37.27,-76.40
23155,SEVERN,VA,37.29,-76.41
22472,HAYNESVILLE,VA,37.95,-76.66
22570,VILLAGE,VA,37.94,-76.60
24442,HEAD WATERS,VA,38.30,-79.42
22473,HEATHSVILLE,VA,37.91,-76.47
22831,HINTON,VA,38.48,-79.00
23860,HOPEWELL,VA,37.29,-77.29
23395,HORNTOWN,VA,37.97,-75.46
24445,HOT SPRINGS,VA,38.00,-79.83
23076,HUDGINS,VA,37.47,-76.32
22476,HUSTLE,VA,38.04,-77.06
24448,IRON GATE,VA,37.79,-79.79
22480,IRVINGTON,VA,37.66,-76.42
23397,ISLE OF WIGHT,VA,36.90,-76.70
23866,IVOR,VA,36.90,-76.89
22945,IVY,VA,38.05,-78.59
23398,JAMESVILLE,VA,37.51,-75.93
23867,JARRATT,VA,36.81,-77.47
23870,JARRATT,VA,36.81,-77.47
22481,JERSEY,VA,38.21,-77.13
23083,JETERSVILLE,VA,37.29,-78.09
22946,KEENE,VA,37.86,-78.55
23401,KELLER,VA,37.62,-75.76
23944,KENBRIDGE,VA,36.96,-78.13
23084,KENTS STORE,VA,37.87,-78.12
22947,KESWICK,VA,38.02,-78.35
23947,KEYSVILLE,VA,37.03,-78.48
22482,KILMARNOCK,VA,37.71,-76.38
23085,KING AND QUEEN COURT HOUSE,VA,37.72,-76.84
22485,KING GEORGE,VA,38.26,-77.18
22544,ROLLINS FORK,VA,38.18,-77.06
23086,KING WILLIAM,VA,37.68,-77.01
22488,KINSALE,VA,38.02,-76.57
22833,LACEY SPRING,VA,38.54,-78.73
23694,LACKEY,VA,37.23,-76.54
23950,LA CROSSE,VA,36.69,-78.09
22501,LADYSMITH,VA,38.01,-77.51
22503,LANCASTER,VA,37.76,-76.46
22504,LANEVIEW,VA,37.77,-76.73
23089,LANEXA,VA,37.42,-76.90
23868,LAWRENCEVILLE,VA,36.75,-77.85
24450,LEXINGTON,VA,37.78,-79.44
23090,LIGHTFOOT,VA,37.34,-76.75
22834,LINVILLE,VA,38.52,-78.83
22507,LIVELY,VA,37.77,-76.51
22948,LOCUST DALE,VA,38.33,-78.11
22508,LOCUST GROVE,VA,38.33,-77.79
23092,LOCUST HILL,VA,37.59,-76.50
23404,LOCUSTVILLE,VA,37.65,-75.67
22511,LOTTSBURG,VA,37.96,-76.51
23093,LOUISA,VA,38.01,-77.99
23170,TREVILIANS,VA,38.05,-78.07
22949,LOVINGSTON,VA,37.77,-78.88
24457,LOW MOOR,VA,37.74,-79.90
23952,LUNENBURG,VA,36.96,-78.26
22835,LURAY,VA,38.66,-78.45
22952,LYNDHURST,VA,37.96,-78.96
24458,MC DOWELL,VA,38.30,-79.52
22840,MC GAHEYSVILLE,VA,38.36,-78.74
23872,MC KENNEY,VA,36.99,-77.74
23405,MACHIPONGO,VA,37.40,-75.90
23102,MAIDENS,VA,37.66,-77.88
23160,STATE FARM,VA,37.64,-77.82
23103,MANAKIN SABOT,VA,37.64,-77.70
23105,MANNBORO,VA,37.25,-77.82
23106,MANQUIN,VA,37.70,-77.15
23407,MAPPSVILLE,VA,37.84,-75.56
23408,MARIONVILLE,VA,37.44,-75.85
23109,MATHEWS,VA,37.43,-76.32
23110,MATTAPONI,VA,37.53,-76.77
23111,MECHANICSVILLE,VA,37.62,-77.35
23116,MECHANICSVILLE,VA,37.62,-77.35
23954,MEHERRIN,VA,37.09,-78.36
23410,MELFA,VA,37.64,-75.74
23873,MEREDITHVILLE,VA,36.79,-77.95
22513,MERRY POINT,VA,37.71,-76.50
24459,MIDDLEBROOK,VA,38.02,-79.28
23112,MIDLOTHIAN,VA,37.50,-77.63
23113,MIDLOTHIAN,VA,37.50,-77.63
23114,MIDLOTHIAN,VA,37.48,-77.65
22514,MILFORD,VA,38.02,-77.36
24460,MILLBORO,VA,37.96,-79.60
23115,MILLERS TAVERN,VA,37.83,-76.93
23117,MINERAL,VA,38.00,-77.90
24463,MINT SPRING,VA,38.07,-79.10
22517,MOLLUSK,VA,37.72,-76.53
24464,MONTEBELLO,VA,37.86,-79.13
24465,MONTEREY,VA,38.41,-79.58
24468,MUSTOE,VA,38.32,-79.64
23192,MONTPELIER,VA,37.81,-77.67
22957,MONTPELIER STATION,VA,38.19,-78.11
22520,MONTROSS,VA,38.09,-76.82
22558,STRATFORD,VA,38.12,-76.81
22581,ZACATA,VA,38.11,-76.80
23045,DIGGS,VA,37.43,-76.28
23119,MOON,VA,37.44,-76.30
22523,MORATTICO,VA,37.80,-76.61
23120,MOSELEY,VA,37.41,-77.77
22841,MOUNT CRAWFORD,VA,38.35,-78.94
22524,MOUNT HOLLY,VA,38.09,-76.71
22842,MOUNT JACKSON,VA,38.74,-78.63
24437,FORT DEFIANCE,VA,38.21,-78.94
24467,MOUNT SIDNEY,VA,38.26,-78.97
22843,MOUNT SOLON,VA,38.36,-79.16
23413,NASSAWADOX,VA,37.47,-75.86
22958,NELLYSFORD,VA,37.85,-78.88
23412,MODEST TOWN,VA,37.81,-75.57
23414,NELSONIA,VA,37.81,-75.58
23123,NEW CANTON,VA,37.70,-78.30
23415,NEW CHURCH,VA,37.97,-75.53
24469,NEW HOPE,VA,38.19,-78.90
23124,NEW KENT,VA,37.51,-76.97
22844,NEW MARKET,VA,38.64,-78.67
23125,NEW POINT,VA,37.34,-76.28
23601,NEWPORT NEWS,VA,37.07,-76.51
23602,NEWPORT NEWS,VA,37.07,-76.51
23603,NEWPORT NEWS,VA,37.07,-76.51
23604,FORT EUSTIS,VA,37.12,-76.59
23605,NEWPORT NEWS,VA,37.07,-76.51
23606,NEWPORT NEWS,VA,37.07,-76.51
23607,NEWPORT NEWS,VA,37.07,-76.51
23608,NEWPORT NEWS,VA,37.07,-76.51
23609,NEWPORT NEWS,VA,37.07,-76.51
23612,NEWPORT NEWS,VA,37.07,-76.51
23628,NEWPORT NEWS,VA,37.07,-76.51
23874,NEWSOMS,VA,36.62,-77.12
23126,NEWTOWN,VA,37.91,-77.12
22526,NINDE,VA,38.27,-77.05
23501,NORFOLK,VA,36.84,-76.28
23502,NORFOLK,VA,36.84,-76.28
23503,NORFOLK,VA,36.84,-76.28
23504,NORFOLK,VA,36.84,-76.28
23505,NORFOLK,VA,36.84,-76.28
23506,NORFOLK,VA,36.84,-76.28
23507,NORFOLK,VA,36.84,-76.28
23508,NORFOLK,VA,36.84,-76.28
23509,NORFOLK,VA,36.84,-76.28
23510,NORFOLK,VA,36.84,-76.28
23511,NORFOLK,VA,36.84,-76.28
23512,NORFOLK,VA,36.84,-76.28
23513,NORFOLK,VA,36.84,-76.28
23514,NORFOLK,VA,36.84,-76.28
23515,NORFOLK,VA,36.84,-76.28
23517,NORFOLK,VA,36.84,-76.28
23518,NORFOLK,VA,36.84,-76.28
23519,NORFOLK,VA,36.84,-76.28
23520,NORFOLK,VA,36.84,-76.28
23521,NORFOLK,VA,36.84,-76.28
23523,NORFOLK,VA,36.84,-76.28
23529,NORFOLK,VA,36.84,-76.28
23541,NORFOLK,VA,36.84,-76.28
23551,NORFOLK,VA,36.84,-76.28
23127,NORGE,VA,37.36,-76.77
23025,CARDINAL,VA,37.42,-76.37
23128,NORTH,VA,37.46,-76.38
22959,NORTH GARDEN,VA,37.94,-78.63
23955,NOTTOWAY,VA,37.13,-78.07
22528,NUTTSVILLE,VA,37.79,-76.55
23396,OAK HALL,VA,37.93,-75.54
23416,OAK HALL,VA,37.93,-75.54
23129,OILVILLE,VA,37.70,-77.78
22529,OLDHAMS,VA,38.00,-76.66
23417,ONANCOCK,VA,37.70,-75.74
23130,ONEMO,VA,37.39,-76.27
23418,ONLEY,VA,37.69,-75.71
22530,OPHELIA,VA,37.90,-76.28
22960,ORANGE,VA,38.24,-78.11
22989,WOODBERRY FOREST,VA,38.21,-78.05
23131,ORDINARY,VA,37.31,-76.51
22845,ORKNEY SPRINGS,VA,38.79,-78.82
23358,HACKSNECK,VA,37.63,-75.84
23420,PAINTER,VA,37.58,-75.78
22963,PALMYRA,VA,37.86,-78.26
23958,PAMPLIN,VA,37.26,-78.68
23421,PARKSLEY,VA,37.78,-75.65
22534,PARTLOW,VA,38.03,-77.63
22832,KEEZLETOWN,VA,38.45,-78.76
22846,PENN LAIRD,VA,38.36,-78.79
23801,FORT LEE,VA,37.23,-77.33
23803,PETERSBURG,VA,37.20,-77.39
23804,PETERSBURG,VA,37.20,-77.39
23805,PETERSBURG,VA,37.20,-77.39
23806,VIRGINIA STATE UNIVERSITY,VA,37.20,-77.39
23959,PHENIX,VA,37.08,-78.74
22964,PINEY RIVER,VA,37.71,-79.02
23138,PORT HAYWOOD,VA,37.38,-76.31
24471,PORT REPUBLIC,VA,38.32,-78.81
22535,PORT ROYAL,VA,38.16,-77.19
23701,PORTSMOUTH,VA,36.83,-76.29
23702,PORTSMOUTH,VA,36.83,-76.29
23703,PORTSMOUTH,VA,36.83,-76.29
23704,PORTSMOUTH,VA,36.83,-76.29
23705,PORTSMOUTH,VA,36.83,-76.29
23707,PORTSMOUTH,VA,36.83,-76.29
23708,PORTSMOUTH,VA,36.83,-76.29
23709,PORTSMOUTH,VA,36.83,-76.29
23139,POWHATAN,VA,37.54,-77.92
23875,PRINCE GEORGE,VA,37.22,-77.28
23960,PROSPECT,VA,37.30,-78.55
23140,PROVIDENCE FORGE,VA,37.44,-77.04
23422,PUNGOTEAGUE,VA,37.62,-75.81
22847,QUICKSBURG,VA,38.72,-78.71
23423,QUINBY,VA,37.55,-75.73
22965,QUINQUE,VA,38.25,-78.38
23141,QUINTON,VA,37.53,-77.11
23962,RANDOLPH,VA,36.97,-78.70
24472,RAPHINE,VA,37.93,-79.23
22538,RAPPAHANNOCK ACADEMY,VA,38.15,-77.30
23876,RAWLINGS,VA,36.94,-77.77
23963,RED HOUSE,VA,37.18,-78.80
23964,RED OAK,VA,36.76,-78.63
22539,REEDVILLE,VA,37.86,-76.29
23424,RESCUE,VA,36.99,-76.55
22542,RHOADESVILLE,VA,38.28,-77.90
23966,RICE,VA,37.27,-78.29
23075,HENRICO,VA,37.55,-77.32
23173,UNIVERSITY OF RICHMOND,VA,37.57,-77.53
23218,RICHMOND,VA,37.55,-77.46
23219,RICHMOND,VA,37.55,-77.46
23220,RICHMOND,VA,37.55,-77.46
23221,RICHMOND,VA,37.55,-77.46
23222,RICHMOND,VA,37.55,-77.46
23223,RICHMOND,VA,37.55,-77.46
23224,RICHMOND,VA,37.55,-77.46
23225,RICHMOND,VA,37.55,-77.46
23226,RICHMOND,VA,37.55,-77.46
23227,RICHMOND,VA,37.55,-77.46
23228,HENRICO,VA,37.55,-77.46
23229,HENRICO,VA,37.55,-77.46
23230,RICHMOND,VA,37.55,-77.46
23231,HENRICO,VA,37.55,-77.46
23232,RICHMOND,VA,37.55,-77.46
23233,HENRICO,VA,37.55,-77.46
23234,RICHMOND,VA,37.55,-77.46
23235,RICHMOND,VA,37.55,-77.46
23236,RICHMOND,VA,37.55,-77.46
23237,RICHMOND,VA,37.55,-77.46
23238,HENRICO,VA,37.55,-77.46
23241,RICHMOND,VA,37.55,-77.46
23242,HENRICO,VA,37.55,-77.46
23249,RICHMOND,VA,37.55,-77.46
23250,RICHMOND,VA,37.55,-77.46
23255,HENRICO,VA,37.55,-77.46
23260,RICHMOND,VA,37.55,-77.46
23261,RICHMOND,VA,37.55,-77.46
23269,RICHMOND,VA,37.55,-77.46
23273,HENRICO,VA,37.55,-77.46
23274,RICHMOND,VA,37.55,-77.46
23276,RICHMOND,VA,37.55,-77.46
23278,RICHMOND,VA,37.55,-77.46
23279,RICHMOND,VA,37.55,-77.46
23282,RICHMOND,VA,37.55,-77.46
23284,RICHMOND,VA,37.55,-77.46
23285,RICHMOND,VA,37.55,-77.46
23286,RICHMOND,VA,37.55,-77.46
23288,HENRICO,VA,37.55,-77.46
23289,RICHMOND,VA,37.55,-77.46
23290,RICHMOND,VA,37.55,-77.46
23291,RICHMOND,VA,37.55,-77.46
23292,RICHMOND,VA,37.55,-77.46
23293,RICHMOND,VA,37.55,-77.46
23294,HENRICO,VA,37.55,-77.46
23295,RICHMOND,VA,37.55,-77.45
23297,RICHMOND,VA,37.55,-77.46
23298,RICHMOND,VA,37.55,-77.46
24473,ROCKBRIDGE BATHS,VA,37.90,-79.41
23146,ROCKVILLE,VA,37.72,-77.67
22967,ROSELAND,VA,37.74,-78.97
22976,TYRO,VA,37.82,-79.00
22545,RUBY,VA,38.50,-77.51
22968,RUCKERSVILLE,VA,38.23,-78.37
22546,RUTHER GLEN,VA,38.00,-77.54
23147,RUTHVILLE,VA,37.36,-77.04
23023,BRUINGTON,VA,37.77,-76.93
23148,SAINT STEPHENS CHURCH,VA,37.80,-77.05
23161,STEVENSVILLE,VA,37.72,-76.92
23031,CHRISTCHURCH,VA,37.57,-76.60
23149,SALUDA,VA,37.60,-76.59
23150,SANDSTON,VA,37.51,-77.27
23153,SANDY HOOK,VA,37.75,-77.91
23426,SANFORD,VA,37.92,-75.66
23967,SAXE,VA,36.93,-78.66
23427,SAXIS,VA,37.92,-75.72
23154,SCHLEY,VA,37.39,-76.44
22969,SCHUYLER,VA,37.79,-78.69
23696,SEAFORD,VA,37.19,-76.43
22547,SEALSTON,VA,38.27,-77.32
23878,SEDLEY,VA,36.77,-76.98
24474,SELMA,VA,37.79,-79.87
23108,MASCOT,VA,37.62,-76.70
23156,SHACKLEFORDS,VA,37.54,-76.73
22548,SHARPS,VA,37.84,-76.70
22849,SHENANDOAH,VA,38.48,-78.62
22971,SHIPMAN,VA,37.72,-78.83
22850,SINGERS GLEN,VA,38.56,-78.90
23879,SKIPPERS,VA,36.58,-77.54
23968,SKIPWITH,VA,36.69,-78.49
23430,SMITHFIELD,VA,36.98,-76.61
23431,SMITHFIELD,VA,36.98,-76.61
22972,SOMERSET,VA,38.20,-78.23
23970,SOUTH HILL,VA,36.72,-78.12
22552,SPARTA,VA,37.99,-77.22
22551,SPOTSYLVANIA,VA,38.17,-77.70
22553,SPOTSYLVANIA,VA,38.19,-77.68
23881,SPRING GROVE,VA,37.16,-76.97
22430,BROOKE,VA,38.37,-77.34
22554,STAFFORD,VA,38.42,-77.40
22555,STAFFORD,VA,38.42,-77.40
22556,STAFFORD,VA,38.42,-77.40
22973,STANARDSVILLE,VA,38.30,-78.43
22851,STANLEY,VA,38.57,-78.50
24401,STAUNTON,VA,38.15,-79.06
24402,STAUNTON,VA,38.15,-79.06
24476,STEELES TAVERN,VA,37.92,-79.20
23882,STONY CREEK,VA,36.94,-77.40
24477,STUARTS DRAFT,VA,38.02,-79.02
23162,STUDLEY,VA,37.67,-77.29
23432,SUFFOLK,VA,36.70,-76.63
23433,SUFFOLK,VA,36.70,-76.63
23434,SUFFOLK,VA,36.70,-76.63
23435,SUFFOLK,VA,36.70,-76.63
23436,SUFFOLK,VA,36.70,-76.63
23437,SUFFOLK,VA,36.70,-76.63
23438,SUFFOLK,VA,36.70,-76.63
23439,SUFFOLK,VA,36.70,-76.63
23883,SURRY,VA,37.13,-76.83
23163,SUSAN,VA,37.36,-76.31
23884,SUSSEX,VA,36.91,-77.27
23885,SUTHERLAND,VA,37.19,-77.56
24479,SWOOPE,VA,38.14,-79.20
23440,TANGIER,VA,37.82,-75.99
22560,TAPPAHANNOCK,VA,37.92,-76.86
23441,TASLEY,VA,37.70,-75.70
23399,JENKINS BRIDGE,VA,37.91,-75.63
23442,TEMPERANCEVILLE,VA,37.89,-75.54
22565,THORNBURG,VA,38.13,-77.52
22853,TIMBERVILLE,VA,38.63,-78.77
23168,TOANO,VA,37.37,-76.80
23169,TOPPING,VA,37.59,-76.46
23443,TOWNSEND,VA,37.18,-75.95
22974,TROY,VA,37.94,-78.24
22567,UNIONVILLE,VA,38.25,-77.96
23079,JAMAICA,VA,37.71,-76.69
23175,URBANNA,VA,37.63,-76.57
23180,WATER VIEW,VA,37.72,-76.61
23887,VALENTINES,VA,36.58,-77.83
24482,VERONA,VA,38.19,-79.00
24483,VESUVIUS,VA,37.90,-79.20
23974,VICTORIA,VA,36.99,-78.22
23450,VIRGINIA BEACH,VA,36.73,-76.04
23451,VIRGINIA BEACH,VA,36.73,-76.04
23452,VIRGINIA BEACH,VA,36.73,-76.04
23453,VIRGINIA BEACH,VA,36.78,-76.08
23454,VIRGINIA BEACH,VA,36.73,-76.04
23455,VIRGINIA BEACH,VA,36.73,-76.04
23456,VIRGINIA BEACH,VA,36.73,-76.04
23457,VIRGINIA BEACH,VA,36.73,-76.04
23458,VIRGINIA BEACH,VA,36.73,-76.04
23459,VIRGINIA BEACH,VA,36.73,-76.04
23460,VIRGINIA BEACH,VA,36.73,-76.04
23461,VIRGINIA BEACH,VA,36.73,-76.04
23462,VIRGINIA BEACH,VA,36.73,-76.04
23463,VIRGINIA BEACH,VA,36.73,-76.04
23464,VIRGINIA BEACH,VA,36.73,-76.04
23465,VIRGINIA BEACH,VA,36.73,-76.04
23466,VIRGINIA BEACH,VA,36.73,-76.04
23467,VIRGINIA BEACH,VA,36.73,-76.04
23471,VIRGINIA BEACH,VA,36.73,-76.04
23479,VIRGINIA BEACH,VA,36.73,-76.04
23480,WACHAPREAGUE,VA,37.60,-75.68
28145,SALISBURY,NC,35.66,-80.48
28146,SALISBURY,NC,35.66,-80.48
28147,SALISBURY,NC,35.66,-80.48
28575,SALTER PATH,NC,34.68,-76.87
28773,SALUDA,NC,35.23,-82.34
28774,SAPPHIRE,NC,35.10,-83.00
28775,SCALY MOUNTAIN,NC,35.01,-83.31
28577,SEALEVEL,NC,34.89,-76.39
28581,STACY,NC,34.85,-76.41
28578,SEVEN SPRINGS,NC,35.22,-77.84
28459,SHALLOTTE,NC,33.97,-78.38
28467,CALABASH,NC,33.89,-78.57
28468,SUNSET BEACH,NC,33.87,-78.51
28469,OCEAN ISLE BEACH,NC,33.89,-78.42
23176,WAKE,VA,37.56,-76.42
23888,WAKEFIELD,VA,36.96,-76.98
23177,WALKERTON,VA,37.72,-77.02
23178,WARE NECK,VA,37.40,-76.45
23889,WARFIELD,VA,36.89,-77.74
24484,WARM SPRINGS,VA,38.05,-79.78
22572,WARSAW,VA,37.96,-76.76
23890,WAVERLY,VA,37.03,-77.09
23891,WAVERLY,VA,37.03,-77.09
22980,WAYNESBORO,VA,38.06,-78.90
22576,WEEMS,VA,37.65,-76.44
24485,WEST AUGUSTA,VA,38.27,-79.30
22577,SANDY POINT,VA,38.06,-76.55
23091,LITTLE PLYMOUTH,VA,37.62,-76.79
23181,WEST POINT,VA,37.55,-76.80
24486,WEYERS CAVE,VA,38.28,-78.92
22987,WHITE HALL,VA,38.11,-78.66
23183,WHITE MARSH,VA,37.34,-76.52
23893,WHITE PLAINS,VA,36.63,-77.91
22578,WHITE STONE,VA,37.64,-76.39
23184,WICOMICO,VA,37.29,-76.51
22579,WICOMICO CHURCH,VA,37.81,-76.37
23081,JAMESTOWN,VA,37.22,-76.76
23185,WILLIAMSBURG,VA,37.27,-76.70
23186,WILLIAMSBURG,VA,37.27,-76.70
23187,WILLIAMSBURG,VA,37.27,-76.70
23188,WILLIAMSBURG,VA,37.27,-76.70
24487,WILLIAMSVILLE,VA,38.19,-79.56
23486,WILLIS WHARF,VA,37.51,-75.81
23894,WILSONS,VA,37.14,-77.85
23487,WINDSOR,VA,36.80,-76.73
23488,WITHAMS,VA,37.96,-75.56
22580,WOODFORD,VA,38.11,-77.40
23190,WOODS CROSS ROADS,VA,37.43,-76.54
23976,WYLLIESBURG,VA,36.85,-78.58
23897,YALE,VA,36.84,-77.28
23690,YORKTOWN,VA,37.23,-76.50
23691,YORKTOWN,VA,37.23,-76.50
23692,YORKTOWN,VA,37.23,-76.50
23693,YORKTOWN,VA,37.23,-76.50
23898,ZUNI,VA,36.86,-76.82
27006,ADVANCE,NC,35.93,-80.40
27910,AHOSKIE,NC,36.28,-76.98
27201,ALAMANCE,NC,36.03,-79.48
27202,ALTAMAHAW,NC,36.17,-79.50
27501,ANGIER,NC,35.51,-78.73
27502,APEX,NC,35.72,-78.84
27523,APEX,NC,35.77,-78.94
27539,APEX,NC,35.67,-78.81
27007,ARARAT,NC,36.40,-80.56
27203,ASHEBORO,NC,35.71,-79.81
27204,ASHEBORO,NC,35.71,-79.81
27205,ASHEBORO,NC,35.65,-79.84
27805,AULANDER,NC,36.22,-77.11
27806,AURORA,NC,35.30,-76.78
27915,AVON,NC,35.34,-75.50
27916,AYDLETT,NC,36.32,-75.90
27503,BAHAMA,NC,36.17,-78.88
27807,BAILEY,NC,35.78,-78.11
28604,BANNER ELK,NC,36.16,-81.87
28691,VALLE CRUCIS,NC,36.21,-81.78
27917,BARCO,NC,36.39,-75.97
27808,BATH,NC,35.47,-76.81
27809,BATTLEBORO,NC,36.04,-77.75
27207,BEAR CREEK,NC,35.60,-79.36
27009,BELEWS CREEK,NC,36.25,-80.06
27810,BELHAVEN,NC,35.54,-76.62
27811,BELLARTHUR,NC,35.57,-77.49
27919,BELVIDERE,NC,36.26,-76.53
27208,BENNETT,NC,35.57,-79.52
27504,BENSON,NC,35.37,-78.54
27010,BETHANIA,NC,36.14,-80.30
27812,BETHEL,NC,35.80,-77.37
27209,BISCOE,NC,35.36,-79.78
27813,BLACK CREEK,NC,35.63,-77.93
27814,BLOUNTS CREEK,NC,35.36,-76.92
28605,BLOWING ROCK,NC,36.12,-81.67
27213,BONLEE,NC,35.61,-79.44
28606,BOOMER,NC,36.06,-81.25
28607,BOONE,NC,36.20,-81.66
28608,BOONE,NC,36.20,-81.66
27011,BOONVILLE,NC,36.23,-80.70
27505,BROADWAY,NC,35.45,-79.05
27214,BROWNS SUMMIT,NC,36.20,-79.69
27506,BUIES CREEK,NC,35.40,-78.74
27507,BULLOCK,NC,36.50,-78.55
27508,BUNN,NC,35.95,-78.25
27215,BURLINGTON,NC,36.08,-79.44
27216,BURLINGTON,NC,36.08,-79.44
27217,BURLINGTON,NC,36.08,-79.44
27509,BUTNER,NC,36.13,-78.77
27920,BUXTON,NC,35.24,-75.53
27921,CAMDEN,NC,36.32,-76.16
27229,CANDOR,NC,35.29,-79.74
27510,CARRBORO,NC,35.91,-79.08
27511,CARY,NC,35.78,-78.79
27512,CARY,NC,35.78,-78.79
27513,CARY,NC,35.78,-78.79
27518,CARY,NC,35.78,-78.79
27519,CARY,NC,35.78,-78.79
27816,CASTALIA,NC,36.08,-78.05
28609,CATAWBA,NC,35.70,-81.07
27230,CEDAR FALLS,NC,35.80,-79.72
27231,CEDAR GROVE,NC,36.20,-79.17
27514,CHAPEL HILL,NC,35.92,-79.04
27515,CHAPEL HILL,NC,35.92,-79.04
27516,CHAPEL HILL,NC,35.92,-79.04
27517,CHAPEL HILL,NC,35.84,-79.03
27599,CHAPEL HILL,NC,35.92,-79.04
