School Code,School Name,School Address,City,Zip,State
441761,Lakehill Preparatory School,2720 Hillside Drive,Dallas,752143429,TX
441805,Saint Mark's School of Texas,10600 Preston Road,Dallas,752304000,TX
441811,Townview Magnet Hs-Sci And Engineering,1201 E Eighth Street,Dallas,752032564,TX
441814,Townview Magnet Hs-Talent And Gift,1201 E Eighth Street Suite 302,Dallas,752032564,TX
441814,Townview Magnet Hs-Talent And Gift,1201 E Eighth Street Suite 302,Dallas,752032564,TX
441815,South Oak Cliff High School,4949 Village Fair Drive,Dallas,752245125,TX
441820,Sunset High School,2120 W Jefferson Boulevard,Dallas,752085599,TX
441823,Trinity Christian Academy,17001 Addison Road,Addison,750015096,TX
441825,Ursuline Academy,4900 Walnut Hill Lane,Dallas,752296599,TX
441825,Ursuline Academy,4900 Walnut Hill Lane,Dallas,752296599,TX
441835,Woodrow Wilson High School,100 S Glasgow Drive,Dallas,752144598,TX
441844,Harmony Science Academy - Dallas,11945 Forestgate Drive,Dallas,752435412,TX
441927,Del Valle High School,5201 Ross Road,Del Valle,786173202,TX
441927,Del Valle High School,5201 Ross Road,Del Valle,786173202,TX
441946,John H Guyer High School,7501 Teasley Lane,Denton,762102053,TX
441950,Billy Ryan High School,5101 E Mckinney Street,Denton,762084658,TX
441951,Denton High School,1007 Fulton Street,Denton,762012898,TX
442046,Donna North High School,7250 N Val Verde Road,Donna,785372767,TX
442065,Dripping Springs High School,940 W Highway 290,Dripping Spgs,78620,TX
442085,Duncanville High School,900 W Camp Wisdom Road,Duncanville,751163099,TX
442101,C C Winn High School,265 Foster-Maldonado Boulevard,Eagle Pass,788525759,TX
442143,Robert Vela High School,801 E Canton Road,Edinburg,785396420,TX
442144,Idea Quest College Preparatory,14001 N. Rooth Road,Edinburg,785414194,TX
442145,Edinburg High School,2600 E Wisconsin Road,Edinburg,785426586,TX
442148,Edinburg North High School,3101 N Closner Boulevard,Edinburg,785412592,TX
442149,South Texas Business Education and Technology Academy,510 South Sugar Road,Edinburg,785395241,TX
442192,Harmony Science Academy - El Paso,9405 Betel Drive,El Paso,799073457,TX
442194,Americas High School,12101 Pellicano Drive,El Paso,799366862,TX
442208,Captain John L Chapin High School,7000 Dyer Street,El Paso,799045636,TX
442212,Coronado High School,100 Champions Place,El Paso,799123799,TX
442217,Eastwood High School,2430 McRae Boulevard,El Paso,799256097,TX
442220,El Paso High School,800 E Schuster Avenue,El Paso,799024596,TX
442238,Parkland High School,5932 Quail Avenue,El Paso,799244297,TX
442277,Eastlake High School,13000 Emerald Pass Avenue,El Paso,799287295,TX
442277,Eastlake High School,13000 Emerald Pass Avenue,El Paso,799287295,TX
442322,Trinity High School,500 N Industrial Boulevard,Euless,760397499,TX
442400,Ferris High School,1025 E Eighth Street,Ferris,751252811,TX
442434,Flower Mound High School,3411 Peters Colony Road,Flower Mound,750222808,TX
442488,Heritage High School,14040 Eldorado Parkway,Frisco,750355852,TX
442500,Amon Carter-Riverside High School,3301 Yucca Ave,Fort Worth,761114898,TX
442501,South Hills High School,6101 McCart Avenue,Fort Worth,761333317,TX
442505,Arlington Heights High School,4501 West Fwy,Fort Worth,761075430,TX
442517,Fort Worth Christian School,6200 Holiday Lane ,N Richlnd Hls,761806294,TX
442519,Fort Worth Country Day School,4200 Country Day Lane,Fort Worth,761094299,TX
442537,North Crowley High School,9100 S Hulen Street,Fort Worth,761232701,TX
442545,North Side High School,2211 McKinley Avenue,Fort Worth,761647798,TX
442551,Oakridge School,5900 W Pioneer Parkway,Arlington,760132899,TX
442558,Richland High School,5201 Holiday Lane,N Richlnd Hls,761806799,TX
442560,Robert L Paschal High School,3001 Forest Park Boulevard,Ft Worth,761102828,TX
442572,Trinity Valley School,7500 Dutch Branch Road,Fort Worth,761324110,TX
442583,Central High School,9450 Ray White Road,Fort Worth,762446110,TX
442591,Harmony School Innovation-Ft Wrth,8100 South Hulen Street,Fort Worth,761232764,TX
442594,Chisholm Trail High School,3100 Nw College Drive,Fort Worth,761793511,TX
442602,Wakeland High School,10700 Legacy Drive,Frisco,750331260,TX
442611,V R Eaton High School,1350 Eagle Boulevard,Haslet,760521145,TX
442612,Brazoswood High School,302 W Brazoswood Drive,Clute,775313521,TX
442620,Freer High School,905 S Norton Street,Freer,783570240,TX
442624,Clear Brook High School,4607 Fm 2351 Road,Friendswood,775462823,TX
442626,Independence High School,10555 Independence Parkway,Frisco,750354610,TX
442627,Rick Reedy High School,3003 STONEBROOK PARKWAY,Frisco,750341310,TX
442633,Centennial High School,6901 Coit Road,Frisco,750354912,TX
442633,Centennial High School,6901 Coit Road,Frisco,750354912,TX
442635,Frisco High School,6401 Parkwood Boulevard,Frisco,750347239,TX
442638,Lone Star High School,2606 Panther Creek Parkway,Frisco,750333589,TX
442638,Lone Star High School,2606 Panther Creek Parkway,Frisco,750333589,TX
442730,Lakeview Centennial High School,3505 Hayman Drive,Garland,750431999,TX
442732,North Garland High School,2109 W Buckingham Road,Garland,750425099,TX
442733,South Garland High School,600 Colonel Drive,Garland,750432399,TX
442736,Naaman Forest High School,4843 Naaman Forest Boulevard,Garland,750402732,TX
442770,Georgetown High School,2211 N Austin Avenue,Georgetown,786264514,TX
442776,East View High School,4490 E University Avenue,Georgetown,786267877,TX
442790,Giddings High School,2335 N Main Street,Giddings,789421460,TX
442845,Glen Rose High School,900 Stadium Drive,Glen Rose,760432129,TX
442880,Gonzales High School,1801 N SARAH DEWITT DR,Gonzales,786292868,TX
442885,Goodrich High School,234 Katie Simpson Avenue,Goodrich,77335,TX
442917,North Central Texas Academy,3846 N Highway 144,Granbury,760487811,TX
442932,South Grand Prairie High School,301 W Warrior Trail,Grand Prairie,750525799,TX
442958,iUniversity Prep,3051 Ira E Woods Avenue,Grapevine,760513817,TX
442963,Carroll Senior High School,800 N White Chapel Boulevard,Southlake,760925141,TX
442965,Grapevine Senior High School,3223 Mustang Drive,Grapevine,760515998,TX
442990,Gregory-Portland High School,4601 Wildcat Drive,Portland,783742827,TX
443124,Harlingen High School South,1701 Dixieland Road,Harlingen,785523321,TX
443191,Rockwall Heath High School,801 Laurence Drive,Heath,750321953,TX
443199,Sandra Day O'Connor High School,12221 Leslie Road,Helotes,780234404,TX
443201,Texas Connections Academy at Houston,10550 Richmond Avenue,Houston,770425112,TX
443260,Hidalgo Early College High School,910 E Pirate Drive,Hidalgo,785574200,TX
443292,YES Prep Public Schools - Gulfton Campus,6565 De Moss,Houston,770745099,TX
443302,Cypress Woods High School,13550 Woods Spillane Boulevard,Cypress,774296190,TX
443302,Cypress Woods High School,13550 Woods Spillane Boulevard,Cypress,774296190,TX
443317,Cypress Springs High School,7909 Fry Road,Cypress,774333240,TX
443340,Booker T Washington High School,119 E 39th Street,Houston,770186599,TX
443346,Cypress Falls High School,9811 Huffmeister Road,Houston,770952307,TX
443358,Cypress Creek High School,9815 Grant Road,Houston,770704599,TX
443361,Clear Lake High School,2929 Bay Area Boulevard,Houston,770581099,TX
443363,Duchesne Academy of the Sacred Heart,10202 Memorial Drive,Houston,770243213,TX
443366,Furr High School,520 Mercury Drive,Houston,770135299,TX
443372,Kerr High School,8150 Howell Sugar Land Road,Houston,770835712,TX
443374,J Frank Dobie High School,10220 Blackhawk Boulevard,Houston,770891000,TX
443378,Michael E Debakey High School for Health Professions,2545 Pressler Street,Houston,770303713,TX
443381,Jersey Village High School,7600 Solomon Street,Houston,770402199,TX
443383,Strake Jesuit College Preparatory,8900 Bellaire Boulevard,Houston,770364610,TX
443383,Strake Jesuit College Preparatory,8900 Bellaire Boulevard,Houston,770364610,TX
443390,Kinkaid School,201 Kinkaid School Drive,Houston,770247599,TX
443394,Klein Forest High School,11400 Misty Valley Drive,Houston,770663499,TX
443402,Memorial Senior High School,935 Echo Lane,Houston,770242799,TX
443408,North Shore Senior High School,353 N Castlegory Road,Houston,770491739,TX
443409,Houston Christian High School,2700 W Sam Houston Parkway N,Houston,770431632,TX
443418,Margaret Long Wisdom High School,6529 Beverlyhill Street,Houston,770576406,TX
443419,Ross Shaw Sterling Aviation High School,11625 Martindale Road,Houston,770482005,TX
443420,Saint Agnes Academy,9000 Bellaire Boulevard,Houston,770364683,TX
443424,Langham Creek High School,17610 FM 529 Road,Houston,770951004,TX
443425,Saint John's School,2401 Claremont Lane,Houston,770195897,TX
443426,Mayde Creek High School,19202 Groeschke Road,Houston,770845697,TX
443433,Saint Thomas Episcopal School,4900 Jackwood Avenue,Houston,770961505,TX
443435,Saint Thomas High School,4500 Memorial Drive,Houston,770077399,TX
443437,Sam Houston Math Science and Technology Center,9400 Irvington Boulevard,Houston,770765224,TX
443439,Second Baptist School,6410 Woodway Drive,Houston,770571671,TX
443447,Stratford High School,14555 Fern Drive,Houston,770795405,TX
443450,Stephen F Austin High School,1700 Dumble Street,Houston,770233139,TX
443451,Spring Woods Senior High School,2045 Gessner Road,Houston,770806399,TX
443502,Lawrence D Bell High School,1601 Brown Trail,Hurst,760543799,TX
443509,Cinco Ranch High School,23440 Cinco Ranch Boulevard,Katy,774942881,TX
443510,Hutto High School,101 Chris Kelley Boulevard,Hutto,786345540,TX
443511,Eastwood Academy,1315 Dumble Street,Houston,770231902,TX
443522,Westside High School,14201 Briar Forest Drive,Houston,770771806,TX
443531,George Bush High School,6707 Fm 1464 Road,Richmond,774077966,TX
443535,Cypress Ridge High School,7900 N Eldridge Parkway,Houston,770411200,TX
443553,Jack E Singley Academy,4601 N Macarthur Boulevard,Irving,750386406,TX
443560,Irving High School,900 N O Connor Road,Irving,750614595,TX
443562,MacArthur High School,3700 N Macarthur Boulevard,Irving,750623699,TX
443598,Harmony School of Advancement-Houston,3171 North Sam Houston Parkway West,Houston,770381219,TX
443637,Young Womens College Preparatory Academy,1906 Cleburne Street,Houston,770044131,TX
443638,Mickey Leland College Preparatory Academy for Young Men,1700 Gregg Street,Houston,770202221,TX
443641,Harmony School of Discovery - Houston,6270 Barker Cypress Road,Houston,770841628,TX
443700,Joshua High School,909 S Broadway Street,Joshua,760589203,TX
443715,Northwest High School,2301 Texan Drive,Justin,762478793,TX
443724,Harmony School of Innovation Katy,22400 Grand Corner Drive,Katy,774945718,TX
443726,Obra D Tompkins High School,4400 Falcon Boulevard,Katy,774942678,TX
443726,Obra D Tompkins High School,4400 Falcon Boulevard,Katy,774942678,TX
443727,Seven Lakes High School,9251 S Fry Road,Katy,774948318,TX
443727,Seven Lakes High School,9251 S Fry Road,Katy,774948318,TX
443727,Seven Lakes High School,9251 S Fry Road,Katy,774948318,TX
443735,Katy High School,6331 Highway Boulevard,Katy,774941199,TX
443736,James E Taylor High School,20700 Kingsland Boulevard,Katy,774502998,TX
443739,Morton Ranch High School,21000 Franz Road,Katy,774495729,TX
443747,Cypress Lakes High School,5750 Greenhouse Road,Katy,774493417,TX
443752,Timber Creek High School,12350 Timberland Boulevard,Fort Worth,762445558,TX
443753,Fossil Ridge High School,4101 Thompson Road,Fort Worth,762446902,TX
443753,Fossil Ridge High School,4101 Thompson Road,Fort Worth,762446902,TX
443755,Keller High School,601 Pate Orr Road N,Keller,762484209,TX
443755,Keller High School,601 Pate Orr Road N,Keller,762484209,TX
443760,Energy Institute High School,1808 Sampson Street,Houston,770035434,TX
443787,Kennedale High School,901 Wildcat Way,Kennedale,760604604,TX
443850,Killeen High School,500 N 38th Street,Killeen,765437899,TX
443863,Kingwood High School,2701 Kingwood Drive,Kingwood,773393704,TX
443923,Lehman High School,1700 Lehman Road,Kyle,786405246,TX
443925,Jack C Hays High School,4800 Jack C Hays Trail,Buda,786109361,TX
443948,Lago Vista High School,5185 Lohmans Ford Road,Lago Vista,786458094,TX
443950,La Grange High School,820 S Vail Street,La Grange,789453309,TX
444025,La Porte High School,301 E Fairmont Parkway,La Porte,775716496,TX
444042,J B Alexander High School,3600 E Del Mar Boulevard,Laredo,780416559,TX
444043,J W Nixon High School,2000 E Plum Street,Laredo,780431098,TX
444058,United High School,2811 United Avenue,Laredo,780456630,TX
444080,Clear Falls High School,4380 Village Way,League City,775731491,TX
444082,Clear Springs High School,501 Palomino Street,League City,775732066,TX
444087,Clear Creek High School,2305 E Main Street,League City,775732798,TX
444095,Leander High School,3301 S Bagdad Road,Leander,786412398,TX
444097,Rouse High School,1222 Raider Way,Leander,786411528,TX
444132,Edward S Marcus High School,5707 Morriss Road,Flower Mound,750283730,TX
444135,Lewisville High School,1098 W Main Street,Lewisville,750673518,TX
444185,Lindsay High School,631 Knight Drive,Lindsay,762500145,TX
444260,Lone Oak High School,8204 Us Highway 69 S,Lone Oak,754535327,TX
444350,Monterey High School,3211 47th Street,Lubbock,794134112,TX
444360,Lubbock High School,2004 19th Street,Lubbock,794014606,TX
444368,Lovejoy High School,2350 E States Parkway,Lucas,750028014,TX
444385,Lufkin High School,309 S Medford Drive,Lufkin,759015299,TX
444424,Magnolia West High School,42202 Fm 1774 Road,Magnolia,773544204,TX
444457,Mansfield Lake Ridge High School,101 N Day Miar Road,Mansfield,760638106,TX
444458,Manor New Technology High School,312 Murray Avenue,Manor,786533877,TX
444459,Mansfield Legacy High School,1263 N Main Street,Mansfield,760638038,TX
444460,Mansfield High School,3001 E Broad Street,Mansfield,760635800,TX
444461,Mansfield Summit High School,1071 Turner Warnell Road,Arlington,760018501,TX
444463,Manvel High School,19601 Highway 6,Manvel,775783707,TX
444466,Frontier High School,1120 West Debbie Lane,Mansfield,760638938,TX
444475,Marble Falls High School,2101 Mustang Drive,Marble Falls,786544414,TX
444599,Nikki Rowe High School,2101 North Ware Road,McAllen,785013506,TX
444620,McGregor High School,913 Bluebonnet Parkway,Mc Gregor,766573986,TX
444630,McKinney High School,1400 Wilson Creek Parkway,McKinney,750695320,TX
444632,McKinney North High School,2550 Wilmeth Road,Mckinney,750712607,TX
444633,McKinney Boyd High School,600 N Lake Forest Drive,McKinney,750711018,TX
444740,Midland High School,906 W Illinois Avenue,Midland,797016198,TX
444743,Robert E Lee High School,3500 Neely Avenue,Midland,797075899,TX
444815,Mineral Wells High School,3801 Ram Boulevard,Mineral Wells,760679117,TX
444830,Mission High School,1802 Cleo Dawson Street,Mission,785720032,TX
444833,IDEA Academy and College Preparatory: Mission,1600 South Schuerbach Road,Mission,785721217,TX
444836,Ridge Point High School,500 Waters Lake Boulevard,Missouri City,774593256,TX
444865,Montgomery High School,22825 Highway 105 W,Montgomery,773562200,TX
444916,Byron Nelson High School,2775 Bobcat Boulevard,Trophy Club,762625056,TX
444932,Chapel Hill High School,1069 County Road 4660,Mt Pleasant,754551088,TX
444936,Harmony Science Academy - San Antonio,8505 Lakeside Parkway,San Antonio,782452481,TX
445005,Navasota High School,9238 Highway 90 S,Navasota,778684776,TX
445030,Needville High School,100 Fritzella Road,Needville,774610412,TX
445066,PCAplus Virtual Academy,6801 West Park Boulevard,Plano,750936389,TX
445137,Birdville High School,9100 Mid Cities Boulevard,N Richlnd Hls,761804800,TX
445197,Permian High School,1800 E 42nd Street,Odessa,797625800,TX
445305,Palacios High School,100 Shark Drive,Palacios,774653699,TX
445375,Pasadena High School,206 Shaver Street,Pasadena,775062097,TX
445410,Pearland High School,3775 S Main Street,Pearland,775815905,TX
445414,Glenda Dawson High School,2050 Cullen Boulevard,Pearland,775818978,TX
445465,Perrin High School,216 North Benson,Perrin,764863173,TX
445499,Hendrickson High School,19201 Colorado Sand Drive,Pflugerville,786602050,TX
445500,Pflugerville High School,1301 W Pecan Street,Pflugerville,786602516,TX
445565,Plano Senior High School,2200 Independence Parkway,Plano,750753143,TX
445565,Plano Senior High School,2200 Independence Parkway,Plano,750753143,TX
445569,Plano East Senior High School,3000 Los Rios Boulevard,Plano,750743599,TX
445569,Plano East Senior High School,3000 Los Rios Boulevard,Plano,750743599,TX
445573,Plano West Senior High School,5601 W Parker Road,Plano,750937727,TX
445573,Plano West Senior High School,5601 W Parker Road,Plano,750937727,TX
445573,Plano West Senior High School,5601 W Parker Road,Plano,750937727,TX
445578,John Paul II High School,900 Coit Road,Plano,750755811,TX
445578,John Paul II High School,900 Coit Road,Plano,750755811,TX
445579,Liberty High School,15250 Rolater Road,Frisco,750359026,TX
445597,Port Aransas High School,100 S Station Street,Port Aransas,783735233,TX
445630,Calhoun High School,201 Sandcrab Boulevard,Port Lavaca,779792489,TX
445788,Randolph High School,Building 1225 Randolph AFB,Universal Cty,781481217,TX
445840,Richardson High School,1250 W Belt Line Road,Richardson,750805898,TX
445841,Lloyd V Berkner High School,1600 East Spring Valley Road,Richardson,750815351,TX
445848,William B Travis High School,11111 Harlem Road,Richmond,774063657,TX
445856,Foster High School,4400 FM 723 Road,Richmond,774069232,TX
445860,Stephen F Austin High School,3434 Pheasant Creek Drive,Sugar Land,774984895,TX
445862,George Ranch High School,8181 FM 762 Road,Richmond,774691103,TX
445935,Rockport-Fulton High School,1801 Omohundro Street,Rockport,78382,TX
445965,Roma High School,2021 N Us Highway 83,Roma,785846714,TX
446017,Rowlett High School,4700 President George Bush Highway,Rowlett,750883606,TX
446025,Round Rock High School,201 Deep Wood Drive,Round Rock,78681,TX
446025,Round Rock High School,201 Deep Wood Drive,Round Rock,78681,TX
446027,Cedar Ridge High School,2801 Gattis School Road,Round Rock,786643808,TX
446037,Stony Point High School,1801 Tiger Trail,Round Rock,786644566,TX
446082,Sachse High School,3901 Miles Road,Sachse,750484621,TX
446084,W E Boswell High School,5805 W Bailey Boswell Road,Fort Worth,761794808,TX
446087,Saginaw High School,800 N Blue Mound Road,Fort Worth,761311052,TX
446093,Claudia Taylor Lady Bird Johnson High School,23203 Bulverde Road,San Antonio,782592203,TX
446115,Central High School,655 Caddo Street,San Angelo,769013407,TX
446132,Douglas MacArthur High School,2923 Macarthur View,San Antonio,782174597,TX
446135,East Central High School,7173 FM 1628,San Antonio,782639621,TX
446144,International School Of Americas,1400 Jackson Keller Road,San Antonio,782133206,TX
446148,Health Careers High School,4646 Hamilton Wolfe Road,San Antonio,782293366,TX
446150,Harlandale High School,114 E Gerald Avenue,San Antonio,782142193,TX
446154,James Madison High School,5005 Stahl Road,San Antonio,782471799,TX
446156,John Jay High School,7611 Marbach Road,San Antonio,782271691,TX
446158,Keystone School,119 E Craig Place,San Antonio,782123497,TX
446161,Virginia Allred Stacey Junior-Senior High School,2460 Kenly Avenue,San Antonio,782365650,TX
446203,Lee High School,1400 Jackson Keller Road,San Antonio,782133206,TX
446204,Robert G Cole High School,4001 Winans Road,San Antonio,782341401,TX
446207,Ronald Reagan High School,19000 Ronald Reagan,San Antonio,782583914,TX
446220,Saint Marys Hall,9401 Starcrest Drive,San Antonio,782174162,TX
446239,William J Brennan High School,2400 Cottonwood Way,San Antonio,782536235,TX
446254,Brandeis High School,13011 Kyle Seale Parkway,San Antonio,782493800,TX
446255,TMI Episcopal School of Texas,20955 West Tejas Trail,San Antonio,782571603,TX
446258,Theodore Roosevelt High School,5110 Walzem Road,San Antonio,782182194,TX
446261,Tom C Clark High School,5150 De Zavala Road,San Antonio,782492096,TX
446273,Winston Churchill High School,12049 Blanco Road,San Antonio,782162499,TX
446277,Karen Wagner High School,3000 N Foster Road,San Antonio,782441135,TX
446283,BASIS San Antonio Shavano Campus,2220 Northwest Military Highway,San Antonio,782131815,TX
446285,San Augustine High School,1002 Barrett Street,San Augustine,759721102,TX
446292,South Texas Academy for Medical Professions,10650 North Expressway 77,Olmito,785755285,TX
446292,South Texas Academy for Medical Professions,10650 North Expressway 77,Olmito,785755285,TX
446325,San Marcos High School,2601 Rattler Road,San Marcos,786666453,TX
446365,Samuel Clemens High School,1001 Elbel Road,Schertz,781542098,TX
446430,Seguin High School,1315 East Cedar Street,Seguin,781553913,TX
446691,Klein Oak High School,22603 Northcrest Drive,Spring,773894499,TX
446691,Klein Oak High School,22603 Northcrest Drive,Spring,773894499,TX
446693,Klein Collins High School,20811 Ella Boulevard,Spring,773883873,TX
446712,Willowridge High School,16301 Chimney Rock Road,Houston,770534299,TX
446780,Sudan High School,Highway 303,Sudan,793710659,TX
446782,Elkins High School,7007 Knights Court,Missouri City,774596111,TX
446783,I H Kempner High School,14777 Voss Road,Sugar Land,774982125,TX
446784,William P Clements High School,4200 Elkins Drive,Sugar Land,774792403,TX
446784,William P Clements High School,4200 Elkins Drive,Sugar Land,774792403,TX
446784,William P Clements High School,4200 Elkins Drive,Sugar Land,774792403,TX
446785,Dulles High School,550 Dulles Avenue,Sugar Land,774783746,TX
446788,Hightower High School,3333 Hurricane Lane,Missouri City,774596353,TX
446789,Harmony School of Innovation,13522 West Airport Boulevard,Sugar Land,774986313,TX
446805,Sulphur Springs High School,1200 Connally Street,Sulphur Spgs,754822329,TX
446970,Texas High School,4001 Summerhill Road,Texarkana,755032764,TX
446991,The John Cooper School,1 John Cooper Drive,The Woodlands,773814427,TX
447043,Tomball High School,30330 Quinn Road,Tomball,773754300,TX
447044,Tomball Memorial High School,19100 Northpointe Ridge Lane,Tomball,773775889,TX
447215,Van Vleck High School,133 S Fourth Street,Van Vleck,774824711,TX
447254,Victoria East High School,4103 E Mockingbird Lane,Victoria,779042723,TX
447268,Victoria West High School,307 Tropical Drive,Victoria,779041188,TX
447282,Reicher Catholic High School,2102 N 23rd Street,Waco,767083397,TX
447290,Midway High School,8200 Mars Drive,Waco,767126575,TX
447290,Midway High School,8200 Mars Drive,Waco,767126575,TX
447332,Wall High School,8065 Loop 570,Wall,769570259,TX
447335,Waller High School,20950 Fields Store Road,Waller,774847071,TX
447335,Waller High School,20950 Fields Store Road,Waller,774847071,TX
447382,Waxahachie High School,1000 N Highway 77,Waxahachie,751651799,TX
447395,Weatherford High School,2121 Bethel Road,Weatherford,760879449,TX
447440,Weslaco High School,1005 W Pike Boulevard,Weslaco,785964699,TX
447441,Weslaco East High School,810 S Pleasantview Drive,Weslaco,785968613,TX
447517,Whitehouse High School,901 E Main Street,Whitehouse,757913643,TX
447642,The Woodlands College Park High School,3701 College Park Drive,The Woodlands,773844816,TX
447642,The Woodlands College Park High School,3701 College Park Drive,The Woodlands,773844816,TX
447644,Woodlands Christian Academy,5800 Academy Way,The Woodlands,773844915,TX
450017,Green Canyon High School,2960 North Wolfpack Way,Logan,843414502,UT
450058,American Preparatory Academy Draper III,431 West 11915 South,Draper,84020,UT
450064,Juan Diego Catholic High School,300 E 11800 S,Draper,840209035,UT
450163,Layton High School,440 Wasatch Drive,Layton,840413272,UT
450230,Wasatch Academy,120 S 100 W,Mt Pleasant,846471509,UT
450235,Murray High School,5440 S State Street,Murray,841076096,UT
450250,Saint Joseph Catholic High School,1790 Lake Street,Ogden,844013016,UT
450283,Timpanogos High School,1450 N 200 E,Orem,840576270,UT
450290,Park City High School,1750 Kearns Boulevard,Park City,840607302,UT
450328,Waterford School,1480 E 9400 S,Sandy,840932919,UT
450375,Judge Memorial High School,650 South 1100 East,Salt Lake City,841023902,UT
450385,Rowland Hall,843 South Lincoln Street,Salt Lake City,841023612,UT
450400,West High School,241 N 300 W,Salt Lake Cty,841031100,UT
450640,Utah Connections Academy,687 West 700 South Suite East,Woods Cross,840871463,UT
460030,Mount Anthony Union High School,301 Park Street Extension,Bennington,52015011,VT
460135,Essex High School,2 Educational Drive,Essex Jct,54523194,VT
460255,Montpelier High School,5 High School Drive,Montpelier,56023344,VT
460377,Rutland High School,22 Stratton Road,Rutland,57013783,VT
460395,St Johnsbury Academy,1000 Main Street,St Johnsbury,58192361,VT
460413,South Burlington High School,550 Dorset Street,S Burlington,54036296,VT
460495,Hartford High School,37 Highland Avenue,White Riv Jct,50011797,VT
460520,Woodstock Union High School,100 Amsden way,Woodstock,50911293,VT
470002,Charles J Colgan Sr High School,13833 Dumfries Road,Manassas,201123724,VA
470006,BASIS Independent McLean,8000 Jones Branch Dr,Mc Lean,221023203,VA
470013,Academy Of Engineering And Technology,801 N King St,Leesburg,201763997,VA
470019,Bishop Ireton High School,201 Cambridge Road,Alexandria,223144809,VA
470021,John Champe High School,41535 Sacred Mountain Street,Aldie,201055533,VA
470026,West Potomac High School,6500 Quander Road,Alexandria,223071099,VA
470028,Hayfield Secondary School,7630 Telegraph Road,Alexandria,223153898,VA
470040,Saint Stephen's and Saint Agnes School,1000 Saint Stephens Road,Alexandria,223041727,VA
470051,T C Williams High School,3330 King Street,Alexandria,223023099,VA
470054,Thomas Jefferson High School for Science and Technology,6560 Braddock Road,Alexandria,223122206,VA
470054,Thomas Jefferson High School for Science and Technology,6560 Braddock Road,Alexandria,223122206,VA
470054,Thomas Jefferson High School for Science and Technology,6560 Braddock Road,Alexandria,223122206,VA
470054,Thomas Jefferson High School for Science and Technology,6560 Braddock Road,Alexandria,223122206,VA
470054,Thomas Jefferson High School for Science and Technology,6560 Braddock Road,Alexandria,223122206,VA
470061,Briar Woods High School,22525 Belmont Ridge Road,Ashburn,201486925,VA
470064,Riverside High School,19019 Upper Belmont Place,Leesburg,201761246,VA
470120,Wakefield High School,1325 S Dinwiddie Street,Arlington,222061082,VA
470125,Washington-Lee High School,1301 N Stafford Street,Arlington,222014840,VA
470132,Department of Defense Education Activity Virtual High School,3308 John Quick Road,Quantico,221341752,VA
470135,Broad Run High School,21670 Ashburn Road,Ashburn,201474732,VA
470139,Stone Bridge High School,43100 Hay Road,Ashburn,201474031,VA
470140,Rock Ridge High School,43460 Loudoun Reserve Dr,Ashburn,201487408,VA
470148,Patrick Henry High School,12449 W Patrick Henry Road,Ashland,230053152,VA
470225,Blacksburg High School,3401 BRUIN LN,Blacksburg,240601179,VA
470345,Parry McCluer High School,100 Bradford Drive,Buena Vista,244163455,VA
470353,Lake Braddock Secondary School,9200 Burke Lake Road,Burke,220151682,VA
470353,Lake Braddock Secondary School,9200 Burke Lake Road,Burke,220151682,VA
470390,Fluvanna County High School,1918 Thomas Jefferson Parkway,Palmyra,229634836,VA
470402,Chantilly High School,4201 Stringfellow Road,Chantilly,201512600,VA
470406,Westfield High School,4700 Stonecroft Boulevard,Chantilly,201511716,VA
470420,Albemarle High School,2775 Hydraulic Road,Charlottesvle,229018916,VA
470423,Charlottesville High School,1400 Melbourne Road,Charlottesvle,229013199,VA
470445,Chatham Hall,800 Chatham Hall Circle,Chatham,245313085,VA
470462,Hickory High School,1996 Hawk Boulevard,Chesapeake,233222124,VA
470479,Western Branch High School,1968 Bruin Place,Chesapeake,233214598,VA
470485,Thomas Dale High School,3626 W Hundred Road,Chester,238311999,VA
470486,Lloyd C Bird High School,10301 Courthouse Road,Chesterfield,238326699,VA
470503,Cosby High School,14300 Fox Club Parkway,Midlothian,231126366,VA
470549,Centreville High School,6001 Union Mill Road,Clifton,201241131,VA
470549,Centreville High School,6001 Union Mill Road,Clifton,201241131,VA
470627,Western Albemarle High School,5941 Rockfish Gap Turnpike,Crozet,229323405,VA
470677,Turner Ashby High School,800 N Main Street,Bridgewater,228121696,VA
470765,Lee-Davis High School,7052 Mechanicsville Turnpike,Mechanicsvlle,231113699,VA
470785,Fairfax High School,3501 Rebel Run,Fairfax,220301867,VA
470787,Commonwealth Academy,1321 Leslie Avenue,Alexandria,223011616,VA
470788,Woodson High School,9525 Main Street,Fairfax,220314099,VA
470792,Falls Church High School,7521 Jaguar Trail,Falls Church,220427597,VA
470795,George Mason High School,7124 Leesburg Pike,Falls Church,220432364,VA
470800,Stafford High School,63 Stafford Indians Lane,Fredericksbrg,224055803,VA
470801,Paul VI Catholic High School,10675 Lee Highway,Fairfax,220304322,VA
470805,Trinity Christian School,11204 Braddock Road,Fairfax,220305405,VA
470835,Shenandoah Valley Governor's School,49 Hornet Road,Fishersville,229393416,VA
470853,Jefferson Forest High School,1 Cavalier Circle,Forest,245512207,VA
470887,Riverbend High School,12301 SPOTSWOOD FURNACE RD,Fredericksbrg,224072208,VA
470952,Deep Run High School,4801 Twin Hickory Road,Glen Allen,230592519,VA
470965,Goochland High School,3250a River Road W,Goochland,230633209,VA
