School Name,School Code
Webster Schroeder High School,335853
Webster Thomas High School,335859
Westhampton Beach High School,335885
Saint John the Baptist Diocesan High School,335898
West Islip High School,335900
Clarkstown South High School,335913
West Seneca Christian School,335919
Archbishop Stepinac High School,335940
White Plains High School,335955
Christian Central Academy,335981
Williamsville South High School,335982
Williamsville High School North,335983
Williamsville East High School,335984
Windham-Ashland-Jewett Central School,335995
Lewiston-Porter Senior High School,336090
Martin L Nesbitt Jr Discovery Academy,340009
South Granville High School,340032
North Carolina School of Science and Mathematics: Distance Learning,340037
Apex Friendship High School,340088
Eno River Academy,340093
Christ School,340095
Asheboro High School,340103
Southwestern Randolph High School,340110
Asheville School,340120
Asheville High School,340140
South Iredell High School,340233
Cox Mill High School,340302
Southern Alamance High School,340505
Hugh M Cummings High School,340508
Walter M Williams High School,340520
Cary High School,340600
Panther Creek High School,340603
Hopewell Academy,340607
Bandys High School,340610
Challenger Early College High School,340612
Chapel Hill High School,340645
East Chapel Hill High School,340646
Woods Charter School,340649
Charlotte Latin School,340663
Garinger High School,340668
Harding University High School,340670
Independence High School,340673
Myers Park High School,340680
Northside Christian Academy,340681
Providence Day School,340687
Providence High School,340688
West Charlotte High School,340700
West Mecklenburg High School,340705
Phillip O Berry Academy Of Technical,340716
Mallard Creek High School,340732
Ardrey Kell High School,340735
Bunker Hill High School,340745
Charlotte Engineering Early College,340771
William Amos Hough High School,340918
Davidson Day School,340971
East Lincoln High School,340980
Charles E Jordan Senior High School,341060
North Carolina School Of Sci-Math,341077
Voyager Academy High School,341079
Riverside High School,341081
Western Alamance High School,341180
North Carolina Virtual Public School,341304
Franklinton High School,341375
Fuquay-Varina Senior High School,341415
Garner Magnet High School,341435
Highland School of Technology,341450
Wayne Country Day School,341533
Graham High School,341560
Weaver Academy,341633
D H Conley High School,341640
Junius H Rose High School,341650
North Wilkes High School,341747
Thomas Jefferson Classical Academy,341804
St Stephens High School,341825
High Point Christian Academy,341848
Southwest Guilford High School,341851
William Penn-Griffin School for the Arts,341859
Cedar Ridge High School,341871
Orange High School,341875
South Caldwell High School,341915
Porter Ridge High School,341924
South Lake Christian Academy,341927
Olympic High School,341932
Northside High School,341948
Ragsdale High School,341955
First Flight High School,342027
Arendell Parrott Academy,342067
Knightdale High School,342124
North Lenoir High School,342130
Lincolnton High School,342325
North Lincoln High School,342329
West Lincoln High School,342335
Maiden High School,342460
Forest Hills High School,342520
Marvin Ridge High School,342528
Weddington High School,342533
East Mecklenburg High School,342535
Eastern Alamance High School,342575
West Wilkes High School,342625
Rocky River High School,342640
Central Academy of Technology and Arts,342650
Parkwood High School,342662
Piedmont High School,342663
Sun Valley High School,342685
Lake Norman High School,342691
Pine Lake Preparatory,342698
Green Hope High School,342709
Robert L Patton High School,342741
Avery County High School,342885
Fred T Foard High School,342905
Wilkes Central High School,342930
North Iredell High School,342973
South Mecklenburg High School,343103
Athens Drive High School,343196
Grace Christian School,343202
Leesville Road High School,343214
North Raleigh Christian Academy,343223
Saint David's School,343236
Wake Christian Academy,343237
Trinity Academy of Raleigh,343241
Wakefield High School,343244
Richlands High School,343295
Nash Central High School,343371
East Wilkes High School,343400
T C Roberson High School,343630
Pinecrest High School,343670
Statesville High School,343790
West Iredell High School,343797
Wheatmore High School,344004
Trinity High School,344005
Jimmy C Draughn High School,344064
South Central High School,344096
Cape Fear Academy,344347
Wilmington Christian Academy,344352
Beddingfield High School,344358
Winston-Salem Career Center,344407
Forsyth Country Day School,344421
Atkins Academic Technical High School,344446
Bismarck High School,350158
Century High School,350159
Legacy High School,350161
Ellendale Public High School,350520
Hebron High School,350870
Watford City High School,351830
John Marshall School of Information Technology,360008
Archbishop Hoban High School,360020
Lincoln West School of Global Studies,360037
Lincoln-West School of Science and Health,360039
St Vincent - St Mary High School,360090
Amanda-Clearcreek High School,360130
Seneca East High School,360255
Avon High School,360280
Bay High School,360345
Bedford High School,360367
Bellbrook High School,360385
Blanchester High School,360495
Sycamore High School,360525
Bowling Green Senior High School,360565
Brecksville-Broadview Heights High School,360575
Northwest High School,360740
Cedarville Middle High School,360830
Chagrin Falls High School,360855
Chardon High School,360875
Anderson High School,360945
Cincinnati Country Day School,360955
Cincinnati Hills Christian Academy,360957
Princeton High School,361067
Saint Ursula Academy,361105
Saint Xavier High School,361110
Turpin High School,361121
Ursuline Academy,361125
Walnut Hills High School,361130
Wyoming High School,361156
Beachwood High School,361193
Benedictine High School,361195
Brooklyn High School,361200
Garrett Morgan School of Science,361226
Fairview High School,361250
Glenville High School,361255
Hathaway Brown School,361260
Hawken School,361262
Magnificat High School,361322
Max S Hayes High School,361324
Mayfield High School,361325
North Royalton High School,361329
Orange High School,361332
Richmond Heights Secondary School,361337
Saint Joseph Academy,361360
Warrensville Heights High School,361425
Bexley High School,361505
Bishop Hartley High School,361508
Columbus School for Girls,361530
Saint Francis De Sales High School,361533
Upper Arlington High School,361630
West Branch High School,361785
Carroll High School,361794
KIPP Columbus High School,361829
Wayne High School,361870
Buckeye Valley High School,361903
Rutherford B Hayes High School,361905
Chippewa High School,361985
Dublin Scioto High School,361997
Shaw High School,362015
Indian Valley High School,362355
Granville High School,362385
McClain High School,362405
Stephen T Badin High School,362485
Licking Valley High School,362500
William Henry Harrison High School,362515
Hilliard Davidson High School,362570
Hilliard Darby High School,362571
Hudson High School,362650
Kings High School,362800
Lakewood High School,362865
Loveland High School,363085
Madeira High School,363130
Maple Heights Senior High School,363190
William Mason High School,363275
Vinton County High School,363305
Medina High School,363360
Mentor High School,363375
Lakota East High School,363408
Milford High School,363430
New Lexington High School,363705
New London High School,363715
Nordonia High School,363835
North Olmsted High School,363855
North Ridgeville High School,363860
Oak Harbor High School,363900
Olmsted Falls High School,363940
Cardinal Stritch Catholic High School,363948
Ottawa-Glandorf High School,363965
Padua Franciscan High School,364018
Watkins Memorial High School,364025
Perrysburg High School,364090
Pickerington High School Central,364160
Piqua High School,364190
Poland Seminary High School,364235
Port Clinton High School,364255
Rocky River High School,364450
Perkins High School,364568
Solon High School,364700
Catholic Central High School,364775
Stow-Munroe Falls High School,364845
Strongsville High School,364855
Pickerington High School North,365013
Ottawa Hills Junior-Senior High School,365050
Saint Francis De Sales High School,365053
Dublin Jerome High School,365076
Lake Center Christian School,365120
Green High School,365140
Cleveland School of Architecture and Design,365179
Hilliard Bradley High School,365198
Van Wert High School,365227
Cleveland School of Science and Medicine,365229
New Tech West at Max Hayes,365254
Wadsworth Senior High School,365275
Cleveland High School For Digital Arts,365318
PACT at John F Kennedy High School,365321
Lakota West High School,365417
Westerville Central High School,365431
Westerville North High School,365432
Andrews Osborne Academy,365565
Kirtland High School,365570
Boardman High School,365700
Cardinal Mooney High School,365702
Ursuline High School,365735
Reynoldsburg Health Sciences & Human Service Academy,365782
Reynoldsburg High School - Encore Academy,365783
Reynoldsburg High eSTEM Academy,365841
Wes Watkins Technical Center,370001
Eastern Oklahoma County Technology Center,370010
Navajo High School,370112
Kiamichi Technology Center-Atoka,370228
Bartlesville High School,370265
Blanchard High School,370353
Broken Arrow High School,370470
Union High School,370475
Cheyenne High School,370715
Clinton High School,370810
Corn Bible Academy,370903
Drumright High School,371095
Edmond Memorial High School,371185
Oklahoma Christian School,371187
Edmond Santa Fe High School,371188
Fort Gibson High School,371340
Geary High School,371435
Grove High School,371550
Haileyville High School,371580
Kiamichi Technology Center - Idabel,371871
Jenks High School,371905
Laverne High School,372060
Carl Albert Senior High School,372378
Moore High School,372415
Mustang High School,372500
Little Axe High School,372554
Norman High School,372555
Norman North High School,372557
Bishop McGuinness High School,372645
Dove Science Academy-Hs,372652
Francis Tuttle Area Technology Center District 21,372661
Heritage Hall Upper School,372669
Oklahoma Christian Academy,372672
Mount Saint Mary High School,372675
Southeast High School,372695
Ulysses S Grant High School,372698
Oklahoma Centennial High School,372719
Pawnee High School,372825
Meridian Technology Center,373373
Dove Science Academy,373607
East Central High School,373610
Holland Hall School,373615
Mingo Valley Christian School,373625
Tulsa Technology Center: Lemley Campus,373637
Thomas A Edison High School,373638
Tyrone High School,373675
Yukon High School,374020
Valor Christian School International,380014
Aloha High School,380073
Valley Catholic High School,380080
Westview High School,380083
Mountain View High School,380086
School of Science and Technology,380095
Corbett High School,380205
Dallas High School,380245
Henry D Sheldon High School,380326
South Eugene High School,380330
Willamette High School,380345
Grants Pass High School,380425
Hermiston Senior High School,380470
Century High School,380482
Junction City High School,380550
South Medford High School,380656
Newberg Senior High School,380740
Oregon City High School,380785
Centennial High School,380848
Central Catholic High School,380850
Parkrose High School,380905
Redmond Proficiency Academy,380973
Neah-Kah-Nie High School,380990
Sprague High School,381043
Silverton High School,381095
Taft High School,381140
West Linn High School,381250
Wilsonville High School,381258
Abington High School,390000
William Allen High School,390020
Louis E Dieruff High School,390038
Salisbury High School,390039
Hampton High School,390045
Bishop Guilfoyle High School,390050
Ambridge Area High School,390070
Daniel Boone Area High School,390160
Avella Area Junior-Senior High School,390175
Bangor Area Senior High School,390190
Berwick Area Senior High School,390290
Conestoga High School,390295
Lower Moreland High School,390303
Freedom High School,390322
Liberty High School,390325
Pleasant Valley High School,390455
Brookville Area Junior-Senior High School,390465
Central Bucks High School East,390488
Butler Area Senior High School,390500
Cambridge Springs High School,390520
Canon-McMillan High School,390530
Peters Township High School,390535
Chambersburg Area Senior High School,390603
Deer Lakes High School,390635
Clairton High School,390650
McGuffey High School,390700
Coatesville Area Senior High School,390740
Cochranton Junior-Senior High School,390745
Perkiomen Valley High School,390760
Conneaut Area Senior High school,390800
Connellsville Area Senior High School,390810
Southern Lehigh High School,390830
Moon Area High School,390840
Our Lady Sacred Heart High School,390845
Cedar Crest High School,390855
Holy Ghost Preparatory School,390870
Dallastown Area High School,390930
Danville Area High School,390950
Devon Preparatory School,391005
Dover Area High School,391030
Downingtown High School West,391033
Central Bucks High School West,391045
Susquenita High School,391075
Easton Area High School,391130
Elizabeth Forward High School,391195
Lincoln Junior-Senior High School,391235
Twin Valley High School,391238
Emmaus High School,391250
Ephrata Senior High School,391265
Cathedral Preparatory School,391275
Downingtown High School East Campus,391341
Methacton High School,391366
Fleetwood Area High School,391390
Forest City Regional High School,391405
Gettysburg Area High School,391510
Pine-Richland High School,391512
Interboro High School,391540
Greencastle-Antrim High School,391570
Greensburg Central Catholic High School,391574
Hempfield Area Senior High School,391576
Grove City Senior High School,391590
Gwynedd Mercy Academy High School,391600
Hamburg Area High School,391620
Hanover Senior High School,391625
South Western High School,391628
Dauphin County Technical School,391647
Penn-Trafford High School,391670
Saucon Valley Senior High School,391745
Hershey Christian School,391763
Whitehall High School,391785
Council Rock High School South,391790
Jenkintown Middle High School,391920
Lakeland Junior-Senior High School,391925
Jim Thorpe Senior High School,391945
Johnsonburg Area Junior-Senior High School,391950
Westmont Hilltop High School,391975
William Tennent High School,391980
Karns City High School,391995
Palisades High School,392045
Pequea Valley High School,392050
Pennsylvania Homeschoolers,392057
Kutztown Area High School,392075
Western Wayne High School,392085
Lampeter-Strasburg High School,392095
JP McCaskey High School East,392110
Lancaster Mennonite School,392120
Hempfield High School,392140
Neshaminy High School,392145
North Penn High School,392155
Penn Wood High School,392160
Greater Latrobe Senior High School,392170
Muhlenberg High School,392185
Kiski Area High School,392207
Schuylkill Valley High School,392215
Quaker Valley High School,392220
Mifflin County High School,392263
The Phelps School,392370
Villa Maria Academy,392375
Northeastern Senior High School,392380
Mars Area High School,392415
Meadville Area Senior High School,392535
Merion Mercy Academy,392575
Delaware Valley High School,392635
Penn Manor High School,392655
Ringgold High School,392705
South Fayette Township High School,392745
North Pocono High School,392765
High School of the Future,392779
Kohelet Yeshiva High School,392782
Philadelphia Military Academy,392793
Franklin Regional Senior High School,392835
Eastern Lebanon County High School,392840
Manheim Township High School,392865
Burrell High School,392958
Blue Ridge High School,392970
Council Rock High School North,392985
Delaware County Christian School,392998
Marple Newtown High School,393000
West Allegheny Senior High School,393075
Oley Valley High School,393100
Parkland High School,393125
Oxford Area High School,393135
Perkiomen School,393190
Pennridge High School,393195
Academy at Palumbo,393242
Central High School,393275
Cheltenham High School,393280
Episcopal Academy,393300
Hardy Williams Academy Mastery Charter School,393314
Germantown Academy,393321
G W Carver High School of Engineering and Science,393342
Lasalle College High School,393370
Mount Saint Joseph Academy,393390
Agora Cyber Charter School,393397
Northeast High School,393407
Esperanza Academy Charter School,393413
Parkway West High School,393428
Saint Joseph's Preparatory School,393480
Samuel Fels High School,393504
Springfield Township High School,393515
Swenson Arts And Technology High School,393524
West Catholic Preparatory High School,393550
William Penn Charter School,393560
Building 21 High School,393573
Phoenixville Area High School,393580
Fox Chapel Area High School,393620
Baldwin High School,393630
Brentwood Middle-High School,393645
Pittsburgh Brashear High School,393648
Pittsburgh Carrick High School,393650
Chartiers Valley High School,393658
Woodland Hills High School,393659
Keystone Oaks High School,393680
The Ellis School,393695
Hillel Academy of Pittsburgh,393708
North Allegheny Senior High School,393745
North Catholic High School,393750
Penn Hills Senior High School,393763
Pittsburgh Creative and Performing Arts 6-12,393768
Plum Senior High School,393772
Oakland Catholic High School,393775
Seton-La Salle High School,393908
Pittsburgh Allderdice High School,393925
Plymouth Whitemarsh High School,394040
Pocono Mountain West High School,394052
Port Allegany Junior-Senior High School,394060
Hill School,394080
Owen J Roberts High School,394085
Quakertown Community Senior High School,394120
Exeter Township Senior High School,394145
Antietam Middle Senior High School,394155
Williams Valley Junior-Senior High School,394200
Saegertown High School,394315
Elk County Catholic High School,394325
Knoch High School,394368
Northwest Area Junior Senior High School,394550
Governor Mifflin Senior High School,394555
Forest Hills High School,394580
Somerset Area Senior High School,394625
Springfield High School,394660
State College Area High School,394685
Pottsgrove High School,394703
Shikellamy High School,394740
Titusville Senior High School,394820
Grier School,394905
Upper Darby High School,394965
Central Bucks High School South,394992
Strath Haven High School,395015
Archbishop Wood High School,395032
First Love Christian Academy,395059
Trinity High School,395060
Washington High School,395065
Seneca High School,395080
Collegium Charter School,395163
West Chester East High School,395164
West Chester Bayard Rustin High School,395167
B Reed Henderson High School,395170
Wilson High School,395190
South Williamsport Junior-Senior High School,395325
Windber Area High School,395355
Wyomissing Area High School,395410
Central York High School,395430
William Penn High School,395440
Seneca Valley Senior High School,395465
Blackstone Valley Prep High School,400031
Cranston High School West,400036
Cumberland High School,400037
East Providence High School,400050
Smithfield High School,400053
William M Davies Jr Career and Technical High School,400057
Johnston Senior High School,400058
Middletown High School,400063
Narragansett High School,400064
North Kingstown Senior High School,400088
Ponaganset High School,400093
Scituate High School,400095
Charles E Shea Senior High School,400125
Portsmouth High School,400128
Providence Career and Technical Academy,400142
Times 2 Academy,400144
Classical High School,400150
La Salle Academy,400160
Moses Brown School,400180
Juanita Sanchez Ed Complex,400183
Mount Pleasant High School,400185
Saint Mary Academy - Bay View,400215
Tiverton High School,400224
South Kingstown High School,400230
Toll Gate High School,400237
Bishop Hendricken High School,400238
Exeter West Greenwich Senior High School,400252
Westerly High School,400255
West Warwick High School,400265
Mount Saint Charles Academy,400285
North Smithfield High School,400287
Woonsocket Senior High School,400295
Anderson Five Career Campus,410023
Aiken High School,410025
South Aiken High School,410026
T L Hanna High School,410050
Westside High School,410055
Fred P Hamilton Career Center,410170
Bluffton High School,410206
Blythewood High School,410210
Westwood High School,410211
D W Daniel High School,410345
Spring Hill High School,410353
Academic Magnet High School,410356
Ashley Hall,410360
West Ashley High School,410420
R B Stall High School,410428
Clover High School,410485
Ridge View High School,410543
W J Keenan High School,410548
Denmark-Olar High School,410635
Easley High School,410685
Fort Mill High School,410765
Gilbert High School,410825
Goose Creek High School,410830
James L Mann High School,410899
Greenville High Academy,410900
Southside Christian School,410907
Greenwood High School,410935
Emerald High School,410936
Blue Ridge High School,410940
Greer High School,410950
Riverside High School,410951
Royal Live Oaks Academy of the Arts and Sciences,411001
Hilton Head Preparatory School,411035
Chapman High School,411085
Silver Bluff High School,411120
North Central High School,411190
Laurens District 55 High School,411275
Lexington High School,411290
River Bluff High School,411292
Liberty High School,411300
Academy for Technology and Academics,411313
Mauldin High School,411363
Wando High School,411445
Academy Of Arts Science And Technical,411469
Saint James High School,411472
North Augusta High School,411520
Fort Dorchester High School,411527
Palmetto Scholars Academy,411538
Pelion High School,411592
Pendleton High School,411620
John Paul II Catholic School,411674
Saluda High School,411790
Dorman High School,411842
Oakbrook Preparatory School,411849
Cane Bay High School,411880
Clarendon Hall,411891
Anderson Districts I & II Career and Technology Center,412117
Palmetto High School,412118
Estelline High School,420395
Roosevelt High School,421183
Washington High School,421185
Warner High School,421375
Arlington High School,430042
Bartlett High School,430070
Webb School,430095
Brentwood High School,430162
Brentwood Academy,430163
Ravenwood High School,430168
Camden Central High School,430225
Hickman County High School,430250
Baylor School,430275
Boyd-Buchanan School,430276
Chattanooga High School Center for Creative Arts,430290
Chattanooga School for Arts and Sciences,430292
Silverdale Baptist Academy,430308
Red Bank High School,430325
West Creek High School,430357
Northwest High School,430362
Fred J Page High School,430405
Collierville High School,430410
Farragut High School,430435
Cordova High School,430452
Jefferson County High School,430525
Fayetteville High School,430666
Centennial High School,430701
Independence High School,430706
Houston High School,430758
Germantown High School,430760
Dayspring Academy,430799
Greeneville High School,430815
Hendersonville High School,430890
Hixson High School,430900
Trinity Christian Academy,430958
Sullivan North High School,431062
Bearden High School,431090
Grace Christian Academy,431096
Hardin Valley Academy,431102
Knoxville Christian School,431116
L & N STEM Academy,431118
Anderson County High School,431155
Lebanon High School,431175
Chattanooga Christian School,431231
East Hickman High School,431251
Goodpasture Christian School,431253
Coffee County Central High School,431275
Heritage High School,431290
Maryville High School,431300
William Blount High School,431306
Central High School,431390
East High School,431405
Memphis Academy of Science and Engineering,431424
Kingsbury High School,431433
Mitchell High School,431456
Overton High School,431458
Ridgeway High School,431461
Raleigh-Egypt High School,431463
Trezevant High School,431507
Westwood High School,431509
West Greene High School,431590
Mount Juliet High School,431600
Central Magnet School,431609
Christ Presbyterian Academy,431635
Republic High School,431645
Father Ryan High School,431665
Franklin Road Academy,431668
Hillwood Comprehensive High School,431683
Montgomery Bell Academy,431710
Martin Luther King Jr Magnet High School for Health Science and Engineering,431711
Stratford STEM Magnet High School,431743
Dyer County High School,431765
Oak Ridge High School,431800
Ooltewah High School,431830
Henry County High School,431845
Soddy-Daisy High School,432140
Lake County High School,432267
Summit High School,433182
Austin Achieve High School,440024
Veterans Memorial High School,440027
Cypress Park High School,440047
Idea Academy-Alamo,440062
Aledo High School,440065
Alief Hasting Senior High School,440076
Harmony Science Academy - North Austin,440101
Ascension Academy,440122
Amarillo High School,440125
Caprock High School,440128
Palo Duro High School,440140
Tascosa High School,440148
Klein Cain High School,440155
Weiss High School,440164
Harlan High School,440179
Angleton High School,440180
James Martin High School,440236
Lamar High School,440241
Sam Houston High School,440242
James Bowie High School,440243
Juan Seguin High School,440259
Aspermont High School,440260
Mansfield Timberview High School,440263
Bridgeland High School,440281
McNeil High School,440303
John B Connally High School,440305
Lake Travis High School,440311
Saint Michael's Catholic Academy,440313
Stephen F Austin High School,440320
Westlake High School,440324
Westwood High School,440326
Griffin School,440334
Hill Country Christian School,440336
Garza Independence High School,440339
NYOS Charter School,440347
Akins High School,440349
Saint Dominic Savio Catholic High School,440362
Vandegrift High School,440363
KIPP Austin Collegiate,440364
IDEA: Allan College Preparatory,440393
Wilson Hill Academy,440394
Bandera High School,440410
Chinquapin Preparatory School,440484
Bellaire Senior High School,440557
Episcopal High School,440561
Belton High School,440580
Geneva School of Boerne,440731
Brackett High School,440805
Allen Academy,440945
James Earl Rudder High School,440959
Burnet High School,441025
Calallen High School,441045
Cedar Hill Collegiate High School,441048
Northwest Early College High School,441112
Canutillo High School,441113
Carrizo Springs High School,441135
R L Turner High School,441140
Newman Smith High School,441143
Creekview High School,441144
Prince of Peace Christian School,441147
Cedar Park High School,441174
Vista Ridge High School,441176
Coldspring-Oakhurst High School,441380
Colleyville Heritage High School,441408
Faith Christian School,441411
Caney Creek High School,441463
Conroe High School,441470
The Woodlands High School,441471
Judson High School,441472
Oak Ridge High School,441473
Coppell High School,441485
Crosby High School,441632
Cuero High School,441660
Cypress Community Christian School,441686
Cypress Ranch High School,441689
Cy-Fair Senior High School,441690
Bishop Lynch High School,441718
David W Carter High School,441729
Episcopal School of Dallas,441734
Greenhill School,441735
L G Pinkston High School,441759
Bishop Dunne High School,441785
Saint Mark's School of Texas,441805
Skyline High School,441812
Townview Magnet Hs-Talent And Gift,441814
Ursuline Academy,441825
W T White High School,441828
Trinidad Garza Early College High School at Mountain View College,441849
Emmett J Conrad High School,441854
Deer Park High Sch-S Campus,441875
Innovation Design Entrepreneurship Academy,441903
Denison Senior High School,441930
Liberty Christian School,441953
Canterbury Episcopal School,441962
Desoto High School,441967
Donna High School,442045
Eagle Pass High School,442100
C C Winn High School,442101
Edinburg North High School,442148
South Texas Business Education and Technology Academy,442149
Elgin High School,442185
Harmony Science Academy - El Paso,442192
Captain John L Chapin High School,442208
Parkland High School,442238
Socorro High School,442247
Harmony School of Innovation: El Paso,442276
Eastlake High School,442277
Fabens High School,442340
Parish Episcopal School,442368
Ferris High School,442400
South Hills High School,442501
Bethesda Christian School,442503
Arlington Heights High School,442505
Haltom High School,442510
Castleberry High School,442512
Fort Worth Christian School,442517
Lake Country Christian School,442526
Nolan Catholic High School,442549
Richland High School,442558
Robert L Paschal High School,442560
Harmony School Innovation-Ft Wrth,442591
Chisholm Trail High School,442594
V R Eaton High School,442611
Freer High School,442620
Clear Brook High School,442624
Friendswood High School,442625
Galena Park High School,442680
Ball High School,442690
Lakeview Centennial High School,442730
Garland High School,442731
North Garland High School,442732
South Garland High School,442733
Naaman Forest High School,442736
International Leadership Of Texas - Garland High School,442741
Harmony School of Innovation-Garland,442742
East View High School,442776
North Central Texas Academy,442917
Grand Prairie Collegiate Institute,442941
Carroll Senior High School,442963
Grapevine Senior High School,442965
Harlingen High School South,443124
Rockwall Heath High School,443191
Sandra Day O'Connor High School,443199
Cypress Woods High School,443302
Incarnate Word Academy,443330
C E King High School,443355
Cypress Creek High School,443358
Charles H Milby High School,443360
Clear Lake High School,443361
Furr High School,443366
Kerr High School,443372
J Frank Dobie High School,443374
Jack Yates High School,443375
Jones Futures Academy,443382
Strake Jesuit College Preparatory,443383
Klein Forest High School,443394
Mirabeau B Lamar Senior High School,443405
Houston Christian High School,443409
Northland Christian School,443414
Margaret Long Wisdom High School,443418
Ross Shaw Sterling Aviation High School,443419
Langham Creek High School,443424
Mayde Creek High School,443426
Stratford High School,443447
Stephen F Austin High School,443450
Westbury Senior High School,443454
Westbury Christian High School,443459
The Banff School,443464
Cinco Ranch High School,443509
Hutto High School,443510
Westside High School,443522
Cesar E Chavez High School,443528
George Bush High School,443531
Cypress Ridge High School,443535
Carnegie Vanguard High School,443541
Harmony Science Academy-Houston High,443546
Iraan High School,443550
Jack E Singley Academy,443553
Irving High School,443560
MacArthur High School,443562
Nimitz High School,443563
Houston Academy International Studies,443597
Harmony School of Advancement-Houston,443598
North Houston Early College High School,443606
Sharpstown International School,443613
South Early College High School,443621
Young Womens College Preparatory Academy,443637
Mickey Leland College Preparatory Academy for Young Men,443638
KIPP Generations High School,443642
YES Prep Public Schools - Fifth Ward Campus,443668
Joshua High School,443700
Northwest High School,443715
Harmony School of Innovation Katy,443724
Seven Lakes High School,443727
Katy High School,443735
James E Taylor High School,443736
Morton Ranch High School,443739
St John Xxiii Preparatory High School,443742
Cypress Lakes High School,443747
Energy Institute High School,443760
Kennedale High School,443787
Lehman High School,443923
Jack C Hays High School,443925
Lancaster High School,444010
Thelma R Salinas STEM Early College High School,444019
J B Alexander High School,444042
United High School,444058
Clear Falls High School,444080
Clear Creek High School,444087
Leander High School,444095
Rouse High School,444097
Trinity School of Texas,444286
Monterey High School,444350
Lubbock High School,444360
Lufkin High School,444385
Magnolia West High School,444424
Magnolia High School,444425
Mansfield Lake Ridge High School,444457
Manor New Technology High School,444458
Mansfield Legacy High School,444459
Mansfield High School,444460
Mansfield Summit High School,444461
Frontier High School,444466
McAllen Memorial High School,444596
Lamar Academy,444600
IDEA College Preparatory McAllen,444604
McGregor High School,444620
McKinney High School,444630
McKinney Christian Academy,444631
McKinney North High School,444632
McKinney Boyd High School,444633
Science Academy of South Texas,444682
Mesquite High School,444710
North Mesquite High School,444712
Dr Ralph H Poteet High School,444713
Orion High School,444731
Robert E Lee High School,444743
Mineral Wells High School,444815
Mission High School,444830
Ridge Point High School,444836
Mission Collegiate High School,444839
Mcmillen High School,444900
Byron Nelson High School,444916
Brooks Academy of Science and Engineering,444919
Harmony Science Academy - San Antonio,444936
Paul H Pewitt High School,444990
Navasota High School,445005
New Braunfels Senior High School,445055
Harmony School of Endeavor Austin,445129
Birdville High School,445137
E A Young Academy,445138
Olney High School,445225
Pasadena High School,445375
Pearland High School,445410
Glenda Dawson High School,445414
Hendrickson High School,445499
Pflugerville High School,445500
Pharr - San Juan - Alamo Southwest High School,445512
Shepton High School,445561
Clark High School,445566
Vines High School,445567
Williams High School,445568
Plano East Senior High School,445569
Jasper High School,445572
John Paul II High School,445578
Port Isabel High School,445625
Porter High School,445644
Prosper High School,445715
Pasadena Memorial High School,445773
Richardson High School,445840
Lloyd V Berkner High School,445841
William B Travis High School,445848
Foster High School,445856
Stephen F Austin High School,445860
George Ranch High School,445862
Rockport-Fulton High School,445935
Rowlett High School,446017
Round Rock High School,446025
Cedar Ridge High School,446027
Stony Point High School,446037
Royse City High School,446050
Sachse High School,446082
W E Boswell High School,446084
Saginaw High School,446087
Byron P Steele II High School,446088
Claudia Taylor Lady Bird Johnson High School,446093
Central High School,446115
Antonian College Preparatory High School,446122
Douglas MacArthur High School,446132
East Central High School,446135
International School Of Americas,446144
Health Careers High School,446148
James Madison High School,446154
John Jay High School,446156
Virginia Allred Stacey Junior-Senior High School,446161
McCollum High School,446170
LEE High School,446203
Ronald Reagan High School,446207
Sam Houston High School,446235
William J Brennan High School,446239
Brandeis High School,446254
Tom C Clark High School,446261
School of Science and Technology-San Antonio,446263
Winston Churchill High School,446273
BASIS San Antonio Shavano Campus,446283
IDEA Carver College Preparatory,446286
South Texas Academy for Medical Professions,446292
IDEA College Preparatory - San Juan,446314
San Marcos Academy,446320
San Marcos High School,446325
Samuel Clemens High School,446365
Klein High School,446690
Klein Oak High School,446691
Frassati Catholic High School,446701
Elkins High School,446782
William P Clements High School,446784
Harmony School of Innovation - Sugar Land,446789
Taylor High School,446902
Texas City High School,446980
Robert E Lee High School,447138
Victoria East High School,447254
Victoria West High School,447268
Vidor High School,447275
Midway High School,447290
Waller High School,447335
Walnut Springs School,447345
Weslaco High School,447440
Westlake Academy,447468
Whitehouse High School,447517
The Woodlands College Park High School,447642
Woodlands Christian Academy,447644
Rodeo Palms Junior High School,449107
Skyridge High School,450001
American Fork High School,450005
Beaver High School,450010
Wayne High School,450015
Emery High School,450043
Corner Canyon High School,450073
Providence Hall Charter School,450124
Herriman High School,450126
Northridge High School,450164
Spectrum Academy - North Salt Lake,450241
Park City High School,450290
Pleasant Grove High School,450305
Pine View High School,450354
Ames Academy For Mathematics Engineering And Scien,450360
Intermountain Christian School,450374
Olympus High School,450380
Rowland Hall,450385
West High School,450400
Beehive Science and Technology Academy,450401
Jordan High School,450405
Bear River High School,450430
Uintah High School,450440
Copper Hills High School,450450
Itineris Early College High School,450452
Vanguard Academy,450630
North Layton Junior High School,459021
North Davis Junior High School,459029
Enosburg Falls High School,460130
Mount Mansfield Union High School,460205
Northfield Middle High School,460300
St Johnsbury Academy,460395
Vermont Academy,460405
South Burlington High School,460413
Woodstock Union High School & Middle School,460520
Charles J Colgan Sr High School,470002
BASIS Independent McLean,470006
Bishop Ireton High School,470019
T C Williams High School,470051
Bishop O'Connell High School,470103
Wakefield High School,470120
Washington-Lee High School,470125
Liberty High School,470175
