School Code,School Name,City,State,
310407,Freehold Township High School,Freehold,NJ,
310407,Freehold Township High School,Freehold,NJ,
310407,Freehold Township High School,Freehold,NJ,
310415,Garfield High School,Garfield,NJ,
310417,Eastern Regional High School,Voorhees,NJ,
310417,Eastern Regional High School,Voorhees,NJ,
310433,Voorhees High School,Glen Gardner,NJ,
310433,Voorhees High School,Glen Gardner,NJ,
310435,Glen Ridge High School,Glen Ridge,NJ,
310435,Glen Ridge High School,Glen Ridge,NJ,
310449,Academy for the Advancement of Science and Technology,Hackensack,NJ,
310449,Academy for the Advancement of Science and Technology,Hackensack,NJ,
310451,Academy for Culinary Arts Visual and Performing Arts,Hackensack,NJ,
310451,Academy for Culinary Arts Visual and Performing Arts,Hackensack,NJ,
310452,Academy for Medical Science Technology,Hackensack,NJ,
310452,Academy for Medical Science Technology,Hackensack,NJ,
310454,Academy for Business and Finance,Hackensack,NJ,
310454,Academy for Business and Finance,Hackensack,NJ,
310457,Bergen-Ascs High School,Hackensack,NJ,
310460,Hackensack High School,Hackensack,NJ,
310470,Haddonfield Memorial High School,Haddonfield,NJ,
310473,Paul VI High School,Haddonfield,NJ,
310514,Hawthorne Christian Academy,Hawthorne,NJ,
310518,Raritan High School,Hazlet,NJ,
310530,Hightstown High School,Hightstown,NJ,
310540,Pascack Valley High School,Hillsdale,NJ,
310566,Holmdel High School,Holmdel,NJ,
310581,John F Kennedy Memorial High School,Iselin,NJ,
310583,Jackson Memorial High School,Jackson,NJ,
310584,Monroe Township High School,Monroe Township,NJ,
310587,Jackson Liberty High School,Jackson,NJ,
310603,County Preparatory High School,Jersey City,NJ,
310612,McNair Academic High School,Jersey City,NJ,
310650,William Dickinson High School,Jersey City,NJ,
310655,Kearny High School,Kearny,NJ,
310667,Kinnelon High School,Kinnelon,NJ,
310678,Brick Township High School,Brick,NJ,
310690,Leonia High School,Leonia,NJ,
310693,Christian Brothers Academy,Lincroft,NJ,
310698,Mainland Regional High School,Linwood,NJ,
310704,Rae Kushner Yeshiva High School,Livingston,NJ,
310705,Livingston High School,Livingston,NJ,
310730,Lyndhurst High School,Lyndhurst,NJ,
310742,Mahwah High School,Mahwah,NJ,
310750,Columbia High School,Maplewood,NJ,
310752,Marlboro High School,Marlboro,NJ,
310753,Bridgewater-Raritan Regional High School,Bridgewater,NJ,
310758,Oakcrest High School,Mays Landing,NJ,
310759,Absegami High School,Galloway,NJ,
310780,Atlantic County Institute of Technology,Mays Landing,NJ,
310785,Metuchen High School,Metuchen,NJ,
310787,John P Stevens High School,Edison,NJ,
310790,Saint Joseph High School,Metuchen,NJ,
310791,Middletown High School South,Middletown,NJ,
310793,Middletown High School North,Middletown,NJ,
310795,Millburn High School,Millburn,NJ,
310800,Millville Senior High School,Millville,NJ,
310802,South Brunswick High School,Monmouth Jct,NJ,
310802,South Brunswick High School,Monmouth Jct,NJ,
310815,Montclair Kimberley Academy,Montclair,NJ,
310820,Montclair High School,Montclair,NJ,
310823,Pascack Hills High School,Montvale,NJ,
310825,Moorestown High School,Moorestown,NJ,
310830,Moorestown Friends School,Moorestown,NJ,
310835,Delbarton School,Morristown,NJ,
310840,Morristown High School,Morristown,NJ,
310850,Villa Walsh Academy,Morristown,NJ,
310855,Mountain Lakes High School,Mountain Lakes,NJ,
310926,North Star Academy Washington Park High School,Newark,NJ,
310985,Rutgers Preparatory School,Somerset,NJ,
310997,New Milford High School,New Milford,NJ,
310998,Piscataway Township High School,Piscataway,NJ,
311012,High Tech High School,North Bergen,NJ,
311019,North Brunswick Township High School,North Brunswick,NJ,
311019,North Brunswick Township High School,North Brunswick,NJ,
311025,Mount Saint Mary Academy,Watchung,NJ,
311039,Ocean Township High School,Oakhurst,NJ,
311041,Indian Hills High School,Oakland,NJ,
311045,Ocean City High School,Ocean City,NJ,
311051,Northern Valley Regional High School at Old Tappan,Old Tappan,NJ,
311052,Old Bridge High School,Matawan,NJ,
311053,Bergen Catholic High School,Oradell,NJ,
311069,Frisch School,Paramus,NJ,
311072,Immaculate Heart Academy,Township Of Washington,NJ,
311073,Paramus High School,Paramus,NJ,
311078,Parsippany High School,Parsippany,NJ,
311079,Parsippany Hills High School,Morris Plains,NJ,
311083,Bais Yaakov of Passaic High School,Passaic,NJ,
311085,Passaic High School,Passaic,NJ,
311120,Passaic County Technical Institute,Wayne,NJ,
311162,Pemberton Township High School,Pemberton,NJ,
311170,The Pennington School,Pennington,NJ,
311200,Phillipsburg High School,Phillipsburg,NJ,
311212,Timothy Christian School,Piscataway,NJ,
311231,Watchung Hills Regional High School,Warren,NJ,
311231,Watchung Hills Regional High School,Warren,NJ,
311232,W Windsor-Plainsboro Hs-North,Plainsboro,NJ,
311232,W Windsor-Plainsboro Hs-North,Plainsboro,NJ,
311242,Point Pleasant Borough High School,Point Pleasant Boro,NJ,
311252,Pequannock Township High School,Pompton Plains,NJ,
311255,Princeton High School,Princeton,NJ,
311260,Hun School-Princeton,Princeton,NJ,
311263,Princeton International School of Math and Science,Princeton,NJ,
311277,W Windsor-Plainsboro Hs-South,Princeton Jct,NJ,
311278,Stuart County Day Sch-Sacred Heart,Princeton,NJ,
311300,Red Bank Regional High School,Little Silver,NJ,
311300,Red Bank Regional High School,Little Silver,NJ,
311310,Ridgewood High School,Ridgewood,NJ,
311320,Morris Hills High School,Rockaway,NJ,
311321,Morris Knolls High School,Rockaway,NJ,
311326,Robbinsville High School,Robbinsville,NJ,
311335,Rumson Fairhaven Regional High School,Rumson,NJ,
311336,Ranney School,Tinton Falls,NJ,
311340,Rutherford High School,Rutherford,NJ,
311359,Montgomery High School,Skillman,NJ,
311360,Scotch Plains-Fanwood High School,Scotch Plains,NJ,
311364,Washington Township High School,Sewell,NJ,
311365,Somerville High School,Somerville,NJ,
311377,Cherry Hill High School West,Cherry Hill,NJ,
311381,Union County Academy For Information Technology,Scotch Plains,NJ,
311390,Seton Hall Preparatory School,West Orange,NJ,
311400,South Plainfield High School,South Plainfield,NJ,
311407,Pope John XXIII Regional High School,Sparta,NJ,
311408,Sparta High School,Sparta,NJ,
311410,Jonathan Dayton High School,Springfield,NJ,
311412,Spotswood High School,Spotswood,NJ,
311415,Roxbury High School,Succasunna,NJ,
311420,Summit High School,Summit,NJ,
311425,Kent Place School,Summit,NJ,
311430,Oak Knoll School of the Holy Child,Summit,NJ,
311435,Oratory Preparatory School,Summit,NJ,
311450,Teaneck High School,Teaneck,NJ,
311452,Ma'Ayanot Yeshiva Hs-Girls,Teaneck,NJ,
311457,Toms River High School East,Toms River,NJ,
311458,Toms River High School North,Toms River,NJ,
311460,Toms River High School South,Toms River,NJ,
311460,Toms River High School South,Toms River,NJ,
311483,Steinert High School - East,Hamilton,NJ,
311483,Steinert High School - East,Hamilton,NJ,
311484,Nottingham High School - North,Trenton,NJ,
311485,Hamilton High School West,Hamilton,NJ,
311550,Verona High School,Verona,NJ,
311555,Vineland High School South,Vineland,NJ,
311570,Warren Hills Regional High School,Washington,NJ,
311573,Wayne Valley High School,Wayne,NJ,
311573,Wayne Valley High School,Wayne,NJ,
311574,Wayne Hills High School,Wayne,NJ,
311576,Essex County Vocational Tech High School West Caldwell Tech,West Caldwell,NJ,
311578,James Caldwell High School,West Caldwell,NJ,
311579,West Essex Senior High School,North Caldwell,NJ,
311581,Egg Harbor Township High School,Egg Harbor Township,NJ,
311585,Westfield High School,Westfield,NJ,
311593,West Milford Township High School,West Milford,NJ,
311613,West Orange High School,West Orange,NJ,
311615,Westwood Regional Junior-Senior High School,Township Of Washington,NJ,
311622,Williamstown High School,Williamstown,NJ,
311625,Woodbridge High School,Woodbridge,NJ,
320000,Alamogordo High School,Alamogordo,NM,
320000,Alamogordo High School,Alamogordo,NM,
320000,Alamogordo High School,Alamogordo,NM,
320003,Albuquerque Academy,Albuquerque,NM,
320038,La Cueva High School,Albuquerque,NM,
320038,La Cueva High School,Albuquerque,NM,
320060,Gadsden High School Career Center Valley,Anthony,NM,
320060,Gadsden High School Career Center Valley,Anthony,NM,
320105,Carlsbad High School,Carlsbad,NM,
320150,IDEAL-NM,Albuquerque,NM,
320383,Centennial High School,Las Cruces,NM,
320405,Los Alamos High School,Los Alamos,NM,
320608,New Mexico Connections Academy,Santa Fe,NM,
320630,Santa Fe High School,Santa Fe,NM,
320675,Taos High School,Taos,NM,
330022,Fei Tian Academy of the Arts - Middletown,Middletown,NY,
330210,Ardsley High School,Ardsley,NY,
330225,Byram Hills High School,Armonk,NY,
330295,Baldwin High School,Baldwin,NY,
330295,Baldwin High School,Baldwin,NY,
330300,Charles W Baker High School,Baldwinsville,NY,
330345,Bayport-Blue Point High School,Bayport,NY,
330350,Bay Shore High School,Bay Shore,NY,
330355,Bayside High School,Bayside,NY,
330357,Benjamin Cardozo High School,Oakland Gardens,NY,
330383,John F Kennedy High School,Bellmore,NY,
330385,Wellington C Mepham High School,North Bellmore,NY,
330390,Bellport Senior High School,Brookhaven,NY,
330449,Connetquot High School,Bohemia,NY,
330493,Eximius College Prep Academy,BRONX,NY,
330500,Brewster High School,Brewster,NY,
330500,Brewster High School,Brewster,NY,
330505,Briarcliff High School,Briarcliff Manor,NY,
330520,Broadalbin-Perth High School,Broadalbin,NY,
330525,Brockport High School,Brockport,NY,
330540,Bronxville High School,Bronxville,NY,
330540,Bronxville High School,Bronxville,NY,
330548,Bronx Leadership Academy High School,Bronx,NY,
330630,Brooklyn Technical High School,Brooklyn,NY,
330630,Brooklyn Technical High School,Brooklyn,NY,
330630,Brooklyn Technical High School,Brooklyn,NY,
330686,Edward R Murrow High School,Brooklyn,NY,
330713,Franklin D Roosevelt High School,Brooklyn,NY,
330718,Brooklyn Amity School,Brooklyn,NY,
330745,James Madison High School,Brooklyn,NY,
330746,John Dewey High School,Brooklyn,NY,
330752,Leon M Goldstein High School for Sciences,Brooklyn,NY,
330759,Medgar Evers College Preparatory School,Brooklyn,NY,
330772,Yeshiva Tiferes Yisroel,Brooklyn,NY,
330775,Midwood High School,Brooklyn,NY,
330775,Midwood High School,Brooklyn,NY,
330795,Poly PrepCountry Day School,Brooklyn,NY,
330832,Academy for Young Writers,Brooklyn,NY,
330833,Saint Edmund Preparatory High School,Brooklyn,NY,
330878,Science Skills Center High School as Water's Edge,Brooklyn,NY,
330925,Yeshivah of Flatbush,Brooklyn,NY,
331080,Nichols School,Buffalo,NY,
331094,Uncommon Collegiate Charter High School,Brooklyn,NY,
331095,St Joseph Collegiate Institute,Buffalo,NY,
331140,Burnt Hills-Ballston Lake High School,Burnt Hills,NY,
331156,Leadership Academy For Young Men,Rochester,NY,
331281,Centereach High School,Centereach,NY,
331283,Newfield High School,Selden,NY,
331283,Newfield High School,Selden,NY,
331304,Shalhevet High School for Girls,Valley Stream,NY,
331325,Chatham High School,Chatham,NY,
331325,Chatham High School,Chatham,NY,
331370,Chittenango Senior High School,Chittenango,NY,
331375,Churchville-Chili Senior High School,Churchville,NY,
331437,Cold Spring Harbor Junior-Senior High School,Cold Spring Harbor,NY,
331453,Commack High School,Commack,NY,
331478,Longwood Senior High School,Middle Island,NY,
331520,Storm King School,Cornwall On Hudson,NY,
331550,Croton-Harmon High School,Croton On Hudson,NY,
331615,Jamesville-Dewitt High School,Dewitt,NY,
331615,Jamesville-Dewitt High School,Dewitt,NY,
331627,Half Hollow Hills High School W,Dix Hills,NY,
331705,East Islip High School,Islip Terrace,NY,
331715,East Meadow High School,East Meadow,NY,
331740,Ward Melville High School,East Setauket,NY,
331740,Ward Melville High School,East Setauket,NY,
331845,Shenendehowa High School,Clifton Park,NY,
331850,Union Endicott High School,Endicott,NY,
331870,Fairport High School,Fairport,NY,
331870,Fairport High School,Fairport,NY,
331880,Farmingdale High School,Farmingdale,NY,
331884,Sachem High School East,Farmingville,NY,
331895,Fayetteville-Manlius High School,Manlius,NY,
331926,Francis Lewis High School,Fresh Meadows,NY,
331929,John Bowne High School,Flushing,NY,
331934,Townsend Harris High School,Flushing,NY,
331935,Forest Hills High School,Forest Hills,NY,
332000,Freeport High School,Freeport,NY,
332040,Garden City High School,Garden City,NY,
332101,Long Island Lutheran Middle and High School,Brookville,NY,
332101,Long Island Lutheran Middle and High School,Brookville,NY,
332102,North Shore High School,Glen Head,NY,
332170,Jl Miller-Great Neck North High School,Great Neck,NY,
332172,Great Neck South High School,Great Neck,NY,
332172,Great Neck South High School,Great Neck,NY,
332182,Harborfields High School,Greenlawn,NY,
332210,Guilderland High School,Guildrlnd Ctr,NY,
332225,Frontier Senior High School,Hamburg,NY,
332295,Hastings High School,Hastings On Hudson,NY,
332365,Hicksville Senior High School,Hicksville,NY,
332369,Schechter School of Long Island,Williston Park,NY,
332369,Schechter School of Long Island,Williston Park,NY,
332395,Hilton High School,Hilton,NY,
332435,Honeoye Falls-Lima High School,Honeoye Falls,NY,
332493,Half Hollow Hills High School East,Dix Hills,NY,
332505,Central Valley Academy,Ilion,NY,
332535,Ithaca High School,Ithaca,NY,
332579,Queens Gateway Health and Sciences Secondary School,Jamaica,NY,
332628,Jericho Senior High School,Jericho,NY,
332630,Johnson City Senior High School,Johnson City,NY,
332695,Kings Park High School,Kings Park,NY,
332705,Kingston High School,Kingston,NY,
332765,Lancaster High School,Lancaster,NY,
332777,Davis Renov Stahler Yeshiva High School for Boys,Woodmere,NY,
332780,Lawrence High School,Cedarhurst,NY,
332802,General Douglas MacArthur High School,Levittown,NY,
332825,Lindenhurst Senior High School,Lindenhurst,NY,
332850,Liverpool High School,Liverpool,NY,
332870,Lockport High School,Lockport,NY,
332872,Starpoint High School,Lockport,NY,
332880,Friends Academy,Locust Valley,NY,
332880,Friends Academy,Locust Valley,NY,
332882,Locust Valley High School,Locust Valley,NY,
332935,Lynbrook Senior High School,Lynbrook,NY,
332995,Mamaroneck High School,Mamaroneck,NY,
333000,Rye Neck High School,Mamaroneck,NY,
333010,Manhasset High School,Manhasset,NY,
333015,Saint Mary's High School,Manhasset,NY,
333060,Massapequa High School,Massapequa,NY,
333093,Patchogue-Medford High School,Medford,NY,
333098,Sanford H Calhoun High School,Merrick,NY,
333155,Mineola High School,Garden City Park,NY,
333245,Fox Lane High School,Bedford,NY,
333252,Mount Sinai High School,Mount Sinai,NY,
333310,Newburgh Free Acad-Main Campus,Newburgh,NY,
333310,Newburgh Free Acad-Main Campus,Newburgh,NY,
333325,Clarkstown North High School,New City,NY,
333345,New Hartford Senior High School,New Hartford,NY,
333346,Herricks Senior High School,New Hyde Park,NY,
333355,New Paltz High School,New Paltz,NY,
333368,New Rochelle High School 2,New Rochelle,NY,
333388,Shaker High School,Latham,NY,
333428,Academy For Software Engineering,New York,NY,
333461,Birch Wathen Lenox School,New York,NY,
333480,Bronx High School of Science,Bronx,NY,
333540,Chapin School,New York,NY,
333575,Convent of the Sacred Heart,New York,NY,
333642,High School for Language and Diplomacy,New York,NY,
333643,Frederick Douglass Academy,NEW YORK,NY,
333645,Friends Seminary,New York,NY,
333691,High School for Math Science and Engineering at City College of New York,New York,NY,
333700,Horace Mann School,Bronx,NY,
333705,Hunter College High School,New York,NY,
333705,Hunter College High School,New York,NY,
333749,Gregorio Luperon High School,New York,NY,
333814,Urban Assembly Gateway School For Technology,New York,NY,
333836,KIPP NYC College Prep High School,Bronx,NY,
333900,Ramaz School: Upper School,New York,NY,
333900,Ramaz School: Upper School,New York,NY,
334070,Stuyvesant High School,New York,NY,
334070,Stuyvesant High School,New York,NY,
334070,Stuyvesant High School,New York,NY,
334070,Stuyvesant High School,New York,NY,
334070,Stuyvesant High School,New York,NY,
334148,Marsha Stern Talmudical Academy,New York,NY,
334205,Northport High School,Northport,NY,
334220,Sleepy Hollow High School,Sleepy Hollow,NY,
334255,Nyack Senior High School,Upper Nyack,NY,
334265,Oakfield Alabama Junior Senior High School,Oakfield,NY,
334293,Wheatley School,Old Westbury,NY,
334310,Oneida High School,Oneida,NY,
334325,Orchard Park High School,Orchard Park,NY,
334355,Oswego High School,Oswego,NY,
334385,Oyster Bay High School,Oyster Bay,NY,
334440,Trinity-Pawling School,Pawling,NY,
334490,Peru High School,Peru,NY,
334515,Tappan Zee High School,Orangeburg,NY,
334532,Plainview-Old Bethpage John F Kennedy High School,Plainview,NY,
334560,Pleasantville High School,Pleasantville,NY,
334577,Blind Brook High School,Rye Brook,NY,
334585,Earl L Vandermeulen High School,Port Jefferson,NY,
334587,Comsewogue High School,Port Jefferson Station,NY,
334605,Paul D Schreiber Senior High School,Prt Washington,NY,
334620,Arlington High School,Lagrangeville,NY,
334632,Spackenkill High School,Poughkeepsie,NY,
334750,Riverhead High School,Riverhead,NY,
334751,SAR High School,Riverdale,NY,
334768,Integrated Arts And Technology High School,Rochester,NY,
334775,Brighton High School,Rochester,NY,
334775,Brighton High School,Rochester,NY,
334785,Allendale Columbia School,Rochester,NY,
334810,Irondequoit High School,Rochester,NY,
334810,Irondequoit High School,Rochester,NY,
334821,Joseph C Wilson Magnet High School Commencement Academy,Rochester,NY,
334830,McQuaid Jesuit High School,Rochester,NY,
334835,School of the Arts,Rochester,NY,
334835,School of the Arts,Rochester,NY,
334895,Rome Free Academy,Rome,NY,
334920,Roslyn High School,Roslyn Heights,NY,
334965,Rye Country Day School-Upper School,Rye,NY,
334965,Rye Country Day School-Upper School,Rye,NY,
334970,Rye High School,Rye,NY,
334985,Pierson Middle High School,Sag Harbor,NY,
335001,Smithtown High School East,Saint James,NY,
335045,Saratoga Springs High School,Saratoga Springs,NY,
335045,Saratoga Springs High School,Saratoga Springs,NY,
335075,Sayville High School,West Sayville,NY,
335085,Edgemont High School,Scarsdale,NY,
335110,Niskayuna High School,Niskayuna,NY,
335162,Seaford High School,Seaford,NY,
335162,Seaford High School,Seaford,NY,
335187,Lakeland Senior High School,Shrub Oak,NY,
335215,Saint Anthony's High School,Huntington Station,NY,
335221,Smithtown High School West,Smithtown,NY,
335305,Spencerport High School,Spencerport,NY,
335352,Monsignor Farrell High School,Staten Island,NY,
335360,Notre Dame Academy High School,Staten Island,NY,
335400,Staten Island Academy,Staten Island,NY,
335405,Tottenville High School,Staten Island,NY,
335443,Syosset High School,Syosset,NY,
335540,Hackley School,Tarrytown,NY,
335630,Eastchester High School,Eastchester,NY,
335730,Vestal Senior High School,Vestal,NY,
335735,Victor Senior High School,Victor,NY,
335853,Webster Schroeder High School,Webster,NY,
335859,Webster Thomas High School,Webster,NY,
335885,Westhampton Beach High School,Westhampton Beach,NY,
335913,Clarkstown South High School,West Nyack,NY,
335940,Archbishop Stepinac High School,White Plains,NY,
335983,Williamsville High School North,Williamsville,NY,
335984,Williamsville East High School,East Amherst,NY,
336085,Yorktown High School,Yorktown Heights,NY,
336085,Yorktown High School,Yorktown Heights,NY,
336085,Yorktown High School,Yorktown Heights,NY,
340010,East Columbus High School,Lake Waccamaw,NC,
340085,Apex High School,Cary,NC,
340095,Christ School,Arden,NC,
340120,Asheville School,Asheville,NC,
340130,Clyde A Erwin High School,Asheville,NC,
340140,Asheville High School,Asheville,NC,
340302,Cox Mill High School,Concord,NC,
340505,Southern Alamance High School,Graham,NC,
340508,Hugh M Cummings High School,Burlington,NC,
340520,Walter M Williams High School,Burlington,NC,
340600,Cary High School,Cary,NC,
340649,Woods Charter School,Chapel Hill,NC,
340649,Woods Charter School,Chapel Hill,NC,
340661,Hickory Grove Christian School,Charlotte,NC,
340663,Charlotte Latin School,Charlotte,NC,
340666,Charlotte Country Day School,Charlotte,NC,
340667,Charlotte Christian School,Charlotte,NC,
340673,Independence High School,Charlotte,NC,
340687,Providence Day School,Charlotte,NC,
340688,Providence High School,Charlotte,NC,
340715,Cherryville High School,Cherryville,NC,
340716,Phillip O Berry Academy Of Technical,Charlotte,NC,
340732,Mallard Creek High School,Charlotte,NC,
340735,Ardrey Kell High School,Charlotte,NC,
340879,Cannon School,Concord,NC,
340913,University Christian High School,Hickory,NC,
341049,Durham Academy Upper School,Durham,NC,
341060,Charles E Jordan Senior High School,Durham,NC,
341180,Western Alamance High School,Elon,NC,
341304,North Carolina Virtual Public School,Raleigh,NC,
341308,Terry Sanford Senior High School,Fayetteville,NC,
341323,Jack Britt High School,Fayetteville,NC,
341415,Fuquay-Varina Senior High School,Fuquay Varina,NC,
341560,Graham High School,Graham,NC,
341579,American Hebrew Academy,Greensboro,NC,
341603,Northern Guilford High School,Greensboro,NC,
341633,Weaver Academy,Greensboro,NC,
341640,D H Conley High School,Greenville,NC,
341650,Junius H Rose High School,Greenville,NC,
341825,St Stephens High School,Hickory,NC,
341875,Orange High School,Hillsborough,NC,
341955,Ragsdale High School,Jamestown,NC,
341955,Ragsdale High School,Jamestown,NC,
342239,Hibriten High School,Lenoir,NC,
342263,Central Davidson Senior High School,Lexington,NC,
342528,Marvin Ridge High School,Waxhaw,NC,
342533,Weddington High School,Matthews,NC,
342575,Eastern Alamance High School,Mebane,NC,
342650,Central Academy of Technology and Arts,Monroe,NC,
343103,South Mecklenburg High School,Charlotte,NC,
343196,Athens Drive High School,Raleigh,NC,
343210,Enloe Magnet High School,Raleigh,NC,
343214,Leesville Road High School,Raleigh,NC,
343233,Ravenscroft School,Raleigh,NC,
343244,Wakefield High School,Raleigh,NC,
343630,T C Roberson High School,Asheville,NC,
344407,Winston-Salem Career Center,Winston-Salem,NC,
344421,Forsyth Country Day School,Lewisville,NC,
344463,Bishop McGuinness Catholic High School,Kernersville,NC,
350158,Bismarck High School,Bismarck,ND,
350159,Century High School,Bismarck,ND,
350161,Legacy High School,Bismarck,ND,
350564,North Dakota Center for Distance Education,Fargo,ND,
350565,South High School,Fargo,ND,
350568,Fargo North High School,Fargo,ND,
350569,Ronald N Davies High School,Fargo,ND,
360185,Antwerp High School,Antwerp,OH,
360345,Bay High School,Bay Village,OH,
360385,Bellbrook High School,Bellbrook,OH,
360435,Berea-Midpark High School,Berea,OH,
360525,Sycamore High School,Cincinnati,OH,
360765,Central Catholic High School,Canton,OH,
360855,Chagrin Falls High School,Chagrin Falls,OH,
360860,Kenston High School,Chagrin Falls,OH,
360910,West Geauga High School,Chesterland,OH,
360945,Anderson High School,Cincinnati,OH,
360955,Cincinnati Country Day School,Cincinnati,OH,
360990,Elder High School,Cincinnati,OH,
361005,Seven Hills School,Cincinnati,OH,
361030,Archbishop McNicholas High School,Cincinnati,OH,
361058,Oak Hills High School,Cincinnati,OH,
361080,Roger Bacon High School,Cincinnati,OH,
361110,Saint Xavier High School,Cincinnati,OH,
361110,Saint Xavier High School,Cincinnati,OH,
361120,Summit Country Day School,Cincinnati,OH,
361121,Turpin High School,Cincinnati,OH,
361130,Walnut Hills High School,Cincinnati,OH,
361156,Wyoming High School,Cincinnati,OH,
361260,Hathaway Brown School,Shaker Heights,OH,
361350,Saint Ignatius High School,Cleveland,OH,
361395,Shaker Heights High School,Shaker Heights,OH,
361415,University School,Hunting Valley,OH,
361505,Bexley High School,Columbus,OH,
361510,Bishop Watterson High School,Columbus,OH,
361557,Marburn Academy,Columbus,OH,
361630,Upper Arlington High School,Upper Arlington,OH,
361770,Cuyahoga Falls High School,Cuyahoga Falls,OH,
361794,Carroll High School,Dayton,OH,
361910,Olentangy High School,Lewis Center,OH,
361910,Olentangy High School,Lewis Center,OH,
361995,Dublin Coffman High School,Dublin,OH,
361997,Dublin Scioto High School,Dublin,OH,
362270,Gilmour Academy,Gates Mills,OH,
362463,D Russel Lee Career Center,Hamilton,OH,
362515,William Henry Harrison High School,Harrison,OH,
362535,Lake High School,Uniontown,OH,
362535,Lake High School,Uniontown,OH,
362570,Hilliard Davidson High School,Hilliard,OH,
362571,Hilliard Darby High School,Hilliard,OH,
362650,Hudson High School,Hudson,OH,
362655,Western Reserve Academy,Hudson,OH,
362875,Saint Edward High School,Lakewood,OH,
363085,Loveland High School,Loveland,OH,
363205,Mariemont High School,Cincinnati,OH,
363275,William Mason High School,Mason,OH,
363290,Maumee High School,Maumee,OH,
363300,Maumee Valley Country Day School,Toledo,OH,
363360,Medina High School,Medina,OH,
363375,Mentor High School,Mentor,OH,
363408,Lakota East High School,Liberty Township,OH,
363630,New Albany High School,New Albany,OH,
363635,Newark High School,Newark,OH,
363825,Hoover High School,North Canton,OH,
363855,North Olmsted High School,North Olmsted,OH,
363875,Norwalk High School,Norwalk,OH,
364085,Perry High School,Perry,OH,
364292,Village Academy Upper School,Powell,OH,
364450,Rocky River High School,Rocky River,OH,
364560,Salem High School,Salem,OH,
364700,Solon High School,Solon,OH,
364770,Springboro High School,Springboro,OH,
364855,Strongsville High School,Strongsville,OH,
364905,Big Walnut High School,Sunbury,OH,
364931,Sylvania Southview High School,Sylvania,OH,
365046,Olentangy Liberty High School,Powell,OH,
365053,Saint Francis De Sales High School,Toledo,OH,
365076,Dublin Jerome High School,Dublin,OH,
365125,Twinsburg High School,Twinsburg,OH,
365198,Hilliard Bradley High School,Hilliard,OH,
365219,Olentangy Orange High School,Lewis Center,OH,
365242,Sevenstar Academy,Cincinnati,OH,
365277,Cleveland Preparatory Academy,Cleveland,OH,
365278,Nexus Academy Of Columbus,Columbus,OH,
365309,Nexus Academy Of Toledo,Toledo,OH,
365315,Howland High School,Warren,OH,
365417,Lakota West High School,West Chester,OH,
365430,Westerville South High School,Westerville,OH,
365507,Worthington Kilbourne High School,Columbus,OH,
365570,Kirtland High School,Kirtland,OH,
365574,Willoughby South High School,Willoughby,OH,
365630,Wooster High School,Wooster,OH,
365647,Thomas Worthington High School,Worthington,OH,
365769,Ohio Connections Academy - Mason,Mason,OH,
370475,Union High School,Tulsa,OK,
371094,Central Technical Center,Drumright,OK,
371185,Edmond Memorial High School,Edmond,OK,
371188,Edmond Santa Fe High School,Edmond,OK,
371905,Jenks High School,Jenks,OK,
372060,Laverne High School,Laverne,OK,
372064,MacArthur High School,Lawton,OK,
372066,Eisenhower Senior High School,Lawton,OK,
372380,Del City High School,Del City,OK,
372385,Midwest City High School,Midwest City,OK,
372412,Southmoore High School,Moore,OK,
372500,Mustang High School,Mustang,OK,
372661,Francis Tuttle Area Technology Center District 21,Oklahoma City,OK,
372669,Heritage Hall Upper School,Oklahoma City,OK,
372670,John Marshall Middle High School,Oklahoma City,OK,
372697,Westmoore High School,Oklahoma City,OK,
372697,Westmoore High School,Oklahoma City,OK,
373340,Spiro High School,Spiro,OK,
373610,East Central High School,Tulsa,OK,
373628,Memorial Senior High School,Tulsa,OK,
373638,Thomas A Edison High School,Tulsa,OK,
373749,Oklahoma Virtual Charter Academy,Midwest City,OK,
380080,Valley Catholic High School,Beaverton,OR,
380095,School of Science and Technology,Beaverton,OR,
380096,Summit High School,Bend,OR,
380370,Forest Grove High School,Forest Grove,OR,
380489,Liberty High School,Hillsboro,OR,
380645,McMinnville High School,McMinnville,OR,
380678,La Salle Catholic College Preparatory,Milwaukie,OR,
380897,Jesuit High School,Portland,OR,
380902,Madison High School,Portland,OR,
380915,Oregon Episcopal School,Portland,OR,
381025,North Salem High School,Salem,OR,
381056,West Salem High School,Salem,OR,
381085,Sherwood High School,Sherwood,OR,
381250,West Linn High School,West Linn,OR,
381258,Wilsonville High School,Wilsonville,OR,
390000,Abington High School,Abington,PA,
390000,Abington High School,Abington,PA,
390045,Hampton High School,Allison Park,PA,
390050,Bishop Guilfoyle High School,Altoona,PA,
390055,Altoona Area Senior High School,Altoona,PA,
390065,Wissahickon High School,Ambler,PA,
390080,Annville Cleona High School,Annville,PA,
390105,Lower Merion High School,Ardmore,PA,
390255,Avonworth High School,Pittsburgh,PA,
390295,Conestoga High School,Berwyn,PA,
390295,Conestoga High School,Berwyn,PA,
390325,Liberty High School,Bethlehem,PA,
390363,Keystone National High School,Bloomsburg,PA,
390363,Keystone National High School,Bloomsburg,PA,
390488,Central Bucks High School East,Doylestown,PA,
390500,Butler Area Senior High School,Butler,PA,
390530,Canon-McMillan High School,Canonsburg,PA,
390535,Peters Township High School,McMurray,PA,
