school_id,school_code,SCHNAME,City,Zip,State
63511005938,53222,San Rafael High School,San Rafael,949014126,CA
63511005941,53231,Terra Linda High School,San Rafael,949033598,CA
63513005943,53229,California High School,San Ramon,945832942,CA
63513005952,50727,Monte Vista High School,Danville,945261199,CA
63513005957,50725,San Ramon Valley High School,Danville,945262498,CA
63513011990,53218,Dougherty Valley High School,San Ramon,945822901,CA
63525005978,53065,Sanger High School,Sanger,936573099,CA
63531006011,53243,Valley High School,Santa Ana,927044070,CA
63543006055,53276,Adrian C Wilcox High School,Santa Clara,950511153,CA
63543007868,53280,Santa Clara High School,Santa Clara,950513799,CA
63560006063,53293,Harbor High School,Santa Cruz,950621481,CA
63560006067,53297,Santa Cruz High School,Santa Cruz,950603699,CA
63639006194,50270,Carlmont High School,Belmont,940023585,CA
63639006195,50170,Menlo Atherton High School,Atherton,940273484,CA
63639006199,53808,Woodside High School,Woodside,940621152,CA
63660006210,52580,Enterprise High School,Redding,960022798,CA
63660006213,52585,Shasta High School,Redding,960010398,CA
63667006217,53510,Tomales High School,Tomales,949710025,CA
63684006264,53379,Royal High School,Simi Valley,930653399,CA
63684006268,53380,Simi Valley High School,Simi Valley,930633547,CA
63684006815,53372,Santa Susana High School,Simi Valley,930632525,CA
63697007876,52437,Serrano High School,Phelan,923718588,CA
63697206461,53682,Silverado High School,Victorville,923929316,CA
63705008225,53557,Soledad High School,Soledad,939603207,CA
63750006338,53410,South Pasadena High School,S Pasadena,910303899,CA
63753006352,53415,South San Francisco High School,S San Fran,940804425,CA
63801006403,53420,Edison Senior High School,Stockton,952042016,CA
63864001223,50579,Eastlake High School,Chula Vista,919152102,CA
63864006475,50572,Bonita Vista High School,Chula Vista,919132005,CA
63864006477,50573,Castle Park High School,Chula Vista,919114599,CA
63864006479,50580,Chula Vista Senior High School,Chula Vista,919111191,CA
63864006484,50581,Hilltop High School,Chula Vista,919106105,CA
63864006486,51242,Mar Vista High School,Imperial Bch,919322099,CA
63864006488,51239,Montgomery High School,San Diego,921541599,CA
63864006492,52892,Southwest High School,San Diego,921544548,CA
63864006495,52105,Sweetwater High School,National City,919507495,CA
63864010642,53628,San Ysidro High School,San Diego,921544806,CA
63864011264,50602,Otay High School,Chula Vista,919131900,CA
63864011768,54072,Olympian High School,Chula Vista,919133973,CA
63877006520,53540,Tahoe Truckee High School,Truckee,961614954,CA
63879006525,52770,Sir Francis Drake High School,San Anselmo,949601898,CA
63879006526,51975,Tamalpais High School,Mill Valley,949412991,CA
63900006542,53500,Templeton High School,Templeton,934659798,CA
63942006573,53522,South High School,Torrance,905055593,CA
63942006576,53523,Torrance High School,Torrance,905013196,CA
63942006580,53521,West High School,Torrance,905032297,CA
63963006600,53533,Vanden High School,Fairfield,945336513,CA
63993006619,53550,Tulare Union High School,Tulare,932744363,CA
64015006638,53234,Foothill High School,North Tustin,927052298,CA
64015006647,53570,Tustin High School,Tustin,927804660,CA
64015010994,51267,Arnold O Beckman High School,Irvine,926021347,CA
64030006665,53580,Ukiah High School,Ukiah,954823798,CA
64059006709,53595,Vaca High School,VACAVILLE,956883898,CA
64074010681,53833,Mare Island Technical Academy High School,Vallejo,945891825,CA
64098006768,53655,Ventura High School,Ventura,930012475,CA
64098008668,53691,Foothill Technology High School,Ventura,930032040,CA
64116006801,53670,Mount Whitney High School,Visalia,932772540,CA
64119009203,53668,Rancho Buena Vista High School,Vista,920815423,CA
64119012341,54347,Mission Vista High School,Oceanside,920574649,CA
64128006843,53676,Walnut High School,Walnut,917892599,CA
64128007894,50748,Diamond Bar High School,Diamond Bar,917652747,CA
64158006857,53740,River City High School,W Sacramento,956913699,CA
64200006886,53738,West Covina High School,West Covina,917913108,CA
64214006897,51405,Lincoln High School,Lincoln,956481699,CA
64248006950,53755,California High School,Whittier,906041099,CA
64248006952,53756,La Serna High School,Whittier,906051397,CA
64248006954,53300,Santa Fe High School,Santa Fe Spgs,906704199,CA
64248006955,53765,Whittier High School,Whittier,906013994,CA
64251003264,53608,Valencia High School,Valencia,913554012,CA
64251006958,53341,Canyon High School,Canyon Cntry,913511298,CA
64251006959,52120,William S Hart High School,Newhall,913211576,CA
64251006961,53336,Saugus High School,Saugus,913501699,CA
64251010912,53871,Golden Valley High School,Santa Clarita,913500500,CA
64251010914,53864,West Ranch High School,Stevenson Rnh,913810664,CA
64271006978,53780,Willows High School,Willows,959882793,CA
64347011520,53964,River Valley High School,Yuba City,959939363,CA
68450007059,51271,Irvine High School,Irvine,926042299,CA
68450007067,51984,University High School,Irvine,926123298,CA
68450007376,51274,Woodbridge High School,Irvine,926044774,CA
68450008251,51283,Northwood High School,Irvine,926202200,CA
68450013995,50266,Portola High School,Irvine,926180833,CA
69100503940,50658,Clayton Valley Charter High School,Concord,945213799,CA
69103110651,53941,Venture Academy,Stockton,952063950,CA
69103512016,54245,University Preparatory Academy,San Jose,951252005,CA
69103608363,53270,Pacific Collegiate School,Santa Cruz,950605717,CA
69107810524,53014,Magnolia Science Academy - 1 Reseda,Reseda,913354550,CA
69107812010,54510,Magnolia Science Academy 3,Carson,907463164,CA
69113510283,52056,Rancho Verde High School,Moreno Valley,925516300,CA
69113511047,53978,Citrus Hill High School,PERRIS,925709486,CA
69113513992,50038,Orange Vista High School,Perris,925713789,CA
80002001915,61354,The Pinnacle Charter School,Thornton,802604836,CO
80192001645,60316,Pine Creek High School,Colorado Spgs,809083773,CO
80192001905,60244,Discovery Canyon Campus High School,Colorado Spgs,809213114,CO
80207000027,60025,Alamosa High School,Alamosa,811014247,CO
80234001389,60077,Rangeview High School,Aurora,800134212,CO
80234001916,60089,Lotus School for Excellence,Aurora,800121034,CO
80237000087,60075,Platte Canyon High School,Bailey,804218069,CO
80249000107,60865,Centaurus High School,Lafayette,800262853,CO
80249000114,60118,Fairview High School,Boulder,803057099,CO
80249001632,60130,Monarch High School,Louisville,800279746,CO
80249001792,60869,Peak to Peak Charter School,Lafayette,800262146,CO
80258000144,60145,Brighton High School,Brighton,806012132,CO
80258002003,60796,Prairie View High School,Henderson,806409146,CO
80279000172,60200,Canon City Senior High School,Canon City,812123578,CO
80291000186,60515,Cherry Creek High School,Greenwood Vlg,801111395,CO
80291001272,60076,Overland High School,Aurora,800125398,CO
80291001625,60081,Grandview High School,Aurora,800161798,CO
80291006156,60066,Eaglecrest High School,Centennial,800153300,CO
80294000211,60268,Cheyenne Mountain High School,Colorado Spgs,809061699,CO
80306000228,60273,Coronado High School,Colorado Spgs,809041198,CO
80306000268,60296,Doherty High School,Colorado Spgs,809171599,CO
80309000840,60305,Montezuma-Cortez High School,Cortez,813214718,CO
80333000297,60365,Delta High School,Delta,814162700,CO
80333000304,61145,Paonia Senior High School,Paonia,814286307,CO
80333001335,60230,Cedaredge High School,Cedaredge,814133847,CO
80336000305,60367,Abraham Lincoln High School,Denver,802195400,CO
80336000338,60400,East High School,Denver,802061429,CO
80336000352,60413,George Washington High School,Denver,802241200,CO
80336000389,60428,North High School,Denver,802113795,CO
80336000408,60455,South High School,Denver,802101810,CO
80336000417,60457,Thomas Jefferson High School,Denver,802371117,CO
80336001833,60604,The Denver School of Science and Technology,Denver,802382785,CO
80336006448,60492,KIPP Denver Collegiate High School,Denver,802231928,CO
80336006547,60553,West Leadership Academy,Denver,802043939,CO
80336006576,60554,Strive Prep-Excel,Denver,802113795,CO
80336006636,60013,Dsst-Cole High School,Denver,802053934,CO
80336006658,60255,Dsst-College View High School,Denver,80236,CO
80336006660,60014,Northfield High School,Denver,802382323,CO
80345000440,60225,Douglas County High School,Castle Rock,801049433,CO
80345001578,61152,Chaparral High School,Parker,801343553,CO
80345001748,60747,Mountain Vista High School,Hghlnds Ranch,801265586,CO
80345001918,60193,Castle View High School,Castle Rock,801098402,CO
80345001961,60748,Rock Canyon High School,Littleton,801245207,CO
80345006400,61159,Legend High School,Parker,801386312,CO
80345006455,60739,SkyView Academy,Hghlnds Ranch,801303605,CO
80345006493,60741,STEM School Highlands Ranch,Hghlnds Ranch,801292381,CO
80348000448,60475,Durango High School,Durango,813019800,CO
80348006696,60219,Colorado Connections Academy at Durango,Durango,813016840,CO
80354000463,60725,Eagle Valley High School,Gypsum,816370188,CO
80372000483,60510,Elizabeth High School,Elizabeth,801077973,CO
80378000491,60525,Englewood High School,Englewood,801133784,CO
80381000500,60550,Estes Park High School,Estes Park,805175427,CO
80387001594,60314,Sand Creek High School,Colorado Spgs,809222400,CO
80399000528,60590,Fort Collins High School,Fort Collins,805255727,CO
80399000541,60587,Poudre High School,Fort Collins,805212216,CO
80399000545,60588,Rocky Mountain High School,Fort Collins,805262412,CO
80399001608,60607,Liberty Common High School,Fort Collins,805256794,CO
80399001717,60598,Ridgeview Classical School,Fort Collins,805251240,CO
80408000562,60615,Fountain-Fort Carson High School,Fountain,808174190,CO
80426000584,60080,Basalt High School,Basalt,816219131,CO
80426000588,60665,Glenwood Springs High School,Glenwood Spgs,816013809,CO
80426000590,60210,Roaring Fork High School,Carbondale,816239271,CO
80432000596,60685,Middle Park High School,Granby,804460130,CO
80435000600,60690,Central High School,Grand Jct,815046401,CO
80435000609,60630,Fruita Monument High School,Fruita,815219389,CO
80435000612,60695,Grand Junction High School,Grand Jct,815017566,CO
80438000631,60700,Grand Valley High School,Parachute,816359755,CO
80441001614,60717,Frontier Academy,Greeley,806348675,CO
80441001788,60711,Northridge High School,Greeley,806349182,CO
80453001382,60293,Sierra High School,Colorado Spgs,809162497,CO
80462001969,60894,Lake City Community School,Lake City,81235,CO
80480000695,60057,Arvada West High School,Arvada,800044483,CO
80480000707,60927,Columbine High School,Littleton,801233636,CO
80480000719,60560,Evergreen Senior High School,Evergreen,804397432,CO
80480000736,60883,Green Mountain High School,Lakewood,802283512,CO
80480000747,60885,Lakewood High School,Lakewood,802155807,CO
80480000964,60671,D'Evelyn Junior Senior High School,Denver,802351400,CO
80480001542,60311,Conifer High School,Conifer,804338538,CO
80480001797,60051,Ralston Valley High School,Arvada,800052935,CO
80480001922,60161,Jefferson Academy Secondary School,Westminster,800202720,CO
80531000873,60928,Arapahoe High School,Centennial,801223100,CO
80531000881,60929,Heritage High School,Littleton,801204120,CO
80537000909,60935,Longmont High School,Longmont,805014118,CO
80537000918,60937,Niwot High School,Niwot,805038646,CO
80537001284,60938,Skyline High School,Longmont,805043044,CO
80537001814,60953,Silver Creek High School,Longmont,805036001,CO
80537001889,60545,Erie High School,Erie,805168605,CO
80537006423,60962,Mead High School,Longmont,805049518,CO
80540000927,60095,Berthoud High School,Berthoud,805131448,CO
80540000935,60950,Loveland High School,Loveland,805382599,CO
80540001786,60951,Mountain View High School,Loveland,805378929,CO
80549000946,60970,Manitou Springs High School,Manitou Spgs,808292598,CO
80573000981,60315,Moffat County High School,Craig,816253241,CO
80579000992,61035,Montrose High School,Montrose,814013671,CO
80579000998,61095,Olathe High School,Olathe,81425,CO
80582001003,61040,Lewis Palmer High School,Monument,801327422,CO
80582006369,61041,Palmer Ridge High School,Monument,801323417,CO
80615001079,61205,Pueblo County High School,Pueblo,810069426,CO
80633001109,61250,Salida High School,Salida,812012951,CO
80648001588,60259,Mesa Ridge High School,Colorado Spgs,809112567,CO
80666001144,61310,Steamboat Springs High School,Steamboat Spr,804879775,CO
80681001164,60135,Summit County High School,Frisco,804430007,CO
80687001171,61350,Telluride Middle High School,Telluride,814359145,CO
80690000728,61365,Stargate Charter School,Thornton,80023,CO
80690001188,60429,Northglenn High School,Northglenn,802606003,CO
80690001784,60163,Legacy High School,Broomfield,800239443,CO
80690001996,61437,Mountain Range High School,Westminster,802341726,CO
80690006507,60169,Prospect Ridge Academy,Broomfield,800238096,CO
80720001225,61435,Custer County High School,Westcliffe,812529437,CO
80738001267,61475,Woodland Park High School,Woodland Park,808633165,CO
90000201145,70375,Howell Cheney Technical High School,Manchester,60401819,CT
90000201151,70855,W F Kaynor Technical High School,Waterbury,67081494,CT
90000501215,70754,Edwin O Smith High School,Storrs,62682287,CT
90012000011,70008,Avon High School,Avon,60012518,CT
90021000016,70020,Berlin High School,Berlin,60373199,CT
90027000024,70025,Bethel High School,Bethel,68011549,CT
90033000029,70030,Bloomfield High School,Bloomfield,60023190,CT
90036000037,70038,Bolton High School,Bolton,60437697,CT
90045000056,70055,Central High School,Bridgeport,66065599,CT
90045001633,70073,Information Technology & Software Engineering High School,Bridgeport,66061448,CT
90054000109,70085,Brookfield High School,Brookfield,68041351,CT
90070001513,70471,Academy of Aerospace and Engineering,Windsor,60951304,CT
90070001592,70949,The Academy of Science and Innovation,New Britain,60532646,CT
90075000123,70100,Cheshire High School,Cheshire,64103167,CT
90084000135,70110,Bacon Academy,Colchester,64152152,CT
90099000145,70118,Cromwell High School,Cromwell,6416,CT
90102000150,70120,Danbury High School,Danbury,68114599,CT
90105000164,70145,Darien High School,Darien,68203399,CT
90117000181,70163,East Granby High School,East Granby,60269550,CT
90126000200,70170,East Hartford High School,East Hartford,61181998,CT
90132000223,70177,East Lyme High School,East Lyme,63331244,CT
90144000237,70643,Ellington High School,Ellington,60293333,CT
90147000243,70790,Enfield High School,Enfield,60824999,CT
90153000256,70186,Fairfield Warde High School,Fairfield,68252000,CT
90153001379,70187,Fairfield Ludlowe High School,Fairfield,68245064,CT
90156000273,70805,Farmington High School,Farmington,60321052,CT
