framework,category,standard,description
ccela,W,3.W.10,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences."
ccela,W,3.W.2,Write informative/explanatory texts to examine a topic and convey ideas and information clearly.
ccela,W,3.W.2.a,Introduce a topic and group related information together; include illustrations when useful to aiding comprehension.
ccela,W,3.W.2.b,"Develop the topic with facts, definitions, and details."
ccela,W,3.W.2.c,"Use linking words and phrases (e.g., also, another, and, more, but) to connect ideas within categories of information."
ccela,W,3.W.2.d,Provide a concluding statement or section.
ccela,W,3.W.3,"Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences."
ccela,W,3.W.3.a,Establish a situation and introduce a narrator and/or characters; organize an event sequence that unfolds naturally.
ccela,W,3.W.3.b,"Use dialogue and descriptions of actions, thoughts, and feelings to develop experiences and events or show the response of characters to situations."
ccela,W,3.W.3.c,Use temporal words and phrases to signal event order.
ccela,W,3.W.3.d,Provide a sense of closure.
ccela,W,3.W.4,"With guidance and support from adults, produce writing in which the development and organization are appropriate to task and purpose. (Grade-specific expectations for writing types are defined in standards 1–3 above.)"
ccela,W,3.W.5,"With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, and editing."
ccela,W,3.W.6,"With guidance and support from adults, use technology to produce and publish writing (using keyboarding skills) as well as to interact and collaborate with others."
ccela,W,3.W.7,Conduct short research projects that build knowledge about a topic.
ccela,W,3.W.8,Recall information from experiences or gather information from print and digital sources; take brief notes on sources and sort evidence into provided categories.
ccela,W,3.W.9,(Begins in grade 4)
ccela,W,4.W.1,"Write opinion pieces on topics or texts, supporting a point of view with reasons and information."
ccela,W,4.W.1.a,"Introduce a topic or text clearly, state an opinion, and create an organizational structure in which related ideas are grouped to support the writer’s purpose."
ccela,W,4.W.1.b,Provide reasons that are supported by facts and details.
ccela,W,4.W.1.c,"Link opinion and reasons using words and phrases (e.g., for instance, in order to, in addition)."
ccela,W,4.W.1.d,Provide a concluding statement or section related to the opinion presented.
ccela,W,4.W.10,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences."
ccela,W,4.W.2,Write informative/explanatory texts to examine a topic and convey ideas and information clearly.
ccela,W,4.W.2.a,"Introduce a topic clearly and group related information in paragraphs and sections; include formatting (e.g., headings), illustrations, and multimedia when useful to aiding comprehension."
ccela,W,4.W.2.b,"Develop the topic with facts, definitions, concrete details, quotations, or other information and examples related to the topic."
ccela,W,4.W.2.c,"Link ideas within categories of information using words and phrases (e.g., another, for example, also, because)."
ccela,W,4.W.2.d,d.Use precise language and domain-specific vocabulary to inform about or explain the topic.
ccela,W,4.W.2.e,Provide a concluding statement or section related to the information or explanation presented.
ccela,W,4.W.3,"Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences."
ccela,W,4.W.3.a,Orient the reader by establishing a situation and introducing a narrator and/or characters; organize an event sequence that unfolds naturally.
ccela,W,4.W.3.b,Use dialogue and description to develop experiences and events or show the responses of characters to situations.
ccela,W,4.W.3.c,Use a variety of transitional words and phrases to manage the sequence of events.
ccela,W,4.W.3.d,Use concrete words and phrases and sensory details to convey experiences and events precisely.
ccela,W,4.W.3.e,Provide a conclusion that follows from the narrated experiences or events.
ccela,W,4.W.4,"Produce clear and coherent writing in which the development and organization are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1–3 above.)"
ccela,W,4.W.5,"With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, and editing."
ccela,W,4.W.6,"With some guidance and support from adults, use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of one page in a "
ccela,W,4.W.7,Conduct short research projects that build knowledge through investigation of different aspects of a topic.
ccela,W,4.W.8,"Recall relevant information from experiences or gather relevant information from print and digital sources; take notes and categorize information, and provide a list of sources."
ccela,W,4.W.9,"Draw evidence from literary or informational texts to support analysis, reflection, and research."
ccela,W,4.W.9.a,"Apply grade 4 Reading standards to literature (e.g., “Describe in depth a character, setting, or event in a story or drama, drawing on specific details in the text [e.g., a character’s thoughts, words, or actions].”)."
ccela,W,4.W.9.b,"Apply grade 4 Reading standards to informational texts (e.g., “Explain how an author uses reasons and evidence to support particular points in a text”)."
ccela,W,5.W.1,"Write opinion pieces on topics or texts, supporting a point of view with reasons and information."
ccela,W,5.W.1.a,"Introduce a topic or text clearly, state an opinion, and create an organizational structure in which ideas are logically grouped to support the writer’s purpose."
ccela,W,5.W.1.b,Provide logically ordered reasons that are supported by facts and details.
ccela,W,5.W.1.c,"Link opinion and reasons using words, phrases, and clauses (e.g., consequently, specifically)."
ccela,W,5.W.1.d,Provide a concluding statement or section related to the opinion presented.
ccela,W,5.W.10,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences."
ccela,W,5.W.2,Write informative/explanatory texts to examine a topic and convey ideas and information clearly.
ccela,W,5.W.2.a,"Introduce a topic clearly, provide a general observation and focus, and group related information logically; include formatting (e.g., headings), illustrations, and multimedia when useful to aiding comprehension."
ccela,W,5.W.2.b,"Develop the topic with facts, definitions, concrete details, quotations, or other information and examples related to the topic."
ccela,W,5.W.2.c,"Link ideas within and across categories of information using words, phrases, and clauses (e.g., in contrast, especially)."
ccela,W,5.W.2.d,Use precise language and domain-specific vocabulary to inform about or explain the topic.
ccela,W,5.W.2.e,Provide a concluding statement or section related to the information or explanation presented.
ccela,W,5.W.3,"Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences."
ccela,W,5.W.3.a,Orient the reader by establishing a situation and introducing a narrator and/or characters; organize an event sequence that unfolds naturally.
ccela,W,5.W.3.b,"Use narrative techniques, such as dialogue, description, and pacing, to develop experiences and events or show the responses of characters to situations."
ccela,W,5.W.3.c,"Use a variety of transitional words, phrases, and clauses to manage the sequence of events."
ccela,W,5.W.3.d,Use concrete words and phrases and sensory details to convey experiences and events precisely.
ccela,W,5.W.3.e,Provide a conclusion that follows from the narrated experiences or events.
ccela,W,5.W.4,"Produce clear and coherent writing in which the development and organization are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1–3 above.)"
ccela,W,5.W.5,"With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach."
ccela,W,5.W.6,"With some guidance and support from adults, use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of two pages in a"
ccela,W,5.W.7,Conduct short research projects that use several sources to build knowledge through investigation of different aspects of a topic.
ccela,W,5.W.8,"Recall relevant information from experiences or gather relevant information from print and digital sources; summarize or paraphrase information in notes and finished work, and provide a list of sources."
ccela,W,5.W.9,"Draw evidence from literary or informational texts to support analysis, reflection, and research."
ccela,W,5.W.9.a,"Apply grade 5 Reading standards to literature (e.g., “Compare and contrast two or more characters, settings, or events in a story or a drama, drawing on specific details in the text [e.g., how characters interact]”)."
ccela,W,5.W.9.b,"Apply grade 5 Reading standards to informational texts (e.g., “Explain how an author uses reasons and evidence to support particular points in a text, identifying which reasons and evidence support which point[s]”)."
ccela,W,6.W.1,Write arguments to support claims with clear reasons and relevant evidence.
ccela,W,6.W.1.a,Introduce claim(s) and organize the reasons and evidence clearly.
ccela,W,6.W.1.b,"Support claim(s) with clear reasons and relevant evidence, using credible sources and demonstrating an understanding of the topic or text."
ccela,W,6.W.1.c,"Use words, phrases, and clauses to clarify the relationships among claim(s) and reasons."
ccela,W,6.W.1.d,Establish and maintain a formal style.
ccela,W,6.W.1.e,Provide a concluding statement or section that follows from the argument presented.
ccela,W,6.W.10,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and"
ccela,W,6.W.2,"Write informative/explanatory texts to examine a topic and convey ideas, concepts, and information through the selection, organization, and analysis of relevant content."
ccela,W,6.W.2.a,"Introduce a topic; organize ideas, concepts, and information, using strategies such as definition, classification, comparison/contrast, and cause/effect; include formatting (e.g., headings), graphics (e.g., charts, tables), and multimedia when useful to a"
ccela,W,6.W.2.b,"Develop the topic with relevant facts, definitions, concrete details, quotations, or other information and examples."
ccela,W,6.W.2.c,Use appropriate transitions to clarify the relationships among ideas and concepts.
ccela,W,6.W.2.d,Use precise language and domain-specific vocabulary to inform about or explain the topic.
ccela,W,6.W.2.e,Establish and maintain a formal style.
ccela,W,6.W.2.f,Provide a concluding statement or section that follows from the information or explanation presented.
ccela,W,6.W.3,"Write narratives to develop real or imagined experiences or events using effective technique, relevant descriptive details, and well-structured event sequences."
ccela,W,6.W.3.a,Engage and orient the reader by establishing a context and introducing a narrator and/or characters; organize an event sequence that unfolds naturally and logically.
ccela,W,6.W.3.b,"Use narrative techniques, such as dialogue, pacing, and description, to develop experiences, events, and/or characters."
ccela,W,6.W.3.c,"Use a variety of transition words, phrases, and clauses to convey sequence and signal shifts from one time frame or setting to another."
ccela,W,6.W.3.d,"Use precise words and phrases, relevant descriptive details, and sensory language to convey experiences and events."
ccela,W,6.W.3.e,Provide a conclusion that follows from the narrated experiences or events.
ccela,W,6.W.4,"Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1–3 above.)"
ccela,W,6.W.5,"With some guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach."
ccela,W,6.W.6,"Use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of three pages in a single sitting."
ccela,W,6.W.7,"Conduct short research projects to answer a question, drawing on several sources and refocusing the inquiry when appropriate."
ccela,W,6.W.8,Gather relevant information from multiple print and digital sources; assess the credibility of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and providing basic bibliographic information for sources.
ccela,W,6.W.9,"Draw evidence from literary or informational texts to support analysis, reflection, and research."
ccela,W,6.W.9.a,"Apply grade 6 Reading standards to literature (e.g., “Compare and contrast texts in different forms or genres [e.g., stories and poems; historical novels and fantasy stories] in terms of their approaches to similar themes and topics”)."
ccela,W,6.W.9.b,"Apply grade 6 Reading standards to literary nonfiction (e.g., “Trace and evaluate the argument and specific claims in a text, distinguishing claims that are supported by reasons and evidence from claims that are not”)."
ccela,W,7.W.1,Write arguments to support claims with clear reasons and relevant evidence.
ccela,W,7.W.1.a,"Introduce claim(s), acknowledge alternate or opposing claims, and organize the reasons and evidence logically."
ccela,W,7.W.1.b,"Support claim(s) with logical reasoning and relevant evidence, using accurate, credible sources and demonstrating an understanding of the topic or text."
ccela,W,7.W.1.c,"Use words, phrases, and clauses to create cohesion and clarify the relationships among claim(s), reasons, and evidence."
ccela,W,7.W.1.d,Establish and maintain a formal style.
ccela,W,7.W.1.e,Provide a concluding statement or section that follows from and supports the argument presented.
ccela,W,7.W.10,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences."
ccela,W,7.W.2,"Write informative/explanatory texts to examine a topic and convey ideas, concepts, and information through the selection, organization, and analysis of relevant content."
ccela,W,7.W.2.a,"Introduce a topic clearly, previewing what is to follow; organize ideas, concepts, and information, using strategies such as definition, classification, comparison/contrast, and cause/effect; include formatting (e.g., headings), graphics (e.g., charts, ta"
ccela,W,7.W.2.b,"Develop the topic with relevant facts, definitions, concrete details, quotations, or other information and examples."
ccela,W,7.W.2.c,Use appropriate transitions to create cohesion and clarify the relationships among ideas and concepts.
ccela,W,7.W.2.d,Use precise language and domain-specific vocabulary to inform about or explain the topic.
ccela,W,7.W.2.e,Establish and maintain a formal style.
ccela,W,7.W.2.f,Provide a concluding statement or section that follows from and supports the information or explanation presented.
ccela,W,7.W.3,"Write narratives to develop real or imagined experiences or events using effective technique, relevant descriptive details, and well-structured event sequences."
ccela,W,7.W.3.a,Engage and orient the reader by establishing a context and point of view and introducing a narrator and/or characters; organize an event sequence that unfolds naturally and logically.
ccela,W,7.W.3.b,"Use narrative techniques, such as dialogue, pacing, and description, to develop experiences, events, and/or characters."
ccela,W,7.W.3.c,"Use a variety of transition words, phrases, and clauses to convey sequence and signal shifts from one time frame or setting to another."
ccela,W,7.W.3.d,"Use precise words and phrases, relevant descriptive details, and sensory language to capture the action and convey experiences and events."
ccela,W,7.W.3.e,Provide a conclusion that follows from and reflects on the narrated experiences or events.
ccela,W,7.W.4,"Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1–3 above.)"
ccela,W,7.W.5,"With some guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on how well purpose and audience have been addressed."
ccela,W,7.W.6,"Use technology, including the Internet, to produce and publish writing and link to and cite sources as well as to interact and collaborate with others, including linking to and citing sources."
ccela,W,7.W.7,"Conduct short research projects to answer a question, drawing on several sources and generating additional related, focused questions for further research and investigation."
ccela,W,7.W.8,"Gather relevant information from multiple print and digital sources, using search terms effectively; assess the credibility and accuracy of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and following a s"
ccela,W,7.W.9,"Draw evidence from literary or informational texts to support analysis, reflection, and research."
ccela,W,7.W.9.a,"Apply grade 7 Reading standards to literature (e.g., “Compare and contrast a fictional portrayal of a time, place, or character and a historical account of the same period as a means of understanding how authors of fiction use or alter history”)."
ccela,W,7.W.9.b,"Apply grade 7 Reading standards to literary nonfiction (e.g. “Trace and evaluate the argument and specific claims in a text, assessing whether the reasoning is sound and the evidence is relevant and sufficient to support the claims”)."
ccela,W,8.W.1,Write arguments to support claims with clear reasons and relevant evidence.
ccela,W,8.W.1.a,"Introduce claim(s), acknowledge and distinguish the claim(s) from alternate or opposing claims, and organize the reasons and evidence logically."
ccela,W,8.W.1.b,"Support claim(s) with logical reasoning and relevant evidence, using accurate, credible sources and demonstrating an understanding of the topic or text."
ccela,W,8.W.1.c,"Use words, phrases, and clauses to create cohesion and clarify the relationships among claim(s), counterclaims, reasons, and evidence."
ccela,W,8.W.1.d,Establish and maintain a formal style.
ccela,W,8.W.1.e,Provide a concluding statement or section that follows from and supports the argument presented.
ccela,W,8.W.10,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences."
ccela,W,8.W.2,"Write informative/explanatory texts to examine a topic and convey ideas, concepts, and information through the selection, organization, and analysis of relevant content."
ccela,W,8.W.2.a,"Introduce a topic clearly, previewing what is to follow; organize ideas, concepts, and information into broader categories; include formatting (e.g., headings), graphics (e.g., charts, tables), and multimedia when useful to aiding comprehension."
ccela,W,8.W.2.b,"Develop the topic with relevant, well-chosen facts, definitions, concrete details, quotations, or other information and examples."
ccela,W,8.W.2.c,Use appropriate and varied transitions to create cohesion and clarify the relationships among ideas and concepts.
ccela,W,8.W.2.d,Use precise language and domain-specific vocabulary to inform about or explain the topic.
ccela,W,8.W.2.e,Establish and maintain a formal style.
ccela,W,8.W.2.f,Provide a concluding statement or section that follows from and supports the information or explanation presented.
ccela,W,8.W.3,"Write narratives to develop real or imagined experiences or events using effective technique, relevant descriptive details, and well-structured event sequences."
ccela,W,8.W.3.a,Engage and orient the reader by establishing a context and point of view and introducing a narrator and/or characters; organize an event sequence that unfolds naturally and logically.
ccela,W,8.W.3.b,"Use narrative techniques, such as dialogue, pacing, description, and reflection, to develop experiences, events, and/or characters."
ccela,W,8.W.3.c,"Use a variety of transition words, phrases, and clauses to convey sequence, signal shifts from one time frame or setting to another, and show the relationships among experiences and events."
ccela,W,8.W.3.d,"Use precise words and phrases, relevant descriptive details, and sensory language to capture the action and convey experiences and events."
ccela,W,8.W.3.e,Provide a conclusion that follows from and reflects on the narrated experiences or events.
ccela,W,8.W.4,"Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1–3 above.)"
ccela,W,8.W.5,"With some guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on how well purpose and audience have been addressed."
ccela,W,8.W.6,"Use technology, including the Internet, to produce and publish writing and present the relationships between information and ideas efficiently as well as to interact and collaborate with others."
ccela,W,8.W.7,"Conduct short research projects to answer a question (including a self-generated question), drawing on several sources and generating additional related, focused questions that allow for multiple avenues of exploration."
ccela,W,8.W.8,"Gather relevant information from multiple print and digital sources, using search terms effectively; assess the credibility and accuracy of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and following a s"
ccela,W,8.W.9,"Draw evidence from literary or informational texts to support analysis, reflection, and research."
ccela,W,8.W.9.a,"Apply grade 8 Reading standards to literature (e.g., “Analyze how a modern work of fiction draws on themes, patterns of events, or character types from myths, traditional stories, or religious works such as the Bible, including describing how the material"
ccela,W,8.W.9.b,"Apply grade 8 Reading standards to literary nonfiction (e.g., “Delineate and evaluate the argument and specific claims in a text, assessing whether the reasoning is sound and the evidence is relevant and sufficient; recognize when irrelevant evidence is i"
ccela,W,9-10.W.1,"Write arguments to support claims in an analysis of substantive topics or texts, using valid reasoning and relevant and sufficient evidence."
ccela,W,9-10.W.1.a,"Introduce precise claim(s), distinguish the claim(s) from alternate or opposing claims, and create an organization that establishes clear relationships among claim(s), counterclaims, reasons, and evidence."
ccela,W,9-10.W.1.b,"Develop claim(s) and counterclaims fairly, supplying evidence for each while pointing out the strengths and limitations of both in a manner that anticipates the audience’s knowledge level and concerns."
ccela,W,9-10.W.1.c,"Use words, phrases, and clauses to link the major sections of the text, create cohesion, and clarify the relationships between claim(s) and reasons, between reasons and evidence, and between claim(s) and counterclaims."
ccela,W,9-10.W.1.d,Establish and maintain a formal style and objective tone while attending to the norms and conventions of the discipline in which they are writing.
ccela,W,9-10.W.1.e,Provide a concluding statement or section that follows from and supports the argument presented.
ccela,W,9-10.W.10,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of tasks, purposes, and audiences."
ccela,W,9-10.W.2,"Write informative/explanatory texts to examine and convey complex ideas, concepts, and information clearly and accurately through the effective selection, organization, and analysis of content."
ccela,W,9-10.W.2.a,"Introduce a topic; organize complex ideas, concepts, and information to make important connections and distinctions; include formatting (e.g., headings), graphics (e.g., figures, tables), and multimedia when useful to aiding comprehension."
ccela,W,9-10.W.2.b,"Develop the topic with well-chosen, relevant, and sufficient facts, extended definitions, concrete details, quotations, or other information and examples appropriate to the audience’s knowledge of the topic."
ccela,W,9-10.W.2.c,"Use appropriate and varied transitions to link the major sections of the text, create cohesion, and clarify the relationships among complex ideas and concepts."
ccela,W,9-10.W.2.d,Use precise language and domain-specific vocabulary to manage the complexity of the topic.
ccela,W,9-10.W.2.e,Establish and maintain a formal style and objective tone while attending to the norms and conventions of the discipline in which they are writing.
ccela,W,9-10.W.2.f,"Provide a concluding statement or section that follows from and supports the information or explanation presented (e.g., articulating implications or the significance of the topic)."
ccela,W,9-10.W.3,"Write narratives to develop real or imagined experiences or events using effective technique, well-chosen details, and well-structured event sequences."
ccela,W,9-10.W.3.a,"Engage and orient the reader by setting out a problem, situation, or observation, establishing one or multiple point(s) of view, and introducing a narrator and/or characters; create a smooth progression of experiences or events."
ccela,W,9-10.W.3.b,"Use narrative techniques, such as dialogue, pacing, description, reflection, and multiple plot lines, to develop experiences, events, and/or characters."
ccela,W,9-10.W.3.c,Use a variety of techniques to sequence events so that they build on one another to create a coherent whole.
ccela,W,9-10.W.3.d,"Use precise words and phrases, telling details, and sensory language to convey a vivid picture of the experiences, events, setting, and/or characters."
ccela,W,9-10.W.3.e,"Provide a conclusion that follows from and reflects on what is experienced, observed, or resolved over the course of the narrative."
ccela,W,9-10.W.4,"Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1–3 above.)"
ccela,W,9-10.W.5,"Develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on addressing what is most significant for a specific purpose and audience."
ccela,W,9-10.W.6,"Use technology, including the Internet, to produce, publish, and update individual or shared writing products, taking advantage of technology’s capacity to link to other information and to display information flexibly and dynamically."
ccela,W,9-10.W.7,"Conduct short as well as more sustained research projects to answer a question (including a self-generated question) or solve a problem; narrow or broaden the inquiry when appropriate; synthesize multiple sources on the subject, demonstrating understandin"
ccela,W,9-10.W.8,"Gather relevant information from multiple authoritative print and digital sources, using advanced searches effectively; assess the usefulness of each source in answering the research question; integrate information into the text selectively to maintain th"
ccela,W,9-10.W.9,"Draw evidence from literary or informational texts to support analysis, reflection, and research."
ccela,W,9-10.W.9.a,"Apply grades 9–10 Reading standards to literature (e.g., “Analyze how an author draws on and transforms source material in a specific work [e.g., how Shakespeare treats a theme or topic from Ovid or the Bible or how a later author draws on a play by Shake"
ccela,W,9-10.W.9.b,"Apply grades 9–10 Reading standards to literary nonfiction (e.g., “Delineate and evaluate the argument and specific claims in a text, assessing whether the reasoning is valid and the evidence is relevant and sufficient; identify false statements and falla"
ccela,W,K.W.1,"Use a combination of drawing, dictating, and writing to compose opinion pieces in which they tell a reader the topic or the name of the book they are writing about and state an opinion or preference about the topic or book (e.g., My favorite book is...)."
ccela,W,K.W.10,(Begins in grade 3)
ccela,W,K.W.2,"Use a combination of drawing, dictating, and writing to compose informative/explanatory texts in which they name what they are writing about and supply some information about the topic."
ccela,W,K.W.3,"Use a combination of drawing, dictating, and writing to narrate a single event or several loosely linked events, tell about the events in the order in which they occurred, and provide a reaction to what happened."
ccela,W,K.W.4,(Begins in grade 3)
ccela,W,K.W.5,"With guidance and support from adults, respond to questions and suggestions from peers and add details to strengthen writing as needed."
ccela,W,K.W.6,"With guidance and support from adults, explore a variety of digital tools to produce and publish writing, including in collaboration with peers."
ccela,W,K.W.7,"Participate in shared research and writing projects (e.g., explore a number of books by a favorite author and express opinions about them)."
ccela,W,K.W.8,"With guidance and support from adults, recall information from experiences or gather information from provided sources to answer a question."
ccela,W,K.W.9,(Begins in grade 4)
ccela,WHST,11-12.WHST.1,Write arguments focused on discipline-specific content.
ccela,WHST,11-12.WHST.1.a,"Introduce precise, knowledgeable claim(s), establish the significance of the claim(s), distinguish the claim(s) from alternate or opposing claims, and create an organization that logically sequences the claim(s), counterclaims, reasons, and evidence."
ccela,WHST,11-12.WHST.1.b,"Develop claim(s) and counterclaims fairly and thoroughly, supplying the most relevant data and evidence for each while pointing out the strengths and limitations of both claim(s) and counterclaims in a discipline-appropriate form that anticipates the audi"
ccela,WHST,11-12.WHST.1.c,"Use words, phrases, and clauses as well as varied syntax to link the major sections of the text, create cohesion, and clarify the relationships between claim(s) and reasons, between reasons and evidence, and between claim(s) and counterclaims."
ccela,WHST,11-12.WHST.1.d,Establish and maintain a formal style and objective tone while attending to the norms and conventions of the discipline in which they are writing.
ccela,WHST,11-12.WHST.1.e,Provide a concluding statement or section that follows from or supports the argument presented.
ccela,WHST,11-12.WHST.10,"Write routinely over extended time frames (time for reflection and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences."
ccela,WHST,11-12.WHST.2,"Write informative/explanatory texts, including the narration of historical events, scientific procedures/ experiments, or technical processes."
ccela,WHST,11-12.WHST.2.a,"Introduce a topic and organize complex ideas, concepts, and information so that each new element builds on that which precedes it to create a unified whole; include formatting (e.g., headings), graphics (e.g., figures, tables), and multimedia when useful "
ccela,WHST,11-12.WHST.2.b,"Develop the topic thoroughly by selecting the most significant and relevant facts, extended definitions, concrete details, quotations, or other information and examples appropriate to the audience’s knowledge of the topic."
ccela,WHST,11-12.WHST.2.c,"Use varied transitions and sentence structures to link the major sections of the text, create cohesion, and clarify the relationships among complex ideas and concepts."
ccela,WHST,11-12.WHST.2.d,"Use precise language, domain-specific vocabulary and techniques such as metaphor, simile, and analogy to manage the complexity of the topic; convey a knowledgeable stance in a style that responds to the discipline and context as well as to the expertise o"
ccela,WHST,11-12.WHST.2.e,"Provide a concluding statement or section that follows from and supports the information or explanation provided (e.g., articulating implications or the significance of the topic)."
ccela,WHST,11-12.WHST.3,(See note; not applicable as a separate requirement)
ccela,WHST,11-12.WHST.4,"Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience."
ccela,WHST,11-12.WHST.5,"Develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on addressing what is most significant for a specific purpose and audience."
ccela,WHST,11-12.WHST.6,"Use technology, including the Internet, to produce, publish, and update individual or shared writing products in response to ongoing feedback, including new arguments or information."
ccela,WHST,11-12.WHST.7,"Conduct short as well as more sustained research projects to answer a question (including a self-generated question) or solve a problem; narrow or broaden the inquiry when appropriate; synthesize multiple sources on the subject, demonstrating understandin"
ccela,WHST,11-12.WHST.8,"Gather relevant information from multiple authoritative print and digital sources, using advanced searches effectively; assess the strengths and limitations of each source in terms of the specific task, purpose, and audience; integrate information into th"
ccela,WHST,11-12.WHST.9,"Draw evidence from informational texts to support analysis, reflection, and research."
ccela,WHST,6-8.WHST.1,Write arguments focused on discipline-specific content.
ccela,WHST,6-8.WHST.1.a,"Introduce claim(s) about a topic or issue, acknowledge and distinguish the claim(s) from alternate or opposing claims, and organize the reasons and evidence logically."
ccela,WHST,6-8.WHST.1.b,"Support claim(s) with logical reasoning and relevant, accurate data and evidence that demonstrate an understanding of the topic or text, using credible sources."
ccela,WHST,6-8.WHST.1.c,"Use words, phrases, and clauses to create cohesion and clarify the relationships among claim(s), counterclaims, reasons, and evidence."
ccela,WHST,6-8.WHST.1.d,Establish and maintain a formal style.
ccela,WHST,6-8.WHST.1.e,Provide a concluding statement or section that follows from and supports the argument presented.
ccela,WHST,6-8.WHST.10,"Write routinely over extended time frames (time for reflection and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences."
ccela,WHST,6-8.WHST.2,"Write informative/explanatory texts, including the narration of historical events, scientific procedures/ experiments, or technical processes."
ccela,WHST,6-8.WHST.2.a,"Introduce a topic clearly, previewing what is to follow; organize ideas, concepts, and information into broader categories as appropriate to achieving purpose; include formatting (e.g., headings), graphics (e.g., charts, tables), and multimedia when usefu"
ccela,WHST,6-8.WHST.2.b,"Develop the topic with relevant, well-chosen facts, definitions, concrete details, quotations, or other information and examples."
ccela,WHST,6-8.WHST.2.c,Use appropriate and varied transitions to create cohesion and clarify the relationships among ideas and concepts.
ccela,WHST,6-8.WHST.2.d,Use precise language and domain-specific vocabulary to inform about or explain the topic.
ccela,WHST,6-8.WHST.2.e,Establish and maintain a formal style and objective tone.
ccela,WHST,6-8.WHST.2.f,Provide a concluding statement or section that follows from and supports the information or explanation presented.
ccela,WHST,6-8.WHST.3,(See note; not applicable as a separate requirement)
ccela,WHST,6-8.WHST.4,"Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience."
ccela,WHST,6-8.WHST.5,"With some guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on how well purpose and audience have been addressed."
ccela,WHST,6-8.WHST.6,"Use technology, including the Internet, to produce and publish writing and present the relationships between information and ideas clearly and efficiently."
ccela,WHST,6-8.WHST.7,"Conduct short research projects to answer a question (including a self-generated question), drawing on several sources and generating additional related, focused questions that allow for multiple avenues of exploration."
ccela,WHST,6-8.WHST.8,"Gather relevant information from multiple print and digital sources, using search terms effectively; assess the credibility and accuracy of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and following a s"
ccela,WHST,6-8.WHST.9,"Draw evidence from informational texts to support analysis reflection, and research."
ccela,WHST,9-10.WHST.1,Write arguments focused on discipline-specific content.
