id	name	city	state	zip
4023700	PECKHAM	NEWKIRK	OK	74647
4023730	PEGGS	PEGGS	OK	74452
4023800	PERKINS-TRYON	PERKINS	OK	74059
4023850	PERRY	PERRY	OK	73077
4023970	PIEDMONT	PIEDMONT	OK	73078
4024150	PIONEER	CHICKASHA	OK	73018
4024180	PITTSBURG	PITTSBURG	OK	74560
4024240	PLAINVIEW	ARDMORE	OK	73401
4024330	PLEASANT GROVE	SHAWNEE	OK	74801
4024510	PIONEER-PLEASANT VALE	WAUKOMIS	OK	73773
4024630	POCOLA	POCOLA	OK	74902
4024690	PONCA CITY	PONCA CITY	OK	74601
4024720	POND CREEK-HUNTER	POND CREEK	OK	73766
4024840	PORUM	PORUM	OK	74455
4024870	POTEAU	POTEAU	OK	74953
4024930	PRAGUE	PRAGUE	OK	74864
4025050	PRESTON	PRESTON	OK	74456
4025080	PRETTY WATER	SAPULPA	OK	74066
4025170	PRUE	PRUE	OK	74060
4025200	PRYOR	PRYOR	OK	74361
4025230	PURCELL	PURCELL	OK	73080
4025290	PUTNAM CITY	WARR ACRES	OK	73122
4025320	QUAPAW	QUAPAW	OK	74363
4025410	QUINTON	QUINTON	OK	74561
4025470	CANEY VALLEY	RAMONA	OK	74061
4025500	RATTAN	RATTAN	OK	74562
4025530	RAVIA	RAVIA	OK	73455
4025590	RED OAK	RED OAK	OK	74563
4025800	REYDON	REYDON	OK	73660
4025860	RINGLING	RINGLING	OK	73456
4025920	RINGWOOD	RINGWOOD	OK	73768
4025950	RIPLEY	RIPLEY	OK	74062
4026010	RIVERSIDE	EL RENO	OK	73036
4026100	ROBIN HILL	NORMAN	OK	73026
4026250	ROCKY MOUNTAIN	STILWELL	OK	74960
4026280	ROFF	ROFF	OK	74865
4026310	ROLAND	ROLAND	OK	74954
4026550	RUSH SPRINGS	RUSH SPRINGS	OK	73082
4026580	RYAL	HENRYETTA	OK	74437
4026610	RYAN	RYAN	OK	73565
4026640	SOUTH COFFEYVILLE	SOUTH COFFEYVILLE	OK	74072
4026730	SALINA	SALINA	OK	74365
4026790	SALLISAW	SALLISAW	OK	74955
4026880	SAND SPRINGS	SAND SPRINGS	OK	74063
4026910	SAPULPA	SAPULPA	OK	74066
4026940	SASAKWA	SASAKWA	OK	74867
4027000	SAVANNA	SAVANNA	OK	74565
4027060	SAYRE	SAYRE	OK	73662
4027090	SCHULTER	SCHULTER	OK	74460
4027240	SEILING	SEILING	OK	73663
4027300	SEMINOLE	SEMINOLE	OK	74868
4027330	SENTINEL	SENTINEL	OK	73664
4027390	SEQUOYAH	CLAREMORE	OK	74017
4027420	SHADY GROVE	HULBERT	OK	74441
4027450	SHADY POINT	SHADY POINT	OK	74956
4027540	SHATTUCK	SHATTUCK	OK	73858
4027570	SHAWNEE	SHAWNEE	OK	74801
4027630	SHIDLER	SHIDLER	OK	74652
4027640	SILO	DURANT	OK	74701
4027750	SKIATOOK	SKIATOOK	OK	74070
4027840	SMITHVILLE	SMITHVILLE	OK	74957
4027930	SNYDER	SNYDER	OK	73566
4027960	SOPER	SOPER	OK	74759
4027990	SOUTH ROCK CREEK	SHAWNEE	OK	74801
4028110	SPAVINAW	SPAVINAW	OK	74366
4028170	SPERRY	SPERRY	OK	74073
4028200	SPIRO	SPIRO	OK	74959
4028350	SPRINGER	SPRINGER	OK	73458
4028590	STERLING	STERLING	OK	73567
4028620	STIDHAM	EUFAULA	OK	74432
4028650	STIGLER	STIGLER	OK	74462
4028680	STILLWATER	STILLWATER	OK	74074
4028710	STILWELL	STILWELL	OK	74960
4028800	STONEWALL	STONEWALL	OK	74871
4028920	STRAIGHT	GUYMON	OK	73942
4028980	STRATFORD	STRATFORD	OK	74872
4029010	STRINGTOWN	STRINGTOWN	OK	74569
4029040	STROTHER	SEMINOLE	OK	74868
4029070	STROUD	STROUD	OK	74079
4029100	STUART	STUART	OK	74570
4029160	SULPHUR	SULPHUR	OK	73086
4029310	SWEETWATER	SWEETWATER	OK	73666
4029340	SWINK	SWINK	OK	74761
4029380	TAHLEQUAH	TAHLEQUAH	OK	74464
4029400	TALIHINA	TALIHINA	OK	74571
4029430	TALOGA	TALOGA	OK	73667
4029520	TANNEHILL	MCALESTER	OK	74501
4029610	TECUMSEH	TECUMSEH	OK	74873
4029640	TEMPLE	TEMPLE	OK	73568
4029670	TENKILLER	WELLING	OK	74471
4029760	TERRAL	TERRAL	OK	73569
4029820	TEXHOMA	TEXHOMA	OK	73949
4029850	THACKERVILLE	THACKERVILLE	OK	73459
4029886	MOUNTAIN VIEW-GOTEBO	MOUNTAIN VIEW	OK	73062
4030030	TIPTON	TIPTON	OK	73570
4030048	WOODLAND	FAIRFAX	OK	74637
4030060	TISHOMINGO	TISHOMINGO	OK	73460
4030120	TONKAWA	TONKAWA	OK	74653
4030197	PORTER CONSOLIDATED	PORTER	OK	74454
4030240	TULSA	TULSA	OK	74114
4030270	TUPELO	TUPELO	OK	74572
4030290	TURKEY FORD	WYANDOTTE	OK	74370
4030300	TURNER	BURNEYVILLE	OK	73430
4030330	TURPIN	TURPIN	OK	73950
4030360	TUSHKA	ATOKA	OK	74525
4030390	TUSKAHOMA	TUSKAHOMA	OK	74574
4030420	TUTTLE	TUTTLE	OK	73089
4030450	TWIN HILLS	OKMULGEE	OK	74447
4030480	TYRONE	TYRONE	OK	73951
4030600	UNION	TULSA	OK	74133
4030630	UNION CITY	UNION CITY	OK	73090
4030870	VALLIANT	VALLIANT	OK	74764
4030960	VANOSS	ADA	OK	74820
4030990	VARNUM	SEMINOLE	OK	74868
4031020	VELMA-ALMA	VELMA	OK	73491
4031080	VERDEN	VERDEN	OK	73092
4031110	VERDIGRIS	CLAREMORE	OK	74019
4031140	VIAN	VIAN	OK	74962
4031170	VICI	VICI	OK	73859
4031290	VINITA	VINITA	OK	74301
4031350	WAGONER	WAGONER	OK	74467
4031380	WAINWRIGHT	WAINWRIGHT	OK	74468
4031470	WALTERS	WALTERS	OK	73572
4031500	WANETTE	WANETTE	OK	74878
4031590	WAPANUCKA	WAPANUCKA	OK	73461
4031650	WARNER	WARNER	OK	74469
4031710	WASHINGTON	WASHINGTON	OK	73093
4031770	WATONGA	WATONGA	OK	73772
4031860	WATTS	WATTS	OK	74964
4031950	WAUKOMIS	WAUKOMIS	OK	73773
4031980	WAURIKA	WAURIKA	OK	73573
4032010	WAYNE	WAYNE	OK	73095
4032040	WAYNOKA	WAYNOKA	OK	73860
4032070	WEATHERFORD	WEATHERFORD	OK	73096
4032130	WEBBERS FALLS	WEBBERS FALLS	OK	74470
4032190	WELCH	WELCH	OK	74369
4032220	WELEETKA	WELEETKA	OK	74880
4032280	WELLSTON	WELLSTON	OK	74881
4032370	WESTERN HEIGHTS	OKLAHOMA CITY	OK	73179
4032400	WESTVILLE	WESTVILLE	OK	74965
4032430	WETUMKA	WETUMKA	OK	74883
4032460	WEWOKA	WEWOKA	OK	74884
4032610	WHITE OAK	VINITA	OK	74301
4032640	WHITE ROCK	MCLOUD	OK	74851
4032670	WHITEBEAD	PAULS VALLEY	OK	73075
4032700	WHITEFIELD	WHITEFIELD	OK	74472
4032730	WHITESBORO	WHITESBORO	OK	74577
4032760	WICKLIFFE	SALINA	OK	74365
4032790	WILBURTON	WILBURTON	OK	74578
4032880	WILSON	HENRYETTA	OK	74437
4032940	WILSON	WILSON	OK	73463
4032970	WISTER	WISTER	OK	74966
4033090	WOODALL	TAHLEQUAH	OK	74464
4033180	WOODWARD	WOODWARD	OK	73802
4033210	WRIGHT CITY	WRIGHT CITY	OK	74766
4033240	WYANDOTTE	WYANDOTTE	OK	74370
4033300	WYNNEWOOD	WYNNEWOOD	OK	73098
4033330	WYNONA	WYNONA	OK	74084
4033360	YALE	YALE	OK	74085
4033390	YARBROUGH	GOODWELL	OK	73939
4033480	YUKON	YUKON	OK	73099
4033540	ZANEIS	WILSON	OK	73463
4033600	ZION	STILWELL	OK	74960
4033601	ROCK CREEK	BOKCHITO	OK	74726
4033602	FORT COBB-BROXTON	FORT COBB	OK	73038
4033603	BINGER-ONEY	BINGER	OK	73009
4100003	FALLS CITY SD 57	FALLS CITY	OR	97344
4100009	OREGON DEPARTMENT OF EDUCATION	SALEM	OR	97310
4100014	VALE SD 84	VALE	OR	97918
4100015	GERVAIS SD 1	GERVAIS	OR	97026
4100016	YAMHILL CARLTON SD 1	YAMHILL	OR	97148
4100019	HARRISBURG SD 7J	HARRISBURG	OR	97446
4100020	NORTH SANTIAM SD 29J	STAYTON	OR	97383
4100021	SOUTH WASCO COUNTY SD 1	MAUPIN	OR	97037
4100022	NORTHWEST REGIONAL ESD	HILLSBORO	OR	97124
4100023	HILLSBORO SD 1J	HILLSBORO	OR	97124
4100024	SOUTH COAST ESD	COOS BAY	OR	97420
4100025	DOUGLAS ESD	ROSEBURG	OR	97470
4100026	NORTH CENTRAL ESD	CONDON	OR	97823
4100027	GRANT ESD	JOHN DAY	OR	97845
4100028	HARNEY ESD REGION XVII	BURNS	OR	97720
4100029	SOUTHERN OREGON ESD	MEDFORD	OR	97501
4100030	JEFFERSON ESD	MADRAS	OR	97741
4100031	LAKE ESD	LAKEVIEW	OR	97630
4100032	LANE ESD	EUGENE	OR	97402
4100033	LINN BENTON LINCOLN ESD	ALBANY	OR	97321
4100034	MALHEUR ESD REGION 14	VALE	OR	97918
4100035	WILLAMETTE ESD	SALEM	OR	97302
4100036	INTERMOUNTAIN ESD	PENDLETON	OR	97801
4100038	REGION 18 ESD	ENTERPRISE	OR	97828
4100040	KNAPPA SD 4	ASTORIA	OR	97103
4100042	MALHEUR COUNTY SD 51	VALE	OR	97918
4100043	ODE YCEP DISTRICT	SALEM	OR	97310
4100046	ODE HEAD START	SALEM	OR	97310
4100047	IONE SD R2	IONE	OR	97843
4100048	NORTH WASCO COUNTY SD 21	THE DALLES	OR	97058
4100049	ODE LTCT DISTRICT	SALEM	OR	97310
4100640	MYRTLE POINT SD 41	MYRTLE POINT	OR	97458
4100990	ADEL SD 21	LAKEVIEW	OR	97630
4101020	ADRIAN SD 61	ADRIAN	OR	97901
4101120	GREATER ALBANY PUBLIC SD 8J	ALBANY	OR	97321
4101200	ALSEA SD 7J	ALSEA	OR	97324
4101230	AMITY SD 4J	AMITY	OR	97101
4101350	ANNEX SD 29	ONTARIO	OR	97914
4101355	COLUMBIA GORGE ESD	THE DALLES	OR	97058
4101470	ARLINGTON SD 3	ARLINGTON	OR	97812
4101500	AROCK SD 81	AROCK	OR	97902
4101560	ASHLAND SD 5	ASHLAND	OR	97520
4101590	ASHWOOD SD 8	ASHWOOD	OR	97711
4101620	ASTORIA SD 1	ASTORIA	OR	97103
4101660	ATHENA-WESTON SD 29RJ	ATHENA	OR	97813
4101710	BAKER SD 5J	BAKER CITY	OR	97814
4101740	BURNT RIVER SD 30J	UNITY	OR	97884
4101800	BANDON SD 54	BANDON	OR	97411
4101830	BANKS SD 13	BANKS	OR	97106
4101920	BEAVERTON SD 48J	BEAVERTON	OR	97006
4101980	BEND-LAPINE ADMINISTRATIVE SD 1	BEND	OR	97701
4102040	BETHEL SD 52	EUGENE	OR	97402
4102160	BLACHLY SD 90	BLACHLY	OR	97412
4102190	BLACK BUTTE SD 41	CAMP SHERMAN	OR	97730
4102310	BROOKINGS-HARBOR SD 17C	BROOKINGS	OR	97415
4102490	HARNEY COUNTY SD 3	BURNS	OR	97720
4102580	BUTTE FALLS SD 91	BUTTE FALLS	OR	97522
4102610	CAMAS VALLEY SD 21J	CAMAS VALLEY	OR	97416
4102640	CANBY SD 86	CANBY	OR	97013
4102780	CASCADE SD 5	TURNER	OR	97392
4102800	CENTENNIAL SD 28J	PORTLAND	OR	97236
4102840	CENTRAL SD 13J	INDEPENDENCE	OR	97351
4102910	CENTRAL LINN SD 552	BROWNSVILLE	OR	97327
4102940	CENTRAL POINT SD 6	CENTRAL POINT	OR	97502
4103260	CLATSKANIE SD 6J	CLATSKANIE	OR	97016
4103265	RAINIER SD 13	RAINIER	OR	97048
4103270	COLTON SD 53	COLTON	OR	97017
4103330	CONDON SD 25J	CONDON	OR	97823
4103390	COQUILLE SD 8	COQUILLE	OR	97423
4103420	CORBETT SD 39	CORBETT	OR	97019
4103480	CORVALLIS SD 509J	CORVALLIS	OR	97333
4103540	COVE SD 15	COVE	OR	97824
4103600	HARNEY COUNTY SD 4	CRANE	OR	97732
4103630	HARNEY COUNTY UNION HIGH SD 1J	CRANE	OR	97732
4103660	COOS BAY SD 9	COOS BAY	OR	97420
4103690	CRESWELL SD 40	CRESWELL	OR	97426
4103720	CROOK COUNTY SD	PRINEVILLE	OR	97754
4103780	CROW-APPLEGATE-LORANE SD 66	EUGENE	OR	97402
4103840	CULVER SD 4	CULVER	OR	97734
4103860	DALLAS SD 2	DALLAS	OR	97338
4103940	DAVID DOUGLAS SD 40	PORTLAND	OR	97233
4103960	DOUGLAS COUNTY SD 15	DAYS CREEK	OR	97429
4103990	DAYTON SD 8	DAYTON	OR	97114
4104020	DAYVILLE SD 16J	DAYVILLE	OR	97825
4104170	DIAMOND SD 7	DIAMOND	OR	97722
4104290	DOUBLE O SD 28	HINES	OR	97738
4104350	NORTH DOUGLAS SD 22	DRAIN	OR	97435
4104380	DREWSEY SD 13	DREWSEY	OR	97904
4104410	DUFUR SD 29	DUFUR	OR	97021
4104500	EAGLE POINT SD 9	EAGLE POINT	OR	97524
4104530	ECHO SD 5	ECHO	OR	97826
4104590	ELGIN SD 23	ELGIN	OR	97827
4104620	ELKTON SD 34	ELKTON	OR	97436
4104700	ESTACADA SD 108	ESTACADA	OR	97023
4104740	EUGENE SD 4J	EUGENE	OR	97402
4104950	FERN RIDGE SD 28J	ELMIRA	OR	97437
4105020	SOUTH HARNEY SD 33	FIELDS	OR	97710
4105080	ENTERPRISE SD 21	ENTERPRISE	OR	97828
4105100	SIUSLAW SD 97J	FLORENCE	OR	97439
4105160	FOREST GROVE SD 15	FOREST GROVE	OR	97116
4105250	FOSSIL SD 21J	FOSSIL	OR	97830
4105310	FRENCHGLEN SD 16	FRENCHGLEN	OR	97736
4105430	GASTON SD 511J	GASTON	OR	97119
4105610	GLADSTONE SD 115	GLADSTONE	OR	97027
4105640	GLENDALE SD 77	GLENDALE	OR	97442
4105670	GLIDE SD 12	GLIDE	OR	97443
4105760	CENTRAL CURRY SD 1	GOLD BEACH	OR	97444
4105910	GRANTS PASS SD 7	GRANTS PASS	OR	97526
4106000	GRESHAM-BARLOW SD 10J	GRESHAM	OR	97030
4106120	HARPER SD 66	HARPER	OR	97906
4106270	HELIX SD 1	HELIX	OR	97835
4106300	HERMISTON SD 8	HERMISTON	OR	97838
4106510	HOOD RIVER COUNTY SD	HOOD RIVER	OR	97031
4106600	HUNTINGTON SD 16J	HUNTINGTON	OR	97907
4106630	IMBLER SD 11	IMBLER	OR	97841
4106710	JEFFERSON SD 14J	JEFFERSON	OR	97352
4106740	JEFFERSON COUNTY SD 509J	MADRAS	OR	97741
4106750	JEWELL SD 8	SEASIDE	OR	97138
4106780	JOHN DAY SD 3	CANYON CITY	OR	97820
4106820	JORDAN VALLEY SD 3	JORDAN VALLEY	OR	97910
4106870	JOSEPH SD 6	JOSEPH	OR	97846
4106900	THREE RIVERS/JOSEPHINE COUNTY SD	GRANTS PASS	OR	97527
4106930	JUNCTION CITY SD 69	JUNCTION CITY	OR	97448
4106960	JUNTURA SD 12	VALE	OR	97918
4107020	KLAMATH COUNTY SD	KLAMATH FALLS	OR	97603
4107080	KLAMATH FALLS CITY SCHOOLS	KLAMATH FALLS	OR	97603
4107200	LA GRANDE SD 1	LA GRANDE	OR	97850
4107230	LAKE OSWEGO SD 7J	LAKE OSWEGO	OR	97034
4107280	LAKE COUNTY SD 7	LAKEVIEW	OR	97630
4107380	LEBANON COMMUNITY SD 9	LEBANON	OR	97355
4107500	LINCOLN COUNTY SD	NEWPORT	OR	97365
4107530	LONG CREEK SD 17	LONG CREEK	OR	97856
4107590	LOWELL SD 71	LOWELL	OR	97452
4107710	MAPLETON SD 32	MAPLETON	OR	97453
4107740	MARCOLA SD 79J	MARCOLA	OR	97454
4107980	MCKENZIE SD 68	FINN ROCK	OR	97488
4108010	MCMINNVILLE SD 40	MCMINNVILLE	OR	97128
4108040	MEDFORD SD 549C	MEDFORD	OR	97501
4108100	SANTIAM CANYON SD 129J	MILL CITY	OR	97360
4108160	MILTON-FREEWATER UNIFIED SD 7	MILTON-FREEWATER	OR	97862
4108280	MITCHELL SD 55	MITCHELL	OR	97750
4108310	MOLALLA RIVER SD 35	MOLALLA	OR	97038
4108430	MONROE SD 1J	MONROE	OR	97456
4108460	MONUMENT SD 8	MONUMENT	OR	97864
4108520	MORROW SD 1	IRRIGON	OR	97844
4108550	MT ANGEL SD 91	MT ANGEL	OR	97362
4108650	NEAH-KAH-NIE SD 56	ROCKAWAY BEACH	OR	97136
4108700	NESTUCCA VALLEY SD 101J	CLOVERDALE	OR	97112
4108720	NEWBERG SD 29J	NEWBERG	OR	97132
4108820	NORTH BEND SD 13	NORTH BEND	OR	97459
4108830	NORTH CLACKAMAS SD 12	MILWAUKIE	OR	97222
4108880	NORTH MARION SD 15	AURORA	OR	97002
4108940	NORTH POWDER SD 8J	NORTH POWDER	OR	97867
4109000	NYSSA SD 26	NYSSA	OR	97913
4109120	OAKLAND SD 1	OAKLAND	OR	97462
4109150	OAKRIDGE SD 76	OAKRIDGE	OR	97463
4109270	ONTARIO SD 8C	ONTARIO	OR	97914
4109330	OREGON CITY SD 62	OREGON CITY	OR	97045
4109430	PAISLEY SD 11	PAISLEY	OR	97636
4109480	PARKROSE SD 3	PORTLAND	OR	97220
4109510	PENDLETON SD 16	PENDLETON	OR	97801
4109530	PERRYDALE SD 21	AMITY	OR	97101
4109600	PHILOMATH SD 17J	PHILOMATH	OR	97370
4109630	PHOENIX-TALENT SD 4	PHOENIX	OR	97535
4109660	PILOT ROCK SD 2	PILOT ROCK	OR	97868
4109690	PINE CREEK SD 5	DREWSEY	OR	97904
4109720	PINE EAGLE SD 61	HALFWAY	OR	97834
4109750	PINEHURST SD 94	ASHLAND	OR	97520
4109870	PLEASANT HILL SD 1	PLEASANT HILL	OR	97455
4109960	PLUSH SD 18	PLUSH	OR	97637
4110020	PORT ORFORD-LANGLOIS SD 2CJ	PORT ORFORD	OR	97465
4110040	PORTLAND SD 1J	PORTLAND	OR	97227
4110080	POWERS SD 31	POWERS	OR	97466
4110110	PRAIRIE CITY SD 4	PRAIRIE CITY	OR	97869
4110200	PROSPECT SD 59	PROSPECT	OR	97536
4110350	REDMOND SD 2J	REDMOND	OR	97756
4110410	REEDSPORT SD 105	REEDSPORT	OR	97467
4110520	REYNOLDS SD 7	FAIRVIEW	OR	97024
4110530	RIDDLE SD 70	RIDDLE	OR	97469
4110560	RIVERDALE SD 51J	PORTLAND	OR	97219
4110680	ROGUE RIVER SD 35	ROGUE RIVER	OR	97537
4110710	DOUGLAS COUNTY SD 4	ROSEBURG	OR	97471
4110820	SALEM-KEIZER SD 24J	SALEM	OR	97305
4110890	OREGON TRAIL SD 46	SANDY	OR	97055
4110980	SCAPPOOSE SD 1J	SCAPPOOSE	OR	97056
4111040	SCIO SD 95	SCIO	OR	97374
4111100	SEASIDE SD 10	SEASIDE	OR	97138
4111220	SHERIDAN SD 48J	SHERIDAN	OR	97378
4111250	SHERMAN COUNTY SD	MORO	OR	97039
4111290	SHERWOOD SD 88J	SHERWOOD	OR	97140
4111400	NORTH LAKE SD 14	SILVER LAKE	OR	97638
4111450	SILVER FALLS SD 4J	SILVERTON	OR	97381
4111490	SISTERS SD 6	SISTERS	OR	97759
4111580	SOUTH LANE SD 45J3	COTTAGE GROVE	OR	97424
4111610	SOUTH UMPQUA SD 19	MYRTLE CREEK	OR	97457
4111640	SPRAY SD 1	SPRAY	OR	97874
4111670	SPRINGFIELD SD 19	SPRINGFIELD	OR	97477
4111720	ST HELENS SD 502	ST HELENS	OR	97051
4111760	ST PAUL SD 45	ST PAUL	OR	97137
4111790	STANFIELD SD 61	STANFIELD	OR	97875
4111910	SUNTEX SD 10	RILEY	OR	97758
4111940	SUTHERLIN SD 130	SUTHERLIN	OR	97479
4111970	SWEET HOME SD 55	SWEET HOME	OR	97386
4112240	TIGARD-TUALATIN SD 23J	TIGARD	OR	97223
4112320	TILLAMOOK SD 9	TILLAMOOK	OR	97141
4112360	TROY SD 54	ENTERPRISE	OR	97828
4112540	UKIAH SD 80R	UKIAH	OR	97880
4112600	UMATILLA SD 6R	UMATILLA	OR	97882
4112690	UNION SD 5	UNION	OR	97883
4112930	VERNONIA SD 47J	VERNONIA	OR	97064
4112990	WALLOWA SD 12	WALLOWA	OR	97885
4113080	WARRENTON-HAMMOND SD 30	WARRENTON	OR	97146
4113170	WEST LINN-WILSONVILLE SD 3J	TUALATIN	OR	97062
4113350	WILLAMINA SD 30J	WILLAMINA	OR	97396
4113490	WINSTON-DILLARD SD 116	WINSTON	OR	97496
4113530	WOODBURN SD 103	WOODBURN	OR	97071
4113650	YONCALLA SD 32	YONCALLA	OR	97499
4180070	HIGH DESERT ESD	REDMOND	OR	97756
4180180	MULTNOMAH ESD	PORTLAND	OR	97220
4180505	CLACKAMAS ESD	CLACKAMAS	OR	97015
4200001	BEDFORD COUNTY TECHNICAL CENTER	EVERETT	PA	15537
4200003	SUSQUEHANNA COUNTY CTC	DIMOCK	PA	18844
4200007	FULTON COUNTY AVTS	MCCONNELLSBURG	PA	17233
4200011	KEYSTONE EDUCATION CENTER CS	GREENVILLE	PA	16125
4200012	CHESTER CO FAMILY ACADEMY CS	WEST CHESTER	PA	19382
4200013	COMMUNITY ACADEMY OF PHILADELPHIA CS	PHILADELPHIA	PA	19124
4200014	PHILADELPHIA HARAMBEE INST CS	PHILADELPHIA	PA	19151
4200015	WORLD COMMUNICATIONS CS	PHILADELPHIA	PA	19146
4200016	YOUTH BUILD PHILA CS	PHILADELPHIA	PA	19122
4200017	MANCHESTER ACADEMIC CS	PITTSBURGH	PA	15233
4200018	URBAN PATHWAYS 6-12 CS	PITTSBURGH	PA	15222
4200019	URBAN LEAGUE OF GREATER PITTSBURGH CS	PITTSBURGH	PA	15206
4200020	ROBERT BENJAMIN WILEY COMMUNITY CS	ERIE	PA	16507
4200021	DR ROBERT KETTERER CS INC.	LATROBE	PA	15650
4200022	CRESSON SECURE TREATMENT UNIT	CRESSON	PA	16630
4200023	CENTRE LEARNING COMMUNITY CS	STATE COLLEGE	PA	16801
4200024	NITTANY VALLEY CS	STATE COLLEGE	PA	16801
4200025	SOUTH MOUNTAIN SECURE TRMNT UN	SOUTH MOUNTAIN	PA	17261
4200026	LA ACADEMIA PARTNERSHIP CHARTER SCHOOL	LANCASTER	PA	17602
4200027	SYLVAN HEIGHTS SCIENCE CS	HARRISBURG	PA	17104
4200028	SUSQ-CYBER CS	BLOOMSBURG	PA	17815
4200030	SCHOOL LANE CS	BENSALEM	PA	19020
4200035	CHESTER COMMUNITY CS	CHESTER	PA	19013
4200036	PREPARATORY CS OF MATHEMATICS SCIENCE TECH AND CAREERS	PHILADELPHIA	PA	19145
4200038	IMHOTEP INSTITUTE CHS	PHILADELPHIA	PA	19138
4200039	ALLIANCE FOR PROGRESS CS	PHILADELPHIA	PA	19121
4200040	MULTI-CULTURAL ACADEMY CS	PHILADELPHIA	PA	19140
4200041	WEST OAK LANE CS	PHILADELPHIA	PA	19138
4200042	BELMONT ACADEMY CHARTER SCHOOL	PHILADELPHIA	PA	19104
4200043	EUGENIO MARIA DE HOSTOS CS	PHILADELPHIA	PA	19120
4200044	LABORATORY CS	PHILADELPHIA	PA	19131
4200045	CAREER CONNECTIONS CHS	PITTSBURGH	PA	15201
4200047	WONDERLAND CS	STATE COLLEGE	PA	16803
4200048	CRISPUS ATTUCKS YOUTHBUILD CS	YORK	PA	17403
4200049	DANVILLE CTR ADOLESCENT FEMALE	DANVILLE	PA	17821
4200050	COLLEGIUM CS	EXTON	PA	19341
4200051	MAST COMMUNITY CHARTER SCHOOL	PHILADELPHIA	PA	19116
4200052	CHRISTOPHER COLUMBUS CS	PHILADELPHIA	PA	19147
4200053	CHARTER HIGH SCHOOL FOR ARCHITECTURE AND DESIGN	PHILADELPHIA	PA	19106
4200054	IMANI EDUCATION CIRCLE CS	PHILADELPHIA	PA	19144
4200055	UNIVERSAL INSTITUTE CS	PHILADELPHIA	PA	19146
4200056	MATH CIVICS AND SCIENCES CS	PHILADELPHIA	PA	19123
4200058	YOUNG SCHOLARS CS	PHILADELPHIA	PA	19123
4200060	FREIRE CS	PHILADELPHIA	PA	19103
4200061	PHILADELPHIA ACADEMY CS	PHILADELPHIA	PA	19116
4200062	MASTERY CS - HARDY WILLIAMS	PHILADELPHIA	PA	19143
4200063	SUGAR VALLEY RURAL CS	LOGANTON	PA	17747
4200064	SPECTRUM CS	MONROEVILLE	PA	15146
4200065	LINCOLN CS	YORK	PA	17401
4200067	RENAISSANCE ACADEMY CS	PHOENIXVILLE	PA	19460
4200068	ROBERTO CLEMENTE CS	ALLENTOWN	PA	18102
4200069	BUCKS COUNTY MONTESSORI CS	FAIRLESS HILLS	PA	19030
4200070	SOUDERTON CS COLLABORATIVE	SOUDERTON	PA	18964
4200071	PENNSYLVANIA CYBER CS	MIDLAND	PA	15059
4200072	WAKISHA CS	PHILADELPHIA	PA	19122
4200073	GLOBAL LEADERSHIP ACADEMY CS	PHILADELPHIA	PA	19131
4200074	PHILADELPHIA PERFORMING ARTS CS	PHILADELPHIA	PA	19145
4200075	NEW FOUNDATIONS CS	PHILADELPHIA	PA	19136
4200076	ESPERANZA ACADEMY CHARTER SCHOOL	PHILADELPHIA	PA	19140
4200077	FRANKLIN TOWNE CHS	PHILADELPHIA	PA	19137
4200078	DELAWARE VALLEY CHS	PHILADELPHIA	PA	19141
4200079	MARIANA BRACETTI ACADEMY CS	PHILADELPHIA	PA	19124
4200080	WALTER D PALMER LEADERSHIP LEARNING PARTNERS CS	PHILADELPHIA	PA	19123
4200081	PA LEARNERS ONLINE REGIONAL CYBER CS	HOMESTEAD	PA	15120
4200083	VITALISTIC THERAPEUTIC CS OF THE LEHIGH VALLEY	BETHLEHEM	PA	18018
4200084	MASTERY CHS - LENFEST CAMPUS	PHILADELPHIA	PA	19106
4200085	PEOPLE FOR PEOPLE CS	PHILADELPHIA	PA	19130
4200086	RICHARD ALLEN PREPARATORY CS	PHILADELPHIA	PA	19143
4200087	INDEPENDENCE CS	PHILADELPHIA	PA	19146
4200088	PENNSYLVANIA VIRTUAL CS	KING OF PRUSSIA	PA	19406
4200091	21ST CENTURY CYBER CS	DOWNINGTOWN	PA	19335
4200092	RUSSELL BYERS CS	PHILADELPHIA	PA	19103
4200093	FIRST PHILADELPHIA PREPARATORY CHARTER SCHOOL	PHILADELPHIA	PA	19124
4200094	CITY CHS	PITTSBURGH	PA	15222
4200095	CENTRAL PA DIGITAL LEARNING FOUNDATION CS	HOLLIDAYSBURG	PA	16648
4200096	FELL CS	SIMPSON	PA	18407
4200098	LEHIGH VALLEY ACADEMY REGIONAL CS	BETHLEHEM	PA	18017
4200099	LEHIGH VALLEY CHARTER HIGH SCHOOL FOR THE ARTS	BETHLEHEM	PA	18018
4200100	CENTER FOR STUDENT LEARNING CS AT PENNSBURY	LEVITTOWN	PA	19054
4200101	AVON GROVE CS	WEST GROVE	PA	19390
4200102	GRAYSTONE ACADEMY CS	COATESVILLE	PA	19320
4200103	HOPE CS	PHILADELPHIA	PA	19138
4200104	GREEN WOODS CS	PHILADELPHIA	PA	19128
4200105	WEST PHILA. ACHIEVEMENT CES	PHILADELPHIA	PA	19151
4200106	WISSAHICKON CS	PHILADELPHIA	PA	19144
4200107	PHILADELPHIA ELECTRICAL & TECH CHS	PHILADELPHIA	PA	19102
